39, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
27, Private, Bachelors, Married-civ-spouse, Other-service, Wife, White, Male,0,0,35, United-States, <=50K
45, Private, Prof-school, Married-civ-spouse, Sales, Wife, White, Male,0,2187,40, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, >50K
35, Private, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,60, United-States, >50K
20, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
27, Private, Prof-school, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Prof-specialty, Husband, Black, Female,0,0,20, United-States, <=50K
28, Private, Some-college, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
48, Local-gov, Masters, Divorced, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,12, United-States, <=50K
33, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,54, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,4, United-States, <=50K
36, Self-emp-not-inc, Prof-school, Never-married, Transport-moving, Husband, Black, Male,0,0,99, United-States, <=50K
49, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,65, United-States, <=50K
20, State-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
31, Federal-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
22, Local-gov, 11th, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,15, United-States, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,2857,0,40, United-States, <=50K
38, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
58, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,20, United-States, <=50K
50, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,80, United-States, <=50K
34, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K
23, State-gov, HS-grad, Never-married, Craft-repair, Other-relative, White, Female,0,0,40, Italy, <=50K
22, Local-gov, 11th, Never-married, Farming-fishing, Own-child, White, Female,0,0,60, United-States, <=50K
39, Private, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
52, Private, Doctorate, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
21, Private, Masters, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,52, United-States, >50K
25, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,44, United-States, <=50K
28, Private, 11th, Never-married, Tech-support, Unmarried, White, Male,0,0,5, United-States, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,35, United-States, <=50K
28, Local-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,2423,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,1740,40, United-States, >50K
46, Local-gov, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
32, Federal-gov, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,48, United-States, >50K
22, Private, Some-college, Never-married, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
28, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Mexico, <=50K
39, Private, HS-grad, Divorced, Tech-support, Wife, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Female,0,1887,40, United-States, >50K
22, Private, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, <=50K
19, Federal-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,85, United-States, >50K
71, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,4441,0,40, United-States, >50K
53, Private, 9th, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,70, United-States, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,60, United-States, <=50K
20, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,32, United-States, <=50K
60, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
53, Self-emp-not-inc, 10th, Widowed, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy, >50K
45, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,25, United-States, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, El-Salvador, <=50K
52, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,50, United-States, <=50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,70, United-States, <=50K
90, Private, Doctorate, Widowed, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,14608,0,35, United-States, >50K
34, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,35, United-States, <=50K
30, Private, 9th, Never-married, Other-service, Husband, White, Female,0,0,32, Nicaragua, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,24, United-States, <=50K
33, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2025,54, United-States, >50K
63, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,23, United-States, >50K
38, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
44, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,20, United-States, <=50K
35, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Guatemala, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,30, United-States, <=50K
69, Private, Masters, Married-spouse-absent, Machine-op-inspct, Husband, Black, Male,0,0,30, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,1791,40, United-States, <=50K
33, Private, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,42, United-States, <=50K
32, Self-emp-not-inc, 11th, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Male,2184,0,48, United-States, >50K
66, Private, Assoc-acdm, Divorced, Prof-specialty, Husband, Black, Female,0,0,8, United-States, <=50K
42, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
29, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, United-States, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Separated, Sales, Not-in-family, White, Female,0,0,4, United-States, <=50K
58, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,0,0,23, United-States, <=50K
39, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, >50K
29, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Assoc-voc, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
56, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
23, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,35, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,42, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Honduras, <=50K
62, Private, HS-grad, Widowed, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,54, United-States, >50K
23, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,40, Philippines, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,20, United-States, >50K
20, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
60, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, 12th, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Male,7298,0,45, United-States, >50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,25, Puerto-Rico, <=50K
37, Private, Masters, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,52, Mexico, >50K
41, Private, Some-college, Divorced, Exec-managerial, Wife, White, Male,0,2315,60, United-States, >50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, Poland, >50K
43, Private, Masters, Never-married, Craft-repair, Husband, Other, Male,0,0,50, United-States, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,50, United-States, <=50K
40, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,77, United-States, >50K
29, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,7298,0,45, United-States, <=50K
61, Local-gov, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, 7th-8th, Divorced, Craft-repair, Own-child, White, Female,0,0,4, United-States, >50K
33, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
40, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, >50K
61, Local-gov, 5th-6th, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,47, United-States, <=50K
48, Federal-gov, Some-college, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
55, State-gov, Bachelors, Divorced, Exec-managerial, Wife, Black, Male,0,0,38, Italy, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,50, United-States, <=50K
47, Local-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,99, United-States, <=50K
63, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,60, United-States, >50K
62, Self-emp-not-inc, 11th, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
