25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,8614,0,50, Dominican-Republic, >50K
24, Private, Assoc-voc, Never-married, Other-service, Own-child, Other, Female,0,0,35, Italy, <=50K
74, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,35, China, <=50K
52, Local-gov, Some-college, Never-married, Exec-managerial, Wife, White, Female,0,0,25, Laos, <=50K
41, Private, 10th, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
47, Private, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
34, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,66, Vietnam, >50K
41, Private, Prof-school, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,50, Cambodia, >50K
32, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
44, Private, Bachelors, Never-married, Craft-repair, Husband, Other, Female,0,0,60, Hungary, >50K
37, Private, Assoc-voc, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,7810,0,40, United-States, >50K
21, Private, HS-grad, Married-spouse-absent, Handlers-cleaners, Husband, White, Female,0,0,50, Haiti, <=50K
38, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, Greece, >50K
34, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
52, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,60, South, >50K
43, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,60, Greece, <=50K
49, Private, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, Other, Male,15024,0,40, Iran, <=50K
63, Private, Bachelors, Divorced, Prof-specialty, Husband, Black, Female,0,0,40, Nicaragua, <=50K
53, Private, 7th-8th, Married-civ-spouse, Other-service, Other-relative, Other, Male,0,0,15, Honduras, <=50K
59, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, Jamaica, >50K
42, Private, 9th, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
34, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,60, Cuba, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,57, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Nicaragua, >50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Canada, <=50K
23, Private, Prof-school, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,50, Laos, <=50K
28, Private, Some-college, Never-married, Transport-moving, Husband, White, Female,0,0,60, Haiti, <=50K
49, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
55, Federal-gov, Masters, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Guatemala, >50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
39, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,99, Dominican-Republic, <=50K
22, Private, Masters, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,35, Vietnam, <=50K
58, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
33, Federal-gov, Some-college, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,60, Taiwan, <=50K
52, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Cambodia, <=50K
31, Private, 11th, Separated, Craft-repair, Unmarried, Other, Male,0,0,50, China, <=50K
24, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, Greece, <=50K
47, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, South, <=50K
18, State-gov, HS-grad, Separated, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,7687,0,50, United-States, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Hong, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,48, United-States, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Female,0,0,40, Italy, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
21, Private, 12th, Never-married, Craft-repair, Own-child, Other, Female,0,0,35, Peru, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,24, South, <=50K
32, Local-gov, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
36, Private, Bachelors, Widowed, Adm-clerical, Own-child, Other, Male,0,0,40, Ecuador, <=50K
18, Local-gov, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,30, Hong, <=50K
55, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,60, England, >50K
65, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,18310,0,38, Cambodia, <=50K
43, Private, Some-college, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Laos, <=50K
44, Private, Assoc-voc, Widowed, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
53, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,8614,0,40, Scotland, >50K
55, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Thailand, >50K
35, Private, Some-college, Divorced, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1977,40, Taiwan, <=50K
21, Private, HS-grad, Married-civ-spouse, Protective-serv, Own-child, Other, Female,0,0,38, Scotland, <=50K
22, State-gov, Some-college, Never-married, Protective-serv, Husband, White, Female,0,0,30, Haiti, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
57, Local-gov, Some-college, Divorced, Adm-clerical, Own-child, Other, Male,0,0,20, Taiwan, <=50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Vietnam, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Other, Female,0,0,40, Philippines, <=50K
20, Private, Bachelors, Separated, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Jamaica, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Other-relative, Black, Male,0,0,45, Japan, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,8614,0,40, Thailand, >50K
45, Local-gov, HS-grad, Divorced, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
49, Private, 9th, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, Federal-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
34, State-gov, Some-college, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
53, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,93, China, <=50K
46, Private, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
41, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,15024,0,40, Hong, >50K
55, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,40, Japan, <=50K
24, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
28, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,1887,60, South, <=50K
31, Self-emp-not-inc, 9th, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,60, South, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,38, Scotland, <=50K
34, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,50, Canada, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Other, Female,0,0,40, Japan, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, Laos, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Portugal, <=50K
58, Private, Bachelors, Widowed, Adm-clerical, Husband, Other, Female,0,0,40, Ecuador, <=50K
60, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
23, Private, Doctorate, Married-spouse-absent, Prof-specialty, Not-in-family, Black, Female,0,0,45, Taiwan, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Thailand, >50K
22, Private, 11th, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
42, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,50, Trinadad&Tobago, >50K
21, Private, Bachelors, Never-married, Transport-moving, Other-relative, White, Male,0,0,40, Italy, <=50K
40, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Portugal, <=50K
39, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
39, Self-emp-inc, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, El-Salvador, >50K
52, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,40, Ireland, >50K
45, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,80, Cuba, <=50K
34, Private, Some-college, Never-married, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,60, Outlying-US(Guam-USVI-etc), >50K
33, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, Thailand, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,50, Japan, >50K
53, Federal-gov, Prof-school, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Ecuador, <=50K
43, Federal-gov, Some-college, Separated, Handlers-cleaners, Husband, Other, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Married-spouse-absent, Adm-clerical, Own-child, Black, Male,0,1805,40, Puerto-Rico, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, India, <=50K
33, Self-emp-inc, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,60, Ecuador, <=50K
47, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,1887,60, Jamaica, >50K
43, Private, HS-grad, Separated, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,35, China, <=50K
24, Private, Some-college, Divorced, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, Scotland, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,1977,40, China, <=50K
24, Private, HS-grad, Never-married, Other-service, Husband, White, Male,7687,0,50, Honduras, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, Black, Female,7687,0,40, Mexico, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Wife, White, Female,0,0,40, Trinadad&Tobago, <=50K
24, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,45, Germany, <=50K
30, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,35, Vietnam, >50K
24, Self-emp-inc, 9th, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,20, Cuba, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Honduras, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Trinadad&Tobago, <=50K
42, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Jamaica, <=50K
48, Self-emp-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,50, South, <=50K
38, Private, HS-grad, Widowed, Handlers-cleaners, Husband, White, Female,0,0,35, Scotland, >50K
44, Self-emp-not-inc, Bachelors, Divorced, Transport-moving, Other-relative, Asian-Pac-Islander, Male,0,0,79, China, >50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
55, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,7687,0,60, Hong, >50K
33, Private, Doctorate, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, >50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1935,40, Taiwan, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Honduras, >50K
45, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Greece, >50K
24, Local-gov, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
68, Private, 10th, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,30, El-Salvador, >50K
19, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Other, Female,0,0,40, Thailand, <=50K
20, Self-emp-inc, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,23, Laos, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, Other, Male,0,1977,40, Guatemala, >50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
62, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, >50K
37, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Poland, >50K
44, Private, HS-grad, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
48, Local-gov, 5th-6th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,37, Cambodia, >50K
20, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, England, <=50K
37, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,35, Greece, <=50K
31, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
23, Private, 11th, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,24, Nicaragua, <=50K
53, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
27, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
18, Local-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,30, El-Salvador, <=50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Nicaragua, <=50K
49, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,60, Guatemala, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, Germany, >50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
51, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, Jamaica, <=50K
31, Private, HS-grad, Never-married, Sales, Unmarried, Other, Female,0,0,35, Vietnam, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,56, Jamaica, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, South, <=50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Greece, >50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
64, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,20, Trinadad&Tobago, <=50K
23, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, Japan, <=50K
30, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,65, Peru, <=50K
