39, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
32, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
31, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,45, Cuba, <=50K
37, Private, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Masters, Never-married, Sales, Other-relative, Black, Male,0,0,50, United-States, <=50K
37, Private, Prof-school, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Wife, White, Male,0,0,30, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,20, United-States, <=50K
43, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,50, United-States, <=50K
27, Private, HS-grad, Separated, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
41, Private, Prof-school, Never-married, Prof-specialty, Husband, White, Male,99999,0,70, United-States, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,11, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,48, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
73, State-gov, HS-grad, Widowed, Prof-specialty, Husband, White, Female,0,0,20, United-States, <=50K
41, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Mexico, >50K
37, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,50, United-States, >50K
55, Private, Bachelors, Divorced, Exec-managerial, Husband, Black, Male,0,0,25, United-States, >50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, >50K
64, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Other-relative, White, Female,0,0,40, United-States, <=50K
49, Local-gov, Assoc-acdm, Widowed, Exec-managerial, Wife, White, Male,0,0,70, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2399,50, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1700,45, United-States, >50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,4232,0,40, United-States, <=50K
59, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, Haiti, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,32, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Wife, White, Female,0,0,24, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
38, Federal-gov, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,10, United-States, >50K
25, Private, 10th, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
41, Local-gov, HS-grad, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
37, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
23, State-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
45, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7535,0,50, Japan, >50K
45, Private, Doctorate, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,1736,45, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
46, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
29, Self-emp-inc, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Female,0,0,38, United-States, <=50K
34, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Separated, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States, <=50K
67, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,16, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Columbia, >50K
45, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,50, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
34, Self-emp-not-inc, Bachelors, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,30, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
51, Private, 12th, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, >50K
26, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,52, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,35, United-States, <=50K
19, State-gov, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,35, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1872,45, United-States, >50K
58, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, <=50K
40, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Federal-gov, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, >50K
69, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,50, United-States, >50K
40, Private, Assoc-voc, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,45, Mexico, >50K
41, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
24, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Self-emp-not-inc, 11th, Married-civ-spouse, Sales, Wife, White, Male,7298,0,36, United-States, >50K
48, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
29, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
50, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1739,50, United-States, >50K
61, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
30, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,38, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
64, State-gov, HS-grad, Widowed, Priv-house-serv, Unmarried, White, Female,0,0,30, United-States, <=50K
24, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,45, United-States, <=50K
59, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,48, United-States, <=50K
34, Private, 9th, Divorced, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, 12th, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Federal-gov, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,0,2549,45, United-States, >50K
19, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, White, Male,0,0,20, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
53, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Masters, Widowed, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
52, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
51, Federal-gov, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,1527,26, United-States, <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Columbia, <=50K
51, Private, Prof-school, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, Assoc-acdm, Divorced, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,5178,0,12, United-States, >50K
41, State-gov, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,50, United-States, <=50K
45, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
31, Federal-gov, 9th, Never-married, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
28, State-gov, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
32, Local-gov, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
32, Private, 9th, Never-married, Other-service, Own-child, White, Female,0,0,50, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Widowed, Other-service, Other-relative, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
51, Self-emp-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
39, Federal-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,25, Laos, <=50K
22, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,24, United-States, <=50K
49, Private, HS-grad, Widowed, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
