25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Widowed, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
47, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7298,0,40, United-States, >50K
34, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Mexico, >50K
54, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,38, United-States, >50K
28, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,32, United-States, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,46, United-States, >50K
42, Private, 9th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States, >50K
20, Local-gov, 11th, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
68, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,10, United-States, <=50K
52, Private, Prof-school, Married-civ-spouse, Exec-managerial, Wife, White, Male,99999,0,30, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,30, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
53, Local-gov, 12th, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,31, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,65, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1892,60, United-States, <=50K
19, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,25, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, >50K
34, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,4410,0,18, United-States, >50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
32, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
58, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
46, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States, >50K
68, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,15, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
35, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
64, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, China, <=50K
30, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
33, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
62, Federal-gov, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,25, Dominican-Republic, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,1935,40, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,40, United-States, >50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,30, United-States, >50K
25, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
36, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Husband, Other, Male,0,0,45, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,20, United-States, <=50K
43, Private, 5th-6th, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, 11th, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
36, State-gov, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
34, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Male,7687,0,48, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,12, United-States, <=50K
35, Private, Prof-school, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,52, England, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,54, United-States, <=50K
27, Self-emp-inc, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
42, Private, Masters, Divorced, Protective-serv, Not-in-family, White, Male,2213,0,50, United-States, >50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
45, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,1485,12, United-States, <=50K
32, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
44, Private, Masters, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
36, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,3919,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
59, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States, <=50K
54, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1977,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
37, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Male,0,0,35, South, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, Mexico, <=50K
45, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, 11th, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
33, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Mexico, <=50K
26, Local-gov, HS-grad, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,3851,0,48, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
40, Private, Masters, Divorced, Craft-repair, Husband, White, Male,0,1933,60, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,24, United-States, <=50K
65, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
38, Private, Assoc-voc, Widowed, Sales, Not-in-family, Black, Female,0,0,20, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,36, United-States, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
33, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Male,0,0,16, United-States, >50K
25, Local-gov, 11th, Widowed, Exec-managerial, Own-child, Black, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Divorced, Sales, Husband, White, Female,0,0,40, United-States, <=50K
56, Federal-gov, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Mexico, >50K
47, Private, Some-college, Divorced, Sales, Not-in-family, Black, Female,0,0,50, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Vietnam, <=50K
38, Self-emp-not-inc, 12th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,7687,0,40, United-States, >50K
34, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
49, Private, Masters, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,60, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, <=50K
47, Private, Some-college, Divorced, Other-service, Husband, Black, Male,0,0,38, United-States, >50K
27, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Portugal, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,5668,0,40, United-States, >50K
40, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
26, State-gov, Assoc-acdm, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,30, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Female,882,0,50, United-States, <=50K
40, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Female,3028,0,45, United-States, <=50K
56, Local-gov, Prof-school, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, United-States, >50K
54, Private, Masters, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,45, United-States, <=50K
63, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, >50K
53, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,35, England, <=50K
62, Local-gov, Bachelors, Divorced, Exec-managerial, Wife, White, Male,0,0,45, United-States, <=50K
36, Local-gov, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Divorced, Transport-moving, Unmarried, Black, Female,0,0,38, United-States, <=50K
22, Private, Doctorate, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,80, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
44, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,70, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, >50K
58, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
50, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,35, United-States, >50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
76, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
55, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,99999,0,40, United-States, >50K
