21, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,50, Dominican-Republic, <=50K
74, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,6, Iran, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, Canada, >50K
41, State-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,35, Cambodia, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hungary, <=50K
33, Local-gov, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,54, Cuba, >50K
48, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,20, Hong, >50K
27, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Hungary, <=50K
43, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, Peru, >50K
27, Private, Bachelors, Widowed, Tech-support, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Vietnam, <=50K
34, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Peru, >50K
42, Local-gov, Some-college, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Taiwan, >50K
74, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,4, Guatemala, >50K
45, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Male,0,0,44, Guatemala, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hong, >50K
50, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Cambodia, <=50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Greece, >50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Scotland, <=50K
36, Federal-gov, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,36, Scotland, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, Hong, >50K
40, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Ireland, >50K
35, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Italy, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,2415,45, China, >50K
27, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, Mexico, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,30, Cambodia, <=50K
47, Self-emp-inc, Masters, Divorced, Transport-moving, Own-child, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
37, Self-emp-inc, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, South, <=50K
45, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,1848,40, Hong, >50K
28, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Scotland, <=50K
62, State-gov, Assoc-acdm, Widowed, Handlers-cleaners, Unmarried, Black, Female,0,0,36, Yugoslavia, <=50K
36, Local-gov, 11th, Divorced, Transport-moving, Not-in-family, White, Female,0,0,71, Outlying-US(Guam-USVI-etc), <=50K
61, Private, 9th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Greece, >50K
64, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, Mexico, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Guatemala, >50K
36, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Laos, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
40, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Portugal, <=50K
51, Private, Prof-school, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Canada, <=50K
46, Federal-gov, 10th, Separated, Sales, Unmarried, Black, Female,0,0,40, China, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Scotland, >50K
27, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, France, <=50K
44, Self-emp-inc, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,60, Peru, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,54, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Ireland, <=50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Portugal, >50K
39, Private, 7th-8th, Never-married, Machine-op-inspct, Wife, White, Female,0,0,15, Hungary, <=50K
60, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,22, Trinadad&Tobago, <=50K
65, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,7687,0,60, Hong, >50K
63, Private, Bachelors, Widowed, Sales, Not-in-family, White, Female,0,0,40, Ireland, <=50K
20, Private, Some-college, Never-married, Tech-support, Wife, White, Male,0,0,16, South, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, El-Salvador, <=50K
65, Self-emp-not-inc, 11th, Married-civ-spouse, Sales, Husband, White, Male,3325,0,10, Columbia, >50K
36, Private, Some-college, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,15, Japan, >50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1844,50, Laos, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,38, Peru, >50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Poland, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Columbia, <=50K
68, State-gov, Bachelors, Widowed, Other-service, Not-in-family, White, Male,0,0,12, Vietnam, <=50K
52, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,15024,0,83, Dominican-Republic, >50K
37, Private, Some-college, Married-spouse-absent, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Philippines, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, Haiti, <=50K
30, Local-gov, Bachelors, Divorced, Other-service, Own-child, White, Male,0,0,16, South, >50K
39, Private, Assoc-voc, Never-married, Machine-op-inspct, Wife, White, Male,0,0,60, Haiti, <=50K
54, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7687,0,25, Scotland, >50K
52, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Nicaragua, >50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, Hungary, <=50K
51, Private, Some-college, Divorced, Prof-specialty, Wife, White, Male,0,1842,40, Dominican-Republic, <=50K
36, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, China, >50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
38, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, Mexico, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,16, England, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, Dominican-Republic, >50K
39, Self-emp-inc, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,45, Columbia, <=50K
38, Private, HS-grad, Never-married, Transport-moving, Unmarried, Other, Male,0,0,50, Philippines, <=50K
23, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Thailand, >50K
54, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,15024,0,37, Ecuador, >50K
36, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,1602,40, China, <=50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Thailand, <=50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Germany, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cuba, >50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, Portugal, >50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Cambodia, <=50K
54, Self-emp-inc, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,14277,0,50, France, >50K
58, Private, HS-grad, Widowed, Adm-clerical, Wife, White, Female,0,0,8, Poland, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Canada, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,40, Iran, <=50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,54, Puerto-Rico, >50K
29, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, India, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, <=50K
51, Local-gov, Some-college, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,1902,40, Taiwan, >50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Honduras, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Italy, >50K
20, Private, Bachelors, Never-married, Sales, Unmarried, Black, Female,0,0,40, Puerto-Rico, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, <=50K
20, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Cuba, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, >50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Nicaragua, <=50K
52, State-gov, Some-college, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, Dominican-Republic, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,32, Peru, <=50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
20, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,35, Philippines, >50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,42, Guatemala, <=50K
58, Private, HS-grad, Separated, Adm-clerical, Not-in-family, White, Female,0,0,24, Peru, <=50K
51, Self-emp-not-inc, Bachelors, Divorced, Sales, Husband, White, Male,0,0,50, Ireland, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,35, Greece, <=50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,70, Taiwan, >50K
42, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, Cuba, <=50K
32, Private, Some-college, Divorced, Machine-op-inspct, Other-relative, White, Male,0,0,45, Portugal, <=50K
58, Federal-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, El-Salvador, <=50K
41, Federal-gov, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,40, China, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Mexico, >50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Nicaragua, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1902,50, France, >50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,60, Columbia, <=50K
27, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Guatemala, >50K
35, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, China, <=50K
63, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, Cuba, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,4757,0,48, Japan, >50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1887,45, Puerto-Rico, >50K
43, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,35, Iran, <=50K
22, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Scotland, <=50K
31, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, Dominican-Republic, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,1902,35, Cuba, <=50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Vietnam, <=50K
30, Private, Masters, Never-married, Other-service, Not-in-family, White, Male,0,0,25, Ecuador, <=50K
18, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Female,0,0,40, Greece, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hungary, >50K
28, Private, Assoc-acdm, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
21, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States, <=50K
42, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,32, Japan, <=50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,4680,0,37, Thailand, <=50K
60, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, El-Salvador, >50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,52, Peru, >50K
52, Private, Some-college, Divorced, Craft-repair, Unmarried, Black, Female,0,0,45, Thailand, <=50K
35, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,25, Laos, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,60, Yugoslavia, >50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Portugal, <=50K
27, Private, Assoc-voc, Divorced, Craft-repair, Own-child, White, Female,0,0,40, Iran, <=50K
68, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Female,10454,0,20, Hungary, >50K
44, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,40, Philippines, <=50K
34, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Japan, >50K
25, Private, Assoc-voc, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Thailand, >50K
26, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,40, Italy, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, France, <=50K
70, Private, 11th, Widowed, Other-service, Not-in-family, White, Female,0,0,5, Yugoslavia, <=50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Yugoslavia, >50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,24, Portugal, <=50K
37, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,9951,0,44, Yugoslavia, >50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,52, Peru, <=50K
27, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, England, >50K
50, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Female,0,0,40, Mexico, <=50K
24, Self-emp-not-inc, Bachelors, Never-married, Other-service, Other-relative, White, Female,0,0,40, El-Salvador, <=50K
47, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,53582,0,50, Poland, >50K
29, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, England, <=50K
42, State-gov, 7th-8th, Never-married, Sales, Not-in-family, White, Female,0,0,30, Scotland, <=50K
55, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,24, Vietnam, >50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Cuba, <=50K
