26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,13615,0,50, United-States, >50K
39, Private, Assoc-voc, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,37, United-States, <=50K
39, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
39, Federal-gov, Some-college, Divorced, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
60, Private, Assoc-acdm, Married-spouse-absent, Prof-specialty, Husband, Other, Male,0,0,38, Iran, <=50K
44, Local-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,99999,0,60, United-States, >50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,12, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, >50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
50, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
48, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, India, >50K
41, Private, Masters, Divorced, Sales, Wife, White, Male,15024,0,50, United-States, >50K
24, Private, HS-grad, Never-married, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,10276,0,45, United-States, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Ireland, >50K
56, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
33, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,7923,0,40, Japan, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
34, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, Mexico, >50K
36, State-gov, 7th-8th, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, >50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,60, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, >50K
25, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, >50K
40, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
24, Private, Some-college, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,40, United-States, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K
55, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,15024,0,60, Japan, >50K
43, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
31, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,36, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
59, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Local-gov, Assoc-acdm, Separated, Sales, Husband, White, Male,15024,0,50, United-States, >50K
30, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,70, United-States, <=50K
56, Local-gov, 10th, Divorced, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
46, Private, Bachelors, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Sales, Husband, Other, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,48, Mexico, <=50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,25, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
54, State-gov, Masters, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Assoc-acdm, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
41, State-gov, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, >50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,78, United-States, <=50K
18, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,1720,40, United-States, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,52, United-States, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,38, United-States, <=50K
39, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,38, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
23, Private, Assoc-acdm, Never-married, Craft-repair, Unmarried, White, Female,0,0,48, United-States, <=50K
47, Self-emp-inc, Masters, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,7733,0,40, China, >50K
18, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,24, United-States, <=50K
24, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
28, Private, 11th, Separated, Protective-serv, Husband, White, Male,0,0,48, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1977,45, United-States, <=50K
44, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Assoc-voc, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Female,0,0,30, United-States, <=50K
43, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Wife, White, Female,0,0,35, United-States, <=50K
49, Private, Assoc-acdm, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
37, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
58, Private, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,60, United-States, >50K
25, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
18, Private, 12th, Separated, Other-service, Own-child, Black, Female,0,0,30, United-States, <=50K
20, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Other-service, Wife, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,65, United-States, <=50K
53, Private, 9th, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,10, United-States, <=50K
33, Private, Bachelors, Never-married, Handlers-cleaners, Husband, Black, Male,7687,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,11, United-States, <=50K
42, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
30, Self-emp-inc, HS-grad, Separated, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Separated, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Poland, >50K
39, Private, HS-grad, Divorced, Tech-support, Wife, White, Male,0,0,40, United-States, <=50K
37, Private, Assoc-acdm, Widowed, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, >50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
30, Self-emp-not-inc, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,49, United-States, <=50K
25, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
40, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,1918,40, Hungary, >50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,60, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Male,0,1887,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,45, United-States, >50K
44, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,7687,0,40, United-States, >50K
58, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
26, State-gov, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
42, Private, Prof-school, Divorced, Transport-moving, Husband, White, Male,14206,0,69, United-States, <=50K
40, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,48, United-States, <=50K
47, Private, Bachelors, Divorced, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
46, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
36, Private, Some-college, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, <=50K
35, Private, 11th, Never-married, Transport-moving, Not-in-family, White, Female,7647,0,40, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,7687,0,45, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
24, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,38, United-States, <=50K
68, Local-gov, Masters, Widowed, Other-service, Husband, White, Male,0,0,24, United-States, <=50K
52, Federal-gov, Bachelors, Divorced, Prof-specialty, Husband, Other, Male,0,0,27, United-States, <=50K
50, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Male,13348,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
40, Self-emp-inc, Masters, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1891,35, China, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
