39, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,50, Honduras, <=50K
46, Private, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,40, Japan, <=50K
35, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
65, Private, Masters, Divorced, Sales, Husband, White, Female,1540,0,10, United-States, >50K
46, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,40, United-States, >50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,60, United-States, >50K
51, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
35, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
42, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, Italy, <=50K
70, Self-emp-not-inc, HS-grad, Widowed, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Cuba, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, Cambodia, <=50K
29, Private, HS-grad, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Peru, <=50K
63, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, 5th-6th, Never-married, Transport-moving, Wife, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
39, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
35, Self-emp-not-inc, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,37, Cuba, <=50K
36, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,38, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,3621,0,48, Vietnam, >50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
41, Private, 1st-4th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,25, France, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,35, El-Salvador, <=50K
19, Private, 9th, Never-married, Tech-support, Own-child, White, Male,0,0,30, United-States, <=50K
60, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,35, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, <=50K
62, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,5130,0,50, United-States, >50K
55, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, State-gov, HS-grad, Never-married, Prof-specialty, Other-relative, White, Male,0,0,35, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, United-States, <=50K
21, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Thailand, <=50K
34, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Puerto-Rico, >50K
22, Local-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1500,50, United-States, >50K
90, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,7789,0,50, United-States, >50K
29, Federal-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,30, United-States, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
35, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Never-married, Farming-fishing, Unmarried, Black, Female,0,0,43, England, <=50K
56, Private, 12th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
25, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
55, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
47, Self-emp-not-inc, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,66, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,43, Portugal, <=50K
45, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,3095,0,44, Cambodia, <=50K
47, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
40, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Japan, <=50K
28, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, >50K
33, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
39, Local-gov, 9th, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,12333,0,45, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,30, United-States, >50K
55, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,5298,0,50, United-States, >50K
28, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,0,45, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Thailand, <=50K
52, State-gov, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,65, United-States, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Trinadad&Tobago, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,72, Guatemala, <=50K
64, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Dominican-Republic, >50K
28, Private, HS-grad, Never-married, Sales, Other-relative, White, Male,0,0,99, United-States, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,60, United-States, >50K
34, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Peru, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, Black, Male,5178,0,60, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,3325,0,40, Laos, <=50K
51, Private, Bachelors, Divorced, Transport-moving, Husband, White, Male,5611,0,60, United-States, <=50K
20, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
48, Private, Bachelors, Never-married, Transport-moving, Husband, Black, Male,0,0,48, United-States, >50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,13, Cuba, <=50K
24, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,60, United-States, <=50K
57, Private, HS-grad, Widowed, Exec-managerial, Unmarried, Other, Female,0,0,29, United-States, <=50K
26, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,20, Greece, <=50K
43, Private, Some-college, Widowed, Exec-managerial, Unmarried, White, Female,0,0,25, United-States, <=50K
20, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,50, El-Salvador, <=50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,99, United-States, >50K
43, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, >50K
20, Private, HS-grad, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
56, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, Cambodia, <=50K
57, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Laos, <=50K
60, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
42, Self-emp-not-inc, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, United-States, <=50K
23, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,37, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Canada, >50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
26, Private, Bachelors, Never-married, Other-service, Wife, Black, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
79, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,17831,0,35, United-States, >50K
21, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Portugal, <=50K
31, Federal-gov, 12th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, Black, Male,0,0,45, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,0,0,30, United-States, <=50K
31, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,44, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
58, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, England, >50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
62, Self-emp-not-inc, Some-college, Widowed, Farming-fishing, Not-in-family, Other, Female,0,0,44, Haiti, <=50K
36, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,50, United-States, >50K
19, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,10, Vietnam, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, >50K
53, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Puerto-Rico, >50K
48, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, Italy, <=50K
50, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, Mexico, >50K
29, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,65, United-States, <=50K
24, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,40, United-States, <=50K
69, Local-gov, Prof-school, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
30, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,7298,0,40, Mexico, >50K
48, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Yugoslavia, <=50K
27, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,1597,40, India, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,60, Hong, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
55, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,99999,0,50, United-States, >50K
25, Private, Bachelors, Never-married, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
33, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,38, United-States, <=50K
42, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,8284,0,50, Jamaica, >50K
55, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,99999,0,60, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,15, Peru, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, >50K
21, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
