19, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,25, Dominican-Republic, <=50K
41, Private, Bachelors, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,1602,40, France, <=50K
22, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,8, Canada, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, Ireland, <=50K
24, Private, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,45, Yugoslavia, <=50K
30, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, >50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,1669,40, Honduras, >50K
58, Private, 7th-8th, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,35, Canada, <=50K
45, Self-emp-inc, Bachelors, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, Thailand, >50K
22, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Laos, <=50K
27, State-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
54, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,60, Puerto-Rico, >50K
36, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, >50K
37, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,40, Iran, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,54, Scotland, >50K
57, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, China, >50K
25, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,30, Scotland, <=50K
73, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,30, Yugoslavia, <=50K
53, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,48, United-States, <=50K
42, Private, Some-college, Divorced, Other-service, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,24, Nicaragua, <=50K
49, Private, 12th, Divorced, Priv-house-serv, Unmarried, Black, Female,0,0,35, Vietnam, <=50K
26, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,35, Vietnam, <=50K
57, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Hong, >50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Trinadad&Tobago, <=50K
53, State-gov, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
33, Local-gov, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Other, Male,0,0,50, Guatemala, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, Puerto-Rico, >50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Portugal, >50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, India, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,60, Poland, >50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, >50K
38, Private, Some-college, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,54, Haiti, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,54, Philippines, <=50K
30, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,25, Nicaragua, <=50K
29, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Portugal, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,54, Philippines, >50K
25, Private, Some-college, Separated, Other-service, Own-child, Black, Female,0,0,40, Hong, <=50K
52, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Mexico, <=50K
35, Private, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,40, Italy, >50K
25, Local-gov, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,35, United-States, <=50K
59, Local-gov, HS-grad, Separated, Other-service, Not-in-family, Other, Male,0,0,40, Philippines, <=50K
25, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
25, Private, Some-college, Married-spouse-absent, Exec-managerial, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
67, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Other, Female,0,0,30, England, <=50K
40, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,10538,0,40, Portugal, <=50K
32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, Germany, >50K
60, Private, HS-grad, Married-spouse-absent, Sales, Wife, Asian-Pac-Islander, Female,0,0,48, Yugoslavia, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,40, France, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,15, South, <=50K
26, Private, Masters, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,65, Nicaragua, <=50K
58, Private, Bachelors, Separated, Sales, Not-in-family, Amer-Indian-Eskimo, Female,3283,0,30, Dominican-Republic, <=50K
55, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1886,40, United-States, >50K
45, Private, 12th, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
60, Private, HS-grad, Widowed, Machine-op-inspct, Husband, Black, Male,0,0,35, Philippines, <=50K
34, Private, HS-grad, Never-married, Other-service, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Japan, <=50K
26, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Germany, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, >50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, India, >50K
73, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,4, India, <=50K
35, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, Black, Male,0,0,45, Laos, <=50K
30, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,38, Jamaica, <=50K
59, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,44, Columbia, >50K
48, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,50, Guatemala, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
49, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,35, South, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,0,20, Trinadad&Tobago, <=50K
39, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,13935,0,45, Germany, >50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,70, Greece, >50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,20, Japan, <=50K
60, Without-pay, HS-grad, Widowed, Craft-repair, Wife, Black, Female,0,0,19, Hong, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,1602,40, Hong, <=50K
43, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3939,0,40, Trinadad&Tobago, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, Yugoslavia, >50K
27, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Japan, <=50K
30, Private, Masters, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, Peru, <=50K
55, Private, Assoc-voc, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,40, Philippines, >50K
41, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Trinadad&Tobago, >50K
47, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Cuba, >50K
33, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,12, Thailand, >50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Greece, <=50K
44, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,45, Japan, <=50K
32, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Greece, >50K
53, Private, HS-grad, Separated, Tech-support, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
36, Self-emp-not-inc, 11th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,78, Greece, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Greece, <=50K
65, Local-gov, 7th-8th, Widowed, Prof-specialty, Unmarried, Other, Female,0,0,40, Cambodia, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,35, Ireland, <=50K
42, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,65, Hungary, >50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
47, Private, Some-college, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
64, Local-gov, 9th, Married-civ-spouse, Craft-repair, Husband, Other, Male,3291,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,40, India, >50K
41, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Jamaica, <=50K
46, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,2879,40, England, >50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,16, Japan, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,40, Thailand, <=50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Cuba, <=50K
17, Self-emp-not-inc, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, South, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,24, Greece, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,52, Greece, <=50K
48, Local-gov, Bachelors, Separated, Tech-support, Not-in-family, White, Female,0,0,35, India, <=50K
42, Private, Some-college, Widowed, Other-service, Not-in-family, Black, Female,0,0,30, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, India, >50K
45, Private, Some-college, Married-spouse-absent, Prof-specialty, Not-in-family, Black, Female,0,0,74, Haiti, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
67, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Taiwan, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, Hungary, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,3205,0,40, Outlying-US(Guam-USVI-etc), >50K
32, Private, HS-grad, Widowed, Tech-support, Husband, White, Female,2373,0,40, Columbia, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Dominican-Republic, <=50K
24, Self-emp-inc, HS-grad, Married-spouse-absent, Farming-fishing, Unmarried, Other, Male,0,0,65, India, <=50K
36, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Hong, <=50K
36, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,70, England, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, England, <=50K
37, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, Iran, <=50K
19, Private, Bachelors, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Vietnam, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,60, Mexico, >50K
26, Private, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
35, Self-emp-not-inc, Bachelors, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Scotland, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Guatemala, <=50K
40, Private, HS-grad, Separated, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, South, <=50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Columbia, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,12, Germany, <=50K
40, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,20, Philippines, <=50K
41, Self-emp-not-inc, Bachelors, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,35, South, <=50K
42, Private, Masters, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, El-Salvador, >50K
57, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Nicaragua, >50K
56, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,60, Ireland, <=50K
26, Private, HS-grad, Divorced, Craft-repair, Own-child, Black, Male,0,0,40, England, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,30, Canada, <=50K
46, Private, 7th-8th, Separated, Other-service, Unmarried, Black, Female,0,0,40, Germany, <=50K
34, Private, Some-college, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,40, Ireland, >50K
22, Private, HS-grad, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
24, Private, Bachelors, Never-married, Protective-serv, Other-relative, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Canada, >50K
55, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Canada, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,40, Canada, <=50K
44, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, Germany, <=50K
45, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
30, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1886,60, Greece, >50K
59, Self-emp-inc, Some-college, Widowed, Prof-specialty, Not-in-family, Other, Female,13879,0,60, Haiti, >50K
33, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Peru, <=50K
60, Private, Masters, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
60, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,50, Dominican-Republic, <=50K
19, Private, Masters, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,20, Japan, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1586,40, Columbia, <=50K
51, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, >50K
50, Self-emp-not-inc, HS-grad, Widowed, Farming-fishing, Husband, Other, Male,0,0,50, Cuba, <=50K
18, Private, 11th, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Vietnam, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Cuba, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Ireland, <=50K
31, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, England, <=50K
37, Private, Bachelors, Married-civ-spouse, Tech-support, Wife, Asian-Pac-Islander, Male,0,1976,40, Hungary, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Puerto-Rico, <=50K
60, Private, 9th, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,60, Cuba, >50K
52, Private, 11th, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Cuba, <=50K
48, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Vietnam, >50K
