59, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
37, State-gov, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, Nicaragua, <=50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, Vietnam, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,45, Guatemala, >50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
28, Private, Bachelors, Never-married, Sales, Husband, Other, Male,0,0,60, South, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,7687,0,35, Ireland, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, Italy, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, El-Salvador, >50K
17, Private, 11th, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Male,0,0,6, El-Salvador, <=50K
42, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Thailand, <=50K
61, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,40, England, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,54, Trinadad&Tobago, <=50K
70, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,18, Cuba, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,35, Puerto-Rico, >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Wife, White, Male,0,0,35, Guatemala, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1700,50, Mexico, >50K
35, Local-gov, HS-grad, Divorced, Tech-support, Unmarried, Black, Male,0,0,40, Iran, <=50K
55, Private, HS-grad, Separated, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
23, Private, 11th, Never-married, Sales, Own-child, Other, Female,0,0,40, Japan, <=50K
65, Private, 5th-6th, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
40, Private, 7th-8th, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Philippines, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,16, United-States, <=50K
36, Self-emp-not-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Dominican-Republic, >50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,2411,36, Outlying-US(Guam-USVI-etc), >50K
60, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Female,7298,0,68, France, >50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,15024,0,30, United-States, >50K
47, State-gov, Some-college, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,10, United-States, <=50K
37, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cambodia, >50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, South, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Other, Male,0,0,35, Hong, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,70, Iran, >50K
30, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, China, <=50K
28, Private, Assoc-voc, Never-married, Farming-fishing, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,27, China, <=50K
28, Private, Prof-school, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
45, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, >50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,15024,0,40, Outlying-US(Guam-USVI-etc), >50K
52, Private, Some-college, Divorced, Sales, Own-child, White, Male,0,0,50, Mexico, <=50K
18, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,15, India, <=50K
47, Self-emp-inc, Bachelors, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,65418,0,50, Cambodia, >50K
51, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,3103,0,40, Canada, <=50K
48, Private, 7th-8th, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,45, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, United-States, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Never-married, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,40, South, <=50K
36, Private, Assoc-voc, Widowed, Craft-repair, Unmarried, White, Male,0,0,38, Greece, <=50K
23, Private, 11th, Never-married, Exec-managerial, Own-child, White, Female,0,0,60, Yugoslavia, <=50K
25, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Italy, <=50K
37, Private, 12th, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Philippines, <=50K
32, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Iran, <=50K
49, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,35, Haiti, <=50K
28, Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,1653,40, Guatemala, >50K
37, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, <=50K
31, Private, 5th-6th, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,20, Mexico, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,15, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, Vietnam, >50K
24, Federal-gov, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,1975,40, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
40, Private, Doctorate, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,45, Canada, <=50K
51, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Haiti, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,2863,0,40, Mexico, <=50K
19, Self-emp-not-inc, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Italy, <=50K
22, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Male,0,0,35, Trinadad&Tobago, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Mexico, <=50K
50, Private, 5th-6th, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
21, Private, Bachelors, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, United-States, >50K
67, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, Other, Male,5980,0,20, Hungary, <=50K
38, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Other, Male,0,0,50, Yugoslavia, <=50K
29, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,55, United-States, >50K
68, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,10, United-States, <=50K
65, Local-gov, Masters, Divorced, Other-service, Unmarried, White, Female,0,0,20, Ireland, <=50K
53, Self-emp-not-inc, 12th, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,60, Poland, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,20, Columbia, <=50K
26, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,35, Jamaica, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,15, Germany, <=50K
72, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Unmarried, White, Male,0,0,10, Yugoslavia, <=50K
23, Local-gov, 5th-6th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
52, Private, 12th, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, Cuba, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,1902,20, Puerto-Rico, >50K
49, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, Vietnam, >50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, India, >50K
44, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,43, Portugal, <=50K
18, Private, 12th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Columbia, <=50K
58, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,45, Thailand, <=50K
26, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, >50K
56, Private, HS-grad, Separated, Other-service, Unmarried, White, Male,0,0,40, Hong, <=50K
39, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,50, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Italy, >50K
62, Federal-gov, HS-grad, Widowed, Transport-moving, Not-in-family, Other, Male,0,0,40, Thailand, <=50K
29, Self-emp-not-inc, Prof-school, Never-married, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,70, Taiwan, <=50K
52, Private, Doctorate, Married-civ-spouse, Sales, Husband, Other, Female,0,0,54, Jamaica, >50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,20, Iran, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, China, >50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
58, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Guatemala, <=50K
36, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, Greece, >50K
28, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,50, Ecuador, <=50K
20, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, >50K
36, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,35, Puerto-Rico, <=50K
46, Private, Doctorate, Married-civ-spouse, Craft-repair, Wife, White, Female,7298,0,40, Jamaica, >50K
43, Private, Masters, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Peru, <=50K
24, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, United-States, >50K
28, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, White, Male,0,0,60, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Cambodia, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
59, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,5068,0,50, United-States, >50K
43, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
56, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Guatemala, <=50K
37, State-gov, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
27, State-gov, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
62, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,18, Italy, <=50K
49, Private, 5th-6th, Divorced, Adm-clerical, Not-in-family, Other, Male,2262,0,35, Germany, <=50K
43, Private, HS-grad, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
36, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Black, Female,7298,0,50, Japan, >50K
20, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,12, France, <=50K
52, Private, Bachelors, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,40, Poland, <=50K
51, Private, Bachelors, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Male,0,2546,20, Haiti, <=50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,15, Haiti, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, Dominican-Republic, >50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,30, Hong, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, 11th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, France, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,50, Japan, >50K
37, Private, HS-grad, Divorced, Other-service, Husband, Black, Male,6670,0,35, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,45, France, >50K
32, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, Thailand, <=50K
46, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,30, Columbia, <=50K
38, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, El-Salvador, <=50K
21, Private, Assoc-voc, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,2018,40, Italy, <=50K
29, Self-emp-not-inc, Assoc-voc, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,60, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, India, <=50K
33, Private, 11th, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, England, >50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Mexico, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, Jamaica, <=50K
26, Private, Masters, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,25, El-Salvador, >50K
44, Self-emp-not-inc, 11th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,70, Guatemala, <=50K
52, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, 9th, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
45, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,35, Puerto-Rico, <=50K
37, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,591,0,98, United-States, <=50K
24, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, United-States, <=50K
42, Federal-gov, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,25, Puerto-Rico, <=50K
40, Local-gov, Some-college, Divorced, Other-service, Unmarried, Black, Male,0,0,20, United-States, <=50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,60, China, >50K
51, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Male,0,0,40, France, <=50K
42, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Not-in-family, Black, Male,0,0,60, France, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Vietnam, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, >50K
21, Private, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
