39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,20, Thailand, >50K
46, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,7298,0,45, China, <=50K
42, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Assoc-acdm, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Italy, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,38, Portugal, <=50K
35, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,30, Columbia, <=50K
61, Private, 5th-6th, Widowed, Adm-clerical, Not-in-family, Other, Female,0,0,40, Ireland, <=50K
62, Private, 7th-8th, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
48, Private, 9th, Divorced, Sales, Not-in-family, Other, Female,0,0,50, Columbia, <=50K
34, Private, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,60, Puerto-Rico, <=50K
55, Private, HS-grad, Separated, Transport-moving, Husband, White, Male,0,0,50, Poland, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
51, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,12, Dominican-Republic, <=50K
43, Self-emp-inc, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Philippines, <=50K
21, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Philippines, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Female,0,2511,40, Vietnam, >50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,40, France, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,40, Dominican-Republic, >50K
31, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Philippines, >50K
20, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, Peru, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,15, Outlying-US(Guam-USVI-etc), <=50K
36, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, France, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1740,50, Peru, >50K
46, Private, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, China, <=50K
45, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, >50K
37, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,54, Iran, >50K
25, Private, HS-grad, Never-married, Farming-fishing, Other-relative, Asian-Pac-Islander, Female,0,0,50, Philippines, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,3121,0,52, Italy, >50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
63, Private, 11th, Widowed, Sales, Not-in-family, White, Male,0,0,40, Cuba, <=50K
36, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, South, <=50K
53, Private, HS-grad, Divorced, Craft-repair, Wife, White, Female,0,0,38, Mexico, <=50K
28, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
43, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Japan, >50K
26, Private, Masters, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
51, Self-emp-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,40, Ireland, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, United-States, >50K
60, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,2926,0,40, Taiwan, >50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Holand-Netherlands, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,30, Ecuador, <=50K
38, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Japan, >50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,45, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,40, France, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Cuba, <=50K
27, Private, Some-college, Never-married, Farming-fishing, Wife, Asian-Pac-Islander, Male,0,0,48, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
31, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,45, United-States, <=50K
33, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
22, Private, 9th, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, England, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,64, Taiwan, <=50K
25, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, China, <=50K
42, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,72, Portugal, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,60, Guatemala, <=50K
67, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Poland, >50K
46, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,60, Cambodia, >50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
23, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
44, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,38, United-States, <=50K
35, Private, Bachelors, Divorced, Sales, Not-in-family, Other, Female,0,0,49, United-States, <=50K
29, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Thailand, >50K
43, Private, Bachelors, Separated, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Cambodia, <=50K
44, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, Japan, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Holand-Netherlands, <=50K
22, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,16, United-States, <=50K
32, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Jamaica, <=50K
58, Private, Some-college, Divorced, Other-service, Unmarried, White, Male,0,0,40, India, <=50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Vietnam, >50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Scotland, >50K
50, Private, Some-college, Divorced, Tech-support, Not-in-family, Black, Male,0,0,60, Nicaragua, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,3042,0,40, Peru, <=50K
30, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Protective-serv, Unmarried, White, Female,0,0,38, Hong, <=50K
29, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
62, Federal-gov, Bachelors, Widowed, Other-service, Own-child, White, Female,0,0,38, Holand-Netherlands, <=50K
24, Local-gov, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
60, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Laos, >50K
32, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
29, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
37, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, China, >50K
40, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Husband, Other, Female,0,0,40, Portugal, <=50K
35, Private, HS-grad, Separated, Transport-moving, Wife, White, Male,0,0,40, Dominican-Republic, <=50K
33, State-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, Guatemala, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,39, India, <=50K
21, Private, 10th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,32, Philippines, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
35, Private, Masters, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,50, Philippines, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, South, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,5259,0,40, Jamaica, <=50K
59, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,24, Scotland, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,45, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,27767,0,50, France, >50K
39, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Haiti, <=50K
43, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,50, Philippines, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Peru, >50K
30, Private, Assoc-voc, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, Greece, <=50K
24, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, Poland, <=50K
51, Private, 10th, Separated, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Iran, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
58, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,40, Laos, <=50K
50, Self-emp-not-inc, 9th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Yugoslavia, >50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, Ecuador, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
50, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, Holand-Netherlands, >50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Honduras, <=50K
32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, India, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,15024,0,50, United-States, >50K
31, State-gov, HS-grad, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,27, Nicaragua, <=50K
58, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Other, Female,0,0,40, Ecuador, <=50K
56, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Hong, >50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,3325,0,40, Yugoslavia, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, >50K
22, Private, Some-college, Never-married, Craft-repair, Other-relative, Black, Female,0,0,25, Yugoslavia, <=50K
61, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, Thailand, >50K
32, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Portugal, >50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Holand-Netherlands, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,10, Greece, <=50K
41, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,48, Yugoslavia, <=50K
45, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Laos, <=50K
34, Private, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,40, Greece, <=50K
36, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
57, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,40, Cambodia, <=50K
50, Local-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,54, Italy, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
19, Private, Assoc-acdm, Never-married, Sales, Own-child, Black, Male,0,0,20, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
50, Private, Masters, Divorced, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Dominican-Republic, <=50K
39, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Columbia, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Germany, >50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, Cambodia, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, >50K
23, Private, 10th, Divorced, Protective-serv, Not-in-family, Other, Male,0,0,40, Hungary, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,30, Vietnam, <=50K
37, Private, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,45454,0,60, France, >50K
26, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Guatemala, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,3377,0,40, Outlying-US(Guam-USVI-etc), >50K
19, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,20, Honduras, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Greece, >50K
21, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,40, Dominican-Republic, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Holand-Netherlands, <=50K
55, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1916,40, Portugal, >50K
66, Private, HS-grad, Widowed, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,15, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,7298,0,40, United-States, >50K
65, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Yugoslavia, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Iran, <=50K
