42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,1977,60, Dominican-Republic, >50K
51, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Hungary, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Trinadad&Tobago, <=50K
34, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Laos, <=50K
33, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,50, Mexico, >50K
24, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,15, Canada, <=50K
31, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, India, >50K
27, State-gov, Masters, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
46, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, Germany, >50K
31, Self-emp-inc, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,50, Cambodia, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
38, State-gov, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,40, Yugoslavia, >50K
61, Self-emp-inc, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,6889,0,50, Nicaragua, >50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hungary, >50K
20, State-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,27, Trinadad&Tobago, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
29, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,81, India, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,4214,0,25, Vietnam, >50K
49, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, England, <=50K
53, Local-gov, 9th, Never-married, Exec-managerial, Unmarried, White, Female,0,0,47, Iran, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,15, Yugoslavia, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,15, Germany, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Cuba, <=50K
45, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Cuba, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,20, Italy, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, Iran, >50K
28, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Scotland, <=50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, White, Female,0,0,15, India, <=50K
55, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15024,0,50, Peru, >50K
80, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,2295,54, Honduras, >50K
31, Private, 12th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,91, Columbia, <=50K
23, Private, Some-college, Never-married, Protective-serv, Own-child, White, Female,0,0,40, Guatemala, <=50K
20, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,30, Japan, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,10, Greece, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, India, <=50K
52, Private, Masters, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
19, Federal-gov, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,20, El-Salvador, <=50K
48, Self-emp-inc, Assoc-acdm, Never-married, Sales, Unmarried, White, Female,0,0,45, Vietnam, <=50K
35, Local-gov, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,35, Trinadad&Tobago, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,2453,50, Italy, >50K
34, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, England, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
26, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,60, Mexico, <=50K
41, State-gov, Assoc-acdm, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, Peru, <=50K
31, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
72, Federal-gov, 7th-8th, Separated, Sales, Not-in-family, White, Female,0,0,32, Portugal, <=50K
54, Federal-gov, Bachelors, Married-spouse-absent, Machine-op-inspct, Wife, Black, Female,0,0,45, Mexico, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,2410,0,45, South, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Nicaragua, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Hungary, <=50K
20, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, Hong, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,35, Jamaica, <=50K
20, Private, 5th-6th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
21, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, England, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Italy, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Portugal, >50K
42, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Hungary, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Nicaragua, >50K
55, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,40, England, >50K
29, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, Jamaica, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hong, <=50K
24, Private, Masters, Married-civ-spouse, Priv-house-serv, Husband, Asian-Pac-Islander, Male,15024,0,40, El-Salvador, <=50K
36, Self-emp-not-inc, 11th, Divorced, Exec-managerial, Wife, White, Female,0,0,40, El-Salvador, >50K
32, Private, Bachelors, Divorced, Sales, Unmarried, Black, Female,0,0,40, El-Salvador, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,20, Thailand, >50K
41, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, Philippines, >50K
45, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Jamaica, >50K
47, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, Italy, <=50K
34, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, Guatemala, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, England, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,10666,0,40, Jamaica, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,50, South, <=50K
49, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,7298,0,40, China, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, South, >50K
22, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,20, Greece, <=50K
35, Private, 9th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Laos, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1740,50, Thailand, <=50K
53, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, China, >50K
44, Private, Preschool, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
33, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, China, <=50K
33, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,20, England, <=50K
54, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,1977,16, Haiti, >50K
67, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,15, Jamaica, <=50K
43, Private, Bachelors, Widowed, Transport-moving, Not-in-family, Black, Male,0,0,40, South, <=50K
46, Local-gov, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, Portugal, >50K
34, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, Scotland, >50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, China, <=50K
49, Private, 11th, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, Scotland, <=50K
38, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,40, Cambodia, >50K
51, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,70, Mexico, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, Italy, <=50K
20, Self-emp-inc, 11th, Never-married, Other-service, Own-child, White, Female,0,0,50, Puerto-Rico, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, Yugoslavia, <=50K
46, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Haiti, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, El-Salvador, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Iran, <=50K
43, State-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, England, >50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Philippines, >50K
30, State-gov, Assoc-voc, Never-married, Adm-clerical, Husband, White, Male,0,0,30, Vietnam, <=50K
26, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Ireland, <=50K
65, Private, Preschool, Married-civ-spouse, Exec-managerial, Husband, White, Male,6055,0,36, Nicaragua, >50K
38, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,84, Dominican-Republic, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Black, Male,0,0,35, Thailand, <=50K
36, Self-emp-not-inc, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,20, Peru, <=50K
22, Private, Masters, Never-married, Prof-specialty, Own-child, White, Male,99999,0,40, Haiti, >50K
29, State-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Portugal, <=50K
64, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, <=50K
39, Private, Bachelors, Divorced, Sales, Wife, White, Female,0,0,30, Nicaragua, >50K
55, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,99999,0,38, Puerto-Rico, >50K
37, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,3103,0,40, Vietnam, >50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Ireland, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Yugoslavia, >50K
21, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,80, Hungary, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Hong, >50K
33, Self-emp-inc, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,99999,0,40, England, >50K
30, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, Hong, <=50K
47, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Scotland, >50K
47, Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Cambodia, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Puerto-Rico, >50K
48, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Portugal, >50K
42, Local-gov, Masters, Separated, Adm-clerical, Wife, White, Female,0,0,40, Laos, >50K
21, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,25, Yugoslavia, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, Poland, >50K
58, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,50, Hong, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,68, Nicaragua, <=50K
35, Private, HS-grad, Separated, Sales, Not-in-family, White, Male,15024,0,83, China, >50K
49, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,48, Puerto-Rico, >50K
43, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, Dominican-Republic, >50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Honduras, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Portugal, <=50K
55, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
48, State-gov, Some-college, Divorced, Farming-fishing, Other-relative, Asian-Pac-Islander, Female,0,0,4, Guatemala, <=50K
22, Private, Some-college, Never-married, Tech-support, Unmarried, White, Female,0,0,31, Hungary, <=50K
60, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,7298,0,40, Peru, >50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,2, Columbia, <=50K
25, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Hungary, <=50K
33, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,60, Japan, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Haiti, >50K
39, Federal-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,55, Mexico, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Portugal, <=50K
44, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, England, >50K
44, Self-emp-not-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, Japan, >50K
40, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, Trinadad&Tobago, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,20, Mexico, <=50K
32, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, Haiti, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,3106,0,50, Scotland, <=50K
48, Private, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, India, <=50K
42, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,2174,0,60, Ireland, >50K
55, Local-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,35, Guatemala, <=50K
45, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, India, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
27, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,45, El-Salvador, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Haiti, <=50K
57, Private, HS-grad, Divorced, Prof-specialty, Wife, White, Female,69105,0,20, Columbia, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Haiti, >50K
34, Local-gov, Masters, Never-married, Farming-fishing, Unmarried, Black, Female,0,0,20, Mexico, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,32, El-Salvador, <=50K
25, State-gov, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,35, India, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Cambodia, <=50K
48, State-gov, Some-college, Married-spouse-absent, Sales, Husband, White, Male,0,0,45, Philippines, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
57, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Philippines, >50K
24, Private, Bachelors, Widowed, Other-service, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
