56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Germany, >50K
60, Self-emp-inc, Masters, Widowed, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,2544,50, United-States, >50K
44, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,71, United-States, >50K
50, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
44, Private, Masters, Separated, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, Germany, <=50K
22, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,45, India, >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, United-States, <=50K
74, Private, Some-college, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,10, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States, <=50K
41, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Laos, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
57, Private, Some-college, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
47, Private, 7th-8th, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, South, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,3390,0,40, South, >50K
51, Private, Bachelors, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,45, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,7298,0,48, England, >50K
44, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,48, Dominican-Republic, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
34, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,7687,0,40, Ireland, >50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Dominican-Republic, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,20, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,3200,0,40, United-States, <=50K
18, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,15, Portugal, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1672,60, Thailand, <=50K
74, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,20, United-States, <=50K
33, Private, Bachelors, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Jamaica, >50K
26, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
42, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
40, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Honduras, <=50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,45, Mexico, >50K
75, Private, Bachelors, Widowed, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,2786,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Male,0,0,25, United-States, <=50K
73, Federal-gov, 5th-6th, Widowed, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,37, Yugoslavia, <=50K
22, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, Vietnam, <=50K
19, Local-gov, 10th, Never-married, Sales, Own-child, Black, Female,0,0,30, Dominican-Republic, <=50K
39, Private, Masters, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, England, >50K
47, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Protective-serv, Own-child, Other, Male,0,0,35, Yugoslavia, <=50K
24, Private, 10th, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,40, United-States, >50K
32, Private, Bachelors, Never-married, Sales, Not-in-family, Other, Female,0,0,40, United-States, <=50K
65, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
26, Private, Masters, Never-married, Sales, Other-relative, Other, Male,0,0,54, United-States, <=50K
48, Private, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,90, United-States, <=50K
25, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,30, El-Salvador, <=50K
21, Private, Doctorate, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, Poland, <=50K
71, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Male,5103,0,40, United-States, <=50K
50, Local-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,50, United-States, <=50K
29, State-gov, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Never-married, Protective-serv, Husband, Other, Male,0,0,40, Laos, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,38, Thailand, <=50K
53, Local-gov, Masters, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
65, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,10, United-States, <=50K
24, Private, 7th-8th, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Canada, <=50K
41, Local-gov, Bachelors, Divorced, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Self-emp-inc, Some-college, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,80, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Jamaica, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
51, Private, Bachelors, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Black, Female,0,0,20, Ireland, <=50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,1645,40, United-States, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
44, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,47, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,6, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
33, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,13869,0,50, United-States, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Female,0,0,50, India, <=50K
78, Local-gov, Some-college, Widowed, Other-service, Not-in-family, Other, Female,0,0,10, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, South, >50K
21, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Cuba, <=50K
25, Private, 12th, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, Dominican-Republic, <=50K
53, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Italy, <=50K
50, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, United-States, >50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1890,50, India, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,3862,0,35, United-States, <=50K
33, Local-gov, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Nicaragua, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Some-college, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,5073,0,60, Poland, >50K
29, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1676,60, Ecuador, <=50K
34, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
45, Private, Assoc-acdm, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,40, Scotland, <=50K
50, Private, Prof-school, Married-civ-spouse, Prof-specialty, Wife, White, Male,99999,0,50, United-States, >50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, <=50K
47, Local-gov, Masters, Married-spouse-absent, Exec-managerial, Husband, Black, Male,0,0,80, Cuba, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
33, Federal-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Poland, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Greece, >50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, Yugoslavia, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, United-States, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, South, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,54, Trinadad&Tobago, >50K
26, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,38, United-States, >50K
46, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, Laos, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,16, England, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Mexico, >50K
42, Private, Masters, Never-married, Sales, Wife, Asian-Pac-Islander, Female,0,0,40, England, <=50K
34, Private, Masters, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,43, Mexico, >50K
35, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
37, Private, Doctorate, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Masters, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, >50K
63, Private, Some-college, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
62, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,6, United-States, <=50K
24, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
52, Local-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,15024,0,54, Philippines, >50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
46, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Male,2175,0,54, Guatemala, <=50K
26, Self-emp-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Philippines, <=50K
38, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
24, Local-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,35, Japan, >50K
25, Private, Assoc-voc, Never-married, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,8, United-States, <=50K
46, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
52, Private, 1st-4th, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,54, Haiti, <=50K
24, Private, Prof-school, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Other-service, Unmarried, White, Male,0,0,35, Laos, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
60, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,50, Jamaica, <=50K
34, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
50, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
75, Federal-gov, 5th-6th, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,30, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,2470,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, Mexico, <=50K
60, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Scotland, >50K
31, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,1993,40, United-States, <=50K
44, Private, 7th-8th, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,20, United-States, >50K
40, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, India, <=50K
24, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
