28, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
32, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
63, Self-emp-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,30, United-States, >50K
41, Local-gov, 11th, Divorced, Handlers-cleaners, Unmarried, Other, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, Iran, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,7298,0,40, Canada, <=50K
35, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Separated, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, United-States, >50K
45, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
39, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, Yugoslavia, <=50K
54, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
35, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, >50K
26, Local-gov, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
46, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,7687,0,40, United-States, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Italy, >50K
60, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,7298,0,50, United-States, >50K
55, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,15024,0,50, Laos, >50K
54, Self-emp-not-inc, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,43, United-States, <=50K
28, Federal-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,5178,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
35, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
68, State-gov, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,4849,0,35, United-States, <=50K
64, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
62, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
44, Self-emp-not-inc, HS-grad, Widowed, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Cambodia, <=50K
52, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,1979,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Mexico, <=50K
35, State-gov, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, India, >50K
41, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,6230,0,60, Thailand, >50K
46, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, >50K
35, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,1887,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Peru, >50K
24, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,25, Jamaica, <=50K
35, Private, Some-college, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, China, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,35, Nicaragua, <=50K
27, State-gov, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Other, Male,0,0,40, United-States, <=50K
75, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1981,20, Japan, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Male,0,1887,62, Poland, <=50K
50, State-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
66, Self-emp-not-inc, HS-grad, Widowed, Farming-fishing, Unmarried, Black, Male,0,0,40, Honduras, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,14064,0,48, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
49, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
44, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
39, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,32, Columbia, <=50K
44, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,67, Taiwan, >50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,1232,0,30, United-States, <=50K
51, Local-gov, 5th-6th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,60, India, <=50K
28, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,8, Haiti, <=50K
18, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,15, Philippines, <=50K
32, Private, 11th, Never-married, Farming-fishing, Unmarried, White, Male,0,1887,40, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, Thailand, <=50K
30, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,7687,0,50, Scotland, >50K
50, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Divorced, Transport-moving, Husband, Black, Male,0,0,43, United-States, <=50K
47, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,70, United-States, <=50K
37, Private, Bachelors, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Unmarried, Other, Male,0,0,40, Canada, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Germany, <=50K
60, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Mexico, >50K
48, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1977,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,45, Hong, <=50K
28, Local-gov, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
42, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1887,40, United-States, >50K
49, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,30, Iran, >50K
61, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Other, Male,15024,0,38, United-States, >50K
58, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Laos, <=50K
48, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Protective-serv, Wife, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
54, Federal-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Germany, >50K
24, Private, 10th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,25, United-States, <=50K
27, State-gov, HS-grad, Never-married, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
21, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Japan, <=50K
47, Private, 11th, Divorced, Prof-specialty, Not-in-family, White, Female,0,1902,40, Trinadad&Tobago, >50K
41, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,20, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,30, Puerto-Rico, <=50K
45, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Black, Male,0,0,40, Jamaica, <=50K
36, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,15, United-States, >50K
31, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Cuba, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,8, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,50, France, >50K
60, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,10403,0,40, Scotland, >50K
33, Self-emp-inc, Masters, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,40, Nicaragua, <=50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Guatemala, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
45, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,35, Japan, <=50K
41, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
25, Private, Some-college, Widowed, Prof-specialty, Husband, Black, Male,0,0,40, Guatemala, <=50K
23, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,30, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
55, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,2367,0,40, Thailand, <=50K
43, Self-emp-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Ecuador, <=50K
45, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, United-States, >50K
43, Self-emp-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
18, Private, 11th, Never-married, Transport-moving, Own-child, Black, Male,0,0,15, France, <=50K
60, Private, 7th-8th, Widowed, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,45, Canada, >50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Hong, >50K
22, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Yugoslavia, >50K
26, Private, 7th-8th, Never-married, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, >50K
31, Private, 12th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Protective-serv, Not-in-family, White, Male,0,0,45, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,15, Poland, <=50K
28, Private, Doctorate, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,42, Cuba, >50K
26, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Poland, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Peru, >50K
24, State-gov, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
24, Self-emp-not-inc, Some-college, Never-married, Other-service, Wife, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
27, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
56, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1977,50, Canada, >50K
58, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
59, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,50, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hungary, <=50K
57, Local-gov, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
38, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, 12th, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Portugal, >50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
73, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,6, United-States, <=50K
27, Private, 7th-8th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Greece, <=50K
