29, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,35, Mexico, <=50K
23, Private, Masters, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
45, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,2412,40, United-States, >50K
39, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,15024,0,40, United-States, >50K
58, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
49, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, >50K
35, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,3398,0,45, United-States, >50K
25, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,45, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, >50K
24, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,35, United-States, <=50K
33, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,46, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
22, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Mexico, <=50K
53, Private, Bachelors, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
33, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
63, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,10, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
35, Self-emp-not-inc, Masters, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,30, United-States, <=50K
19, Private, 11th, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,25, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, China, <=50K
55, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,31, United-States, <=50K
29, Private, HS-grad, Divorced, Handlers-cleaners, Wife, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,15, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
45, Private, 9th, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K
54, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, Mexico, <=50K
35, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
65, Local-gov, Bachelors, Widowed, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
46, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, White, Male,0,0,37, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, United-States, >50K
22, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Private, Masters, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
20, State-gov, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States, <=50K
69, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1873,40, United-States, <=50K
41, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,30, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
58, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Mexico, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
49, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Protective-serv, Own-child, White, Male,2175,0,30, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
28, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,65, United-States, <=50K
36, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Philippines, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
41, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Federal-gov, Some-college, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, >50K
42, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,25, United-States, >50K
49, Private, Doctorate, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, Mexico, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
40, Local-gov, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
47, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,7, United-States, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,45, United-States, <=50K
38, Private, Bachelors, Divorced, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
68, Local-gov, HS-grad, Married-spouse-absent, Transport-moving, Husband, White, Male,0,0,25, Hong, <=50K
56, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,75, United-States, >50K
28, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States, >50K
60, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,48, Vietnam, >50K
57, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1977,40, United-States, >50K
25, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
54, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,60, United-States, >50K
26, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
48, State-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States, <=50K
33, Private, Some-college, Divorced, Sales, Own-child, White, Female,0,0,31, United-States, <=50K
32, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,6, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,25, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Separated, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
62, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,30, United-States, <=50K
51, Local-gov, Some-college, Separated, Adm-clerical, Own-child, White, Female,0,0,6, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
37, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
42, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, Mexico, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, Germany, <=50K
31, State-gov, Bachelors, Separated, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
45, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
30, State-gov, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, <=50K
50, Private, HS-grad, Widowed, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
52, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
62, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,60, United-States, <=50K
27, Local-gov, Assoc-voc, Separated, Craft-repair, Own-child, White, Male,0,0,40, Hungary, <=50K
47, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
58, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States, <=50K
24, Federal-gov, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
44, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, >50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,45, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
51, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,3908,0,40, United-States, >50K
56, Self-emp-not-inc, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, Black, Female,4092,0,38, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
42, Private, 7th-8th, Never-married, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
60, Federal-gov, Masters, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Other-service, Wife, White, Male,0,0,7, United-States, <=50K
32, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4269,0,40, United-States, <=50K
62, Private, 5th-6th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,45, United-States, >50K
33, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Germany, >50K
26, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,65, United-States, <=50K
56, Private, Some-college, Widowed, Transport-moving, Not-in-family, White, Male,0,0,47, United-States, <=50K
