48, Private, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1902,45, United-States, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,24, South, <=50K
44, Private, 9th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
43, Private, HS-grad, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Federal-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,10, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, >50K
26, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15024,0,50, United-States, >50K
51, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Canada, <=50K
32, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, >50K
40, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
73, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,7298,0,20, United-States, >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, >50K
17, Private, 10th, Never-married, Sales, Own-child, Black, Female,0,0,20, United-States, <=50K
27, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
44, Private, Some-college, Divorced, Farming-fishing, Unmarried, White, Female,0,0,54, United-States, <=50K
59, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,30, United-States, <=50K
32, Private, Assoc-voc, Separated, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,72, United-States, >50K
43, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,15024,0,40, Taiwan, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
29, Local-gov, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,50, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
32, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Hong, <=50K
42, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1977,50, United-States, <=50K
35, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,52, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
45, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, South, <=50K
38, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Japan, <=50K
27, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, White, Male,0,0,12, United-States, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Philippines, >50K
20, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,32, United-States, <=50K
26, Private, Assoc-voc, Divorced, Sales, Wife, White, Female,0,0,45, United-States, >50K
51, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Thailand, <=50K
26, Private, 12th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Divorced, Prof-specialty, Wife, White, Female,0,0,35, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
20, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, China, <=50K
24, Private, Bachelors, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,50, United-States, <=50K
43, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,60, United-States, <=50K
61, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,40, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,52, United-States, >50K
30, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
21, Private, Some-college, Never-married, Farming-fishing, Own-child, Black, Female,0,0,43, Poland, <=50K
35, Private, Masters, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, El-Salvador, <=50K
31, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,45, United-States, <=50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,35, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc, Some-college, Separated, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
28, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,3325,0,15, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,44, United-States, >50K
31, Local-gov, Some-college, Never-married, Other-service, Own-child, White, Female,3103,0,35, United-States, <=50K
40, Private, 9th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1670,40, United-States, >50K
24, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, 10th, Separated, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
49, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
47, Private, Doctorate, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
44, Private, 12th, Separated, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Hungary, <=50K
51, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Protective-serv, Husband, Other, Male,0,0,40, United-States, <=50K
42, Private, Masters, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,1612,40, United-States, <=50K
31, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
75, Self-emp-not-inc, HS-grad, Widowed, Other-service, Husband, White, Male,0,0,30, Peru, <=50K
69, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Not-in-family, White, Male,0,2365,54, United-States, >50K
27, Self-emp-inc, Bachelors, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
50, Private, Prof-school, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,15024,0,60, United-States, >50K
46, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, Other, Male,99999,0,50, United-States, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,10, El-Salvador, <=50K
24, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, United-States, <=50K
20, Federal-gov, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,10, Honduras, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
65, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Masters, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,20, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,28, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, >50K
49, Private, Some-college, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
22, Private, Assoc-voc, Married-civ-spouse, Other-service, Own-child, Other, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Taiwan, <=50K
31, Private, Some-college, Separated, Farming-fishing, Own-child, White, Male,0,0,40, Germany, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
60, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
25, Private, Prof-school, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,53, United-States, >50K
33, Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States, >50K
59, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Federal-gov, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1781,40, United-States, >50K
46, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
25, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Self-emp-not-inc, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
40, Private, Bachelors, Divorced, Machine-op-inspct, Husband, Black, Male,7687,0,50, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,1442,0,26, United-States, <=50K
27, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Japan, <=50K
26, Private, Bachelors, Never-married, Other-service, Unmarried, Other, Female,0,0,40, United-States, <=50K
44, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
70, Local-gov, Some-college, Widowed, Craft-repair, Not-in-family, White, Female,3103,0,20, United-States, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,5, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,60, United-States, >50K
53, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,2605,0,40, United-States, <=50K
57, State-gov, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
41, Federal-gov, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,35, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
60, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, Philippines, >50K
51, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,27, United-States, <=50K
