27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Cuba, <=50K
20, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,25, Greece, <=50K
23, Private, Some-college, Never-married, Farming-fishing, Unmarried, White, Female,0,0,45, Thailand, <=50K
63, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,32, Mexico, >50K
28, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, Greece, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
54, Private, HS-grad, Divorced, Sales, Wife, Asian-Pac-Islander, Male,4609,0,50, Iran, <=50K
52, Private, 7th-8th, Separated, Adm-clerical, Husband, White, Male,0,0,65, Greece, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,50, Trinadad&Tobago, >50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, England, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
35, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,48, Vietnam, >50K
44, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,16, Jamaica, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Canada, >50K
21, Private, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Trinadad&Tobago, <=50K
37, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Wife, Other, Male,0,0,30, Jamaica, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,30, Scotland, <=50K
25, Private, Some-college, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Nicaragua, <=50K
36, Self-emp-inc, HS-grad, Divorced, Protective-serv, Unmarried, Asian-Pac-Islander, Male,0,1902,45, Jamaica, >50K
51, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,54, South, >50K
19, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,20, Poland, <=50K
31, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Ecuador, <=50K
52, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Thailand, <=50K
43, Self-emp-not-inc, Bachelors, Divorced, Sales, Not-in-family, Other, Male,0,0,54, Outlying-US(Guam-USVI-etc), >50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, England, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
20, State-gov, Masters, Never-married, Other-service, Own-child, White, Male,0,0,25, Hungary, <=50K
26, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,48, Laos, <=50K
40, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,5013,0,50, Trinadad&Tobago, <=50K
24, Private, Bachelors, Divorced, Sales, Husband, Other, Female,0,0,40, Nicaragua, <=50K
18, Private, Assoc-acdm, Never-married, Other-service, Own-child, Black, Male,0,0,14, Germany, <=50K
56, Private, HS-grad, Divorced, Prof-specialty, Husband, Other, Male,18058,0,60, Thailand, >50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Thailand, <=50K
59, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, Scotland, >50K
41, Private, 12th, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Vietnam, <=50K
56, State-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
44, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
52, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
57, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, South, <=50K
34, Local-gov, Masters, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, France, <=50K
44, Local-gov, Assoc-voc, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,15, Taiwan, <=50K
38, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,42, Puerto-Rico, <=50K
23, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
40, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Husband, Other, Male,0,0,50, Ireland, >50K
21, Private, Some-college, Never-married, Sales, Husband, Other, Female,0,0,40, Peru, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Cambodia, <=50K
46, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,40, England, <=50K
43, Self-emp-not-inc, 7th-8th, Widowed, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,36, Puerto-Rico, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,23, Vietnam, <=50K
41, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Haiti, >50K
25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,1887,40, Peru, >50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,3, Poland, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,70, France, >50K
25, Private, 12th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Dominican-Republic, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Greece, <=50K
29, Local-gov, Assoc-acdm, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,45, Hungary, >50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,20, Jamaica, <=50K
36, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Hungary, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, Puerto-Rico, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
40, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
32, Private, Bachelors, Never-married, Transport-moving, Unmarried, Other, Female,0,0,40, Honduras, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
39, Private, Masters, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, Taiwan, <=50K
28, Private, HS-grad, Separated, Handlers-cleaners, Own-child, Black, Male,0,0,40, Philippines, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, <=50K
36, State-gov, Assoc-voc, Separated, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,30, Germany, <=50K
23, Self-emp-inc, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
22, Private, 12th, Never-married, Transport-moving, Own-child, Other, Female,0,0,20, Greece, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
43, Private, HS-grad, Never-married, Transport-moving, Unmarried, Other, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,70, Portugal, >50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, Honduras, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
41, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Scotland, <=50K
66, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,35, Ecuador, <=50K
28, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,20, Hong, <=50K
60, Local-gov, Prof-school, Divorced, Adm-clerical, Husband, Other, Female,0,0,45, Canada, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,20, Poland, <=50K
66, Self-emp-not-inc, 10th, Divorced, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,70, Nicaragua, <=50K
44, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,1961,40, France, >50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, Haiti, <=50K
64, Private, Masters, Divorced, Sales, Unmarried, Black, Female,0,0,40, Mexico, <=50K
51, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, >50K
40, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
29, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Portugal, <=50K
48, Federal-gov, HS-grad, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
75, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,45, Germany, <=50K
26, Private, 10th, Never-married, Sales, Unmarried, Black, Female,0,0,40, Cuba, <=50K
41, State-gov, Bachelors, Never-married, Sales, Husband, Other, Male,0,0,54, Yugoslavia, >50K
56, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Cambodia, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Mexico, <=50K
90, Self-emp-not-inc, 7th-8th, Divorced, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
19, Private, Doctorate, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
55, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, Nicaragua, <=50K
64, State-gov, Some-college, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,7298,0,40, Cambodia, >50K
20, Private, Assoc-voc, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, Guatemala, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Other-service, Husband, Black, Male,0,0,40, Japan, <=50K
52, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Cuba, <=50K
47, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,50, Peru, >50K
29, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Italy, <=50K
55, Private, Bachelors, Widowed, Craft-repair, Husband, Other, Female,0,0,40, Japan, <=50K
42, Federal-gov, HS-grad, Divorced, Tech-support, Husband, Other, Female,324,0,45, Nicaragua, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Thailand, >50K
24, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,50, Jamaica, >50K
35, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, Dominican-Republic, >50K
58, Self-emp-inc, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,60, Nicaragua, >50K
37, Private, Assoc-acdm, Divorced, Sales, Not-in-family, Other, Female,0,0,45, Guatemala, <=50K
57, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Hungary, <=50K
18, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,25, Ecuador, >50K
50, Private, Bachelors, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
60, Local-gov, Bachelors, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,15, Jamaica, <=50K
31, Local-gov, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,10, Nicaragua, <=50K
53, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,25, Trinadad&Tobago, <=50K
43, State-gov, HS-grad, Divorced, Transport-moving, Not-in-family, Other, Male,0,0,40, Hungary, >50K
24, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,27, Haiti, <=50K
28, Private, Prof-school, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, Iran, >50K
35, State-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
56, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,37, Mexico, <=50K
59, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,46, Philippines, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,3732,0,40, Outlying-US(Guam-USVI-etc), <=50K
50, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
50, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,1902,20, Trinadad&Tobago, >50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,35, El-Salvador, <=50K
32, Private, 9th, Divorced, Sales, Husband, White, Male,0,0,60, Cambodia, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,35, Poland, <=50K
30, Local-gov, Doctorate, Divorced, Adm-clerical, Not-in-family, White, Male,7298,0,40, Philippines, >50K
58, State-gov, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,30, Dominican-Republic, <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
44, Federal-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Honduras, >50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Philippines, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Italy, >50K
47, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,60, Greece, >50K
33, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,20, Portugal, <=50K
29, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Greece, <=50K
20, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,32, Laos, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,32, Honduras, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, Cambodia, <=50K
27, Private, HS-grad, Separated, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Vietnam, <=50K
43, Private, Assoc-voc, Never-married, Other-service, Unmarried, Black, Male,0,0,40, Nicaragua, <=50K
19, Private, Assoc-voc, Never-married, Other-service, Other-relative, Black, Female,0,0,40, Italy, <=50K
24, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,35, Philippines, <=50K
40, Private, Masters, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Columbia, >50K
31, Self-emp-not-inc, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,52, Yugoslavia, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,43, Vietnam, >50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,35, Iran, <=50K
34, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,45, Laos, <=50K
27, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Hungary, <=50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1977,40, Columbia, <=50K
37, Private, Masters, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
32, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, Trinadad&Tobago, >50K
23, Private, Some-college, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,35, Trinadad&Tobago, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, South, <=50K
60, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Jamaica, >50K
36, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,30, Taiwan, <=50K
29, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Greece, <=50K
36, Self-emp-not-inc, 10th, Divorced, Prof-specialty, Husband, Black, Female,0,0,38, Japan, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
18, Local-gov, Bachelors, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,40, Hong, <=50K
18, State-gov, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,5, Germany, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Black, Male,0,0,40, Thailand, <=50K
41, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Italy, <=50K
39, Private, 10th, Never-married, Craft-repair, Husband, White, Male,0,0,60, Scotland, >50K
30, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, South, >50K
