47, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,35, France, <=50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Mexico, >50K
33, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
28, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Nicaragua, >50K
45, Self-emp-not-inc, Masters, Never-married, Craft-repair, Wife, Black, Male,0,0,40, United-States, <=50K
61, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,50, Cambodia, >50K
22, Federal-gov, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7298,0,40, United-States, >50K
20, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, Poland, <=50K
48, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, Ecuador, <=50K
49, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,50, Nicaragua, <=50K
24, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, >50K
55, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
59, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,50, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,80, United-States, <=50K
27, State-gov, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,7298,0,40, United-States, >50K
43, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, Portugal, <=50K
44, Federal-gov, HS-grad, Married-civ-spouse, Priv-house-serv, Wife, White, Female,0,0,25, United-States, <=50K
23, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Honduras, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,40, Nicaragua, >50K
60, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,45, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,42, United-States, >50K
59, Private, HS-grad, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Female,4187,0,40, United-States, <=50K
64, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
39, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,5265,0,40, United-States, <=50K
54, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
60, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
31, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,50, Poland, <=50K
22, Private, Bachelors, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
24, Federal-gov, Bachelors, Never-married, Other-service, Own-child, Other, Female,0,0,40, India, <=50K
31, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, >50K
24, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Other-relative, White, Male,0,0,45, Taiwan, <=50K
45, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Black, Male,0,0,30, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
66, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States, <=50K
19, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,12, United-States, <=50K
54, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,35, United-States, >50K
19, Local-gov, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,35, Cambodia, <=50K
35, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
56, Local-gov, Masters, Separated, Transport-moving, Husband, White, Female,0,0,50, United-States, <=50K
33, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,52, Poland, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Poland, <=50K
60, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Ireland, >50K
31, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,30, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
47, Private, Masters, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, India, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,20, England, <=50K
23, Private, 11th, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,54, United-States, <=50K
32, State-gov, Masters, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,48, Puerto-Rico, <=50K
24, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,0,40, Portugal, <=50K
56, Private, Assoc-voc, Widowed, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,48, El-Salvador, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
22, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,48, Hong, <=50K
38, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, >50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,39297,0,60, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1654,40, Trinadad&Tobago, <=50K
47, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Ecuador, >50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Taiwan, >50K
61, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,1902,40, United-States, >50K
34, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Craft-repair, Own-child, White, Female,0,0,16, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, United-States, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,7298,0,50, United-States, >50K
35, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
19, Private, Assoc-voc, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Iran, <=50K
41, Federal-gov, HS-grad, Never-married, Sales, Wife, White, Male,0,1902,40, Mexico, >50K
39, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, Poland, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
41, State-gov, Bachelors, Divorced, Other-service, Husband, White, Male,0,0,32, United-States, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
29, Private, Masters, Separated, Exec-managerial, Husband, Black, Female,0,0,40, Hong, <=50K
53, Private, HS-grad, Widowed, Protective-serv, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Taiwan, <=50K
59, Private, Some-college, Widowed, Tech-support, Unmarried, White, Female,0,1848,16, Poland, <=50K
73, Private, 5th-6th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States, <=50K
43, Private, 7th-8th, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
49, Private, Assoc-voc, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Haiti, <=50K
39, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,6210,0,40, Columbia, <=50K
54, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, South, >50K
32, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Local-gov, Masters, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,21, Jamaica, <=50K
61, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,35, United-States, >50K
72, Private, HS-grad, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, France, >50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Mexico, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,23, United-States, <=50K
47, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,8, United-States, <=50K
28, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
41, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1876,40, United-States, >50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,35, Greece, <=50K
26, Federal-gov, Assoc-voc, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Haiti, <=50K
28, Local-gov, Bachelors, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, Dominican-Republic, <=50K
67, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,30, United-States, >50K
48, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, France, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,25, Hungary, <=50K
39, Local-gov, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,41, Portugal, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Greece, <=50K
20, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,75, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,4133,0,40, Honduras, <=50K
63, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, Puerto-Rico, <=50K
70, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,50, United-States, <=50K
56, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,45, United-States, <=50K
41, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,32, China, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,24, United-States, <=50K
50, Private, Assoc-voc, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
37, Private, Bachelors, Divorced, Craft-repair, Own-child, White, Female,0,0,40, Greece, <=50K
60, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,45, United-States, >50K
60, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1932,40, Greece, >50K
52, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
20, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,16, Iran, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, Vietnam, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, Dominican-Republic, <=50K
29, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,40, Nicaragua, <=50K
75, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,12, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Poland, <=50K
34, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
65, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
67, Local-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,24, Greece, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
21, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,37, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1902,40, United-States, >50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,10, United-States, <=50K
24, State-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,80, United-States, >50K
49, Local-gov, HS-grad, Divorced, Sales, Unmarried, White, Female,3325,0,45, Columbia, <=50K
36, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
44, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
19, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,15, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Philippines, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,22, United-States, <=50K
23, State-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,60, Hungary, >50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, United-States, <=50K
37, Private, Masters, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, 5th-6th, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, 7th-8th, Never-married, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
