44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,72, United-States, >50K
56, State-gov, Assoc-voc, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,35, United-States, <=50K
21, Private, HS-grad, Separated, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
26, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
59, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, 11th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,26651,0,50, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,45, United-States, >50K
28, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
56, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
27, Private, 11th, Married-spouse-absent, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
41, Private, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
61, Private, 10th, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Separated, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,80, United-States, <=50K
37, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,3347,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
43, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,54, United-States, >50K
50, Local-gov, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
31, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,38, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
67, Local-gov, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Female,7687,0,50, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
47, Private, HS-grad, Divorced, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,40, United-States, >50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,84, United-States, <=50K
43, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
41, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, <=50K
29, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,60, United-States, >50K
59, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Local-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K
39, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1895,70, United-States, >50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,47, United-States, >50K
31, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,44, United-States, <=50K
54, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, United-States, >50K
42, Private, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
56, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
41, Federal-gov, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,1876,40, United-States, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
45, State-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, United-States, >50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
25, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,50, United-States, <=50K
68, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, >50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,1366,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
21, Self-emp-not-inc, 11th, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,24, United-States, <=50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, >50K
22, Local-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Divorced, Other-service, Wife, White, Female,0,0,10, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, Greece, >50K
27, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
43, Private, Bachelors, Divorced, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
21, Private, Some-college, Divorced, Sales, Own-child, White, Male,0,0,70, United-States, <=50K
39, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
25, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Local-gov, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
51, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,7, United-States, <=50K
48, Local-gov, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,16, United-States, <=50K
45, Local-gov, Some-college, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
52, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,99999,0,40, United-States, >50K
19, State-gov, Some-college, Never-married, Adm-clerical, Wife, White, Male,0,0,12, United-States, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
33, Local-gov, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,65, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States, >50K
34, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
30, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,60, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Ecuador, >50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1902,35, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, United-States, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
34, Self-emp-not-inc, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,50, United-States, <=50K
54, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,52, United-States, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1740,60, United-States, >50K
40, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, >50K
58, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, India, >50K
29, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
23, Private, Assoc-voc, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, State-gov, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,3, United-States, >50K
29, Federal-gov, 11th, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
54, State-gov, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
19, Self-emp-not-inc, Prof-school, Never-married, Sales, Not-in-family, White, Female,0,0,15, United-States, <=50K
18, Private, Bachelors, Never-married, Adm-clerical, Other-relative, White, Female,0,0,30, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,1877,32, United-States, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,7869,0,40, United-States, >50K
33, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,45, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,50, United-States, <=50K
21, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, Mexico, >50K
38, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
33, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, >50K
22, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Female,0,0,35, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Separated, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
50, Private, Some-college, Separated, Prof-specialty, Unmarried, Other, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,45, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2209,45, United-States, <=50K
44, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2409,40, United-States, >50K
24, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, United-States, >50K
