36, Private, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
52, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
83, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2301,54, United-States, >50K
36, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
54, Federal-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
40, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Iran, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,4, United-States, <=50K
70, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
41, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,85, United-States, <=50K
32, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,12, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, United-States, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,17, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,83, United-States, <=50K
38, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,78, Nicaragua, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Cuba, >50K
19, Local-gov, 11th, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
18, State-gov, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,20, United-States, <=50K
22, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,20, United-States, <=50K
67, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,48, Poland, >50K
33, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
66, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,4033,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
41, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
32, Private, HS-grad, Never-married, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
40, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Italy, <=50K
38, Self-emp-not-inc, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
73, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,19, South, <=50K
46, Federal-gov, Masters, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,45, Hungary, <=50K
46, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,50, United-States, >50K
42, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
48, Private, Assoc-acdm, Separated, Other-service, Unmarried, White, Female,0,0,35, England, <=50K
35, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Philippines, >50K
45, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,73, China, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Iran, <=50K
61, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Wife, White, Male,4674,0,40, Greece, <=50K
28, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cambodia, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
58, Self-emp-not-inc, 9th, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,40, Canada, >50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Wife, Other, Male,0,0,40, Puerto-Rico, <=50K
64, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,17, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,50, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
59, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
31, Local-gov, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Cuba, >50K
46, Private, HS-grad, Widowed, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, <=50K
26, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,45, United-States, <=50K
51, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,77, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
25, Private, Some-college, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Philippines, <=50K
26, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,2221,50, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,2878,0,50, Guatemala, >50K
37, Private, Bachelors, Divorced, Protective-serv, Not-in-family, White, Male,0,0,50, United-States, <=50K
27, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,0,50, United-States, <=50K
39, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
41, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, United-States, >50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, India, <=50K
22, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,15, United-States, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Cuba, <=50K
46, Private, Doctorate, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
45, Without-pay, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,15024,0,45, Ireland, >50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
49, Private, Some-college, Divorced, Sales, Unmarried, White, Male,0,0,50, United-States, >50K
19, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,25, Scotland, <=50K
37, Self-emp-not-inc, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
31, Without-pay, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
47, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, >50K
22, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
56, Private, 11th, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, India, >50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,9524,0,50, Dominican-Republic, >50K
34, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,38, United-States, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, United-States, >50K
33, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
31, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
21, Local-gov, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,3180,0,40, South, >50K
56, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, Germany, >50K
32, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,70, Thailand, >50K
40, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, <=50K
18, Private, Some-college, Married-civ-spouse, Tech-support, Own-child, Black, Female,0,0,30, United-States, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Wife, Amer-Indian-Eskimo, Male,0,0,45, El-Salvador, >50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,45, Iran, <=50K
62, Federal-gov, 10th, Widowed, Sales, Not-in-family, White, Female,0,0,20, Haiti, <=50K
30, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, >50K
62, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
27, Private, Bachelors, Divorced, Prof-specialty, Wife, Other, Female,0,1586,50, China, <=50K
36, Private, HS-grad, Widowed, Prof-specialty, Unmarried, White, Male,0,0,54, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Ireland, >50K
51, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Canada, <=50K
34, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,65, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
45, Local-gov, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,60, United-States, <=50K
33, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1902,40, Philippines, >50K
47, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
39, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,52, Vietnam, >50K
32, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,70, United-States, <=50K
72, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,65, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,20, United-States, <=50K
58, Private, 9th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,38, Yugoslavia, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7687,0,54, United-States, >50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Japan, >50K
56, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Cambodia, <=50K
47, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1887,40, United-States, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, <=50K
54, Local-gov, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,52, Cuba, >50K
21, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,0,1846,30, United-States, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, China, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,40, United-States, <=50K
59, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
