25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
29, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
51, Self-emp-inc, Assoc-voc, Divorced, Sales, Husband, White, Male,0,0,45, United-States, <=50K
34, Self-emp-inc, Bachelors, Divorced, Sales, Other-relative, White, Male,5178,0,54, Peru, <=50K
33, Private, 12th, Separated, Transport-moving, Own-child, Other, Male,0,1993,10, Guatemala, <=50K
79, Local-gov, Masters, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
33, Private, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,35, Scotland, <=50K
59, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,30, Laos, <=50K
45, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Other, Female,0,0,40, Poland, <=50K
52, Private, Masters, Married-civ-spouse, Sales, Wife, Black, Male,0,0,40, Yugoslavia, >50K
61, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,2904,0,40, Honduras, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Cambodia, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,2422,0,35, China, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,54, Haiti, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
36, Private, Some-college, Divorced, Sales, Not-in-family, Other, Female,14344,0,40, Cambodia, <=50K
32, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Honduras, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,35, England, <=50K
51, Private, HS-grad, Never-married, Tech-support, Not-in-family, Black, Female,0,0,37, Portugal, <=50K
39, State-gov, 10th, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
22, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, France, <=50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Germany, <=50K
36, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
68, Private, Doctorate, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,5178,0,6, Philippines, >50K
38, Private, Some-college, Separated, Craft-repair, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
57, Self-emp-not-inc, 9th, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,50, Jamaica, <=50K
51, Private, 9th, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, Germany, <=50K
52, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,20, Trinadad&Tobago, <=50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, >50K
53, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
22, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,40, Poland, <=50K
39, Private, Some-college, Separated, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
25, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Germany, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
59, Private, Some-college, Separated, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,20, Columbia, <=50K
40, Local-gov, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
65, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,37, Hong, <=50K
36, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,60, El-Salvador, >50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
46, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,40, Taiwan, >50K
39, Private, Bachelors, Separated, Prof-specialty, Not-in-family, Other, Female,0,0,50, Honduras, >50K
72, Local-gov, Prof-school, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,48, Outlying-US(Guam-USVI-etc), <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Portugal, >50K
57, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,1902,45, Poland, <=50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
47, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1979,40, Thailand, >50K
58, Self-emp-not-inc, HS-grad, Widowed, Machine-op-inspct, Own-child, Black, Male,0,0,40, France, <=50K
37, Self-emp-not-inc, Assoc-acdm, Never-married, Prof-specialty, Wife, White, Male,0,0,40, Taiwan, <=50K
41, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Nicaragua, <=50K
48, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Italy, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,35, United-States, <=50K
27, Private, Bachelors, Never-married, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
61, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Male,0,0,54, El-Salvador, <=50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,7687,0,40, Scotland, >50K
24, Local-gov, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,15, South, <=50K
31, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,45, Thailand, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Columbia, >50K
50, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, Other, Male,0,0,40, Peru, <=50K
29, Local-gov, Bachelors, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,45, Canada, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,15, Guatemala, <=50K
69, Local-gov, Some-college, Widowed, Other-service, Not-in-family, Black, Female,0,0,20, Portugal, <=50K
34, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1600,40, Honduras, <=50K
41, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, India, >50K
26, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Cuba, <=50K
34, Private, Masters, Divorced, Other-service, Own-child, Other, Female,0,2120,40, Philippines, <=50K
31, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, Poland, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
68, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,30, India, <=50K
33, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,40, Hong, <=50K
64, Private, 7th-8th, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,35, Cuba, <=50K
54, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,3902,0,40, Taiwan, <=50K
19, Private, Bachelors, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,20, Ecuador, <=50K
29, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Scotland, >50K
69, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
70, Self-emp-not-inc, 9th, Widowed, Farming-fishing, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Greece, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, <=50K
40, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
46, Private, Masters, Divorced, Craft-repair, Unmarried, White, Female,5404,0,40, Mexico, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,40, France, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,30, Cambodia, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Ireland, <=50K
41, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,7298,0,35, Poland, <=50K
37, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,37, Honduras, <=50K
17, Private, 12th, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,50, Dominican-Republic, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7298,0,40, El-Salvador, <=50K
25, Private, Some-college, Married-civ-spouse, Transport-moving, Wife, Amer-Indian-Eskimo, Female,0,0,25, Scotland, <=50K
46, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, England, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,43, Vietnam, >50K
31, Private, Bachelors, Widowed, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
52, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,35, Cuba, <=50K
47, Private, HS-grad, Divorced, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
39, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,30, Greece, <=50K
41, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,32, England, <=50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,40, Guatemala, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, France, >50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,7298,0,50, Peru, >50K
37, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,35, Thailand, <=50K
45, Local-gov, 9th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Canada, >50K
38, Local-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, Black, Male,4301,0,81, United-States, >50K
35, Local-gov, Masters, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
58, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
21, Private, HS-grad, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,60, Puerto-Rico, <=50K
34, Self-emp-inc, Assoc-voc, Divorced, Exec-managerial, Own-child, Other, Female,0,0,40, Japan, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Poland, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,48, Guatemala, <=50K
41, Local-gov, Some-college, Separated, Prof-specialty, Own-child, White, Female,0,0,40, Vietnam, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, Trinadad&Tobago, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,30, England, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,50, Cuba, >50K
24, Self-emp-not-inc, Some-college, Never-married, Other-service, Wife, Black, Female,0,0,4, Haiti, <=50K
47, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Nicaragua, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Ireland, <=50K
30, Private, Some-college, Divorced, Tech-support, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
57, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
29, Private, Some-college, Married-AF-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,70, Cuba, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,3978,0,70, Iran, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, India, >50K
25, Local-gov, 11th, Never-married, Other-service, Unmarried, Black, Female,0,0,20, Vietnam, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, England, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Own-child, Other, Male,0,0,50, Cambodia, <=50K
31, Private, HS-grad, Separated, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Ireland, >50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,60, Philippines, >50K
21, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
22, Local-gov, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Scotland, <=50K
44, Private, Some-college, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7298,0,50, Honduras, <=50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, Peru, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1731,40, United-States, >50K
49, Local-gov, HS-grad, Separated, Sales, Wife, Other, Female,0,0,30, Yugoslavia, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
42, Private, Some-college, Divorced, Sales, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
30, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
17, Private, 12th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Germany, <=50K
67, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, South, <=50K
27, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,1848,40, India, <=50K
29, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, China, <=50K
70, Private, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, Asian-Pac-Islander, Male,17742,0,40, Germany, >50K
45, Self-emp-not-inc, Assoc-voc, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
41, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,15024,0,30, Philippines, >50K
26, Private, HS-grad, Divorced, Transport-moving, Own-child, White, Male,0,0,40, Taiwan, <=50K
59, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Guatemala, >50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Mexico, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7687,0,40, Columbia, >50K
40, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,50, Peru, >50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
28, Private, Bachelors, Divorced, Sales, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7687,0,40, Puerto-Rico, >50K
53, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
26, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
23, State-gov, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,60, Scotland, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,45, England, >50K
46, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Hong, >50K
67, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,60, Iran, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,45, Thailand, <=50K
57, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,45, Laos, >50K
69, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, Other, Male,0,0,75, Outlying-US(Guam-USVI-etc), <=50K
