22, Private, Masters, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
26, Private, Prof-school, Never-married, Craft-repair, Unmarried, White, Female,0,0,60, United-States, <=50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
56, Private, Bachelors, Widowed, Sales, Wife, White, Female,0,0,12, United-States, <=50K
21, Private, 11th, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,45, Mexico, <=50K
27, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Local-gov, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
56, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
48, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
57, Private, Bachelors, Separated, Sales, Wife, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, >50K
22, Private, Some-college, Never-married, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
38, Private, Some-college, Separated, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
28, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,45, United-States, >50K
46, Local-gov, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, >50K
63, Private, Bachelors, Widowed, Exec-managerial, Wife, White, Female,7687,0,35, United-States, <=50K
55, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Mexico, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
58, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States, >50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, >50K
21, Private, Some-college, Separated, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
41, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, >50K
47, Local-gov, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States, <=50K
49, Private, Some-college, Widowed, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
33, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2311,0,40, United-States, >50K
36, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1434,40, United-States, >50K
27, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
27, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
52, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
79, Local-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15, United-States, <=50K
52, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,50, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Peru, <=50K
53, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
20, Private, Bachelors, Never-married, Prof-specialty, Own-child, Other, Female,0,0,30, United-States, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
42, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,32, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,75, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
41, Self-emp-not-inc, HS-grad, Separated, Handlers-cleaners, Husband, White, Male,0,0,25, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,43, United-States, >50K
29, Private, Bachelors, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
26, Private, Masters, Never-married, Craft-repair, Wife, Black, Female,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
62, Private, Assoc-voc, Divorced, Other-service, Wife, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
45, Local-gov, Bachelors, Separated, Other-service, Wife, White, Female,0,0,38, United-States, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,40, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
36, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,2051,40, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
37, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,60, Mexico, <=50K
43, Private, Masters, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
61, Local-gov, 7th-8th, Divorced, Machine-op-inspct, Unmarried, Black, Female,5178,0,54, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Wife, Black, Female,4386,0,50, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
57, Private, 7th-8th, Divorced, Prof-specialty, Not-in-family, White, Female,61439,0,20, United-States, >50K
28, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Mexico, >50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, Mexico, >50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1977,40, United-States, >50K
35, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Mexico, >50K
24, Private, 11th, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
28, Private, Bachelors, Never-married, Other-service, Unmarried, Other, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
64, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, State-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
48, Private, Assoc-acdm, Widowed, Machine-op-inspct, Other-relative, Black, Female,0,0,40, United-States, <=50K
50, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,24, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Poland, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
28, Local-gov, HS-grad, Separated, Sales, Other-relative, Black, Male,0,0,40, United-States, <=50K
43, Private, 10th, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Private, Assoc-voc, Never-married, Sales, Unmarried, White, Female,0,0,48, United-States, <=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, <=50K
65, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,99, United-States, <=50K
40, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Nicaragua, >50K
48, Private, Doctorate, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,38, United-States, <=50K
49, Federal-gov, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, United-States, <=50K
20, Private, 11th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
18, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,27, United-States, <=50K
46, Self-emp-inc, Bachelors, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,1603,45, United-States, >50K
46, Private, Bachelors, Separated, Prof-specialty, Wife, White, Male,0,0,40, Jamaica, >50K
64, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
32, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, United-States, >50K
49, Private, 10th, Widowed, Other-service, Wife, White, Female,0,0,8, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,3436,0,30, United-States, <=50K
21, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,15, United-States, <=50K
52, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
43, Local-gov, HS-grad, Widowed, Transport-moving, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
29, Private, HS-grad, Divorced, Prof-specialty, Own-child, White, Female,0,0,48, United-States, >50K
46, Self-emp-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,50, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,60, United-States, >50K
55, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
77, Private, 5th-6th, Never-married, Prof-specialty, Wife, White, Female,0,0,20, Vietnam, <=50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
44, Private, Some-college, Widowed, Sales, Not-in-family, Black, Male,2270,0,25, United-States, <=50K
38, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Female,0,0,20, United-States, >50K
43, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Male,0,0,54, Cuba, <=50K
31, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7298,0,50, United-States, >50K
26, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
23, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, >50K
64, Private, Some-college, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,2837,0,20, United-States, >50K
48, Local-gov, Some-college, Separated, Exec-managerial, Wife, White, Male,0,0,30, United-States, <=50K
28, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,70, United-States, <=50K
40, Self-emp-not-inc, Assoc-acdm, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1541,50, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
59, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Separated, Sales, Unmarried, Other, Female,0,0,40, Mexico, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, India, <=50K
