68, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
73, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,30, Portugal, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,38, Laos, >50K
68, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,2053,54, Ireland, >50K
35, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,45, Yugoslavia, <=50K
72, Self-emp-not-inc, 10th, Widowed, Other-service, Unmarried, Black, Female,0,0,15, Portugal, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
27, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Hong, <=50K
38, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, Greece, >50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,16, Hong, <=50K
39, Private, Prof-school, Married-civ-spouse, Protective-serv, Wife, White, Male,15024,0,50, United-States, >50K
24, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,48, Trinadad&Tobago, <=50K
20, Private, Assoc-acdm, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, France, <=50K
38, Private, HS-grad, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,38, China, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,43, Peru, <=50K
23, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
36, Federal-gov, Bachelors, Separated, Exec-managerial, Husband, Asian-Pac-Islander, Male,3325,0,40, Mexico, <=50K
63, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Honduras, <=50K
28, Private, Assoc-acdm, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, >50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, Vietnam, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,35, Mexico, >50K
28, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,25, South, <=50K
69, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,30, Yugoslavia, <=50K
61, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Japan, <=50K
40, Private, Some-college, Divorced, Machine-op-inspct, Husband, Other, Male,0,0,40, Cuba, >50K
26, Private, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Honduras, <=50K
26, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, >50K
63, Private, Assoc-voc, Divorced, Protective-serv, Unmarried, Other, Male,0,0,60, Holand-Netherlands, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
47, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,60, Columbia, <=50K
29, Private, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
39, State-gov, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
37, State-gov, Assoc-voc, Married-civ-spouse, Other-service, Other-relative, Other, Female,0,0,30, Mexico, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,35, Ecuador, <=50K
24, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Hong, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, Canada, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,60, Poland, <=50K
23, State-gov, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,20, Puerto-Rico, <=50K
38, Private, Some-college, Widowed, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,74, Portugal, >50K
68, Private, 7th-8th, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,30, Jamaica, <=50K
53, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,57, Cuba, <=50K
24, Private, HS-grad, Never-married, Sales, Other-relative, Other, Male,0,0,55, Laos, >50K
61, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,15, India, <=50K
52, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Hong, <=50K
59, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
24, Private, 11th, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Thailand, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,3325,0,40, Jamaica, <=50K
20, Local-gov, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,20, Mexico, <=50K
23, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
48, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,91, Trinadad&Tobago, <=50K
45, Private, 11th, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,30, Scotland, <=50K
35, Private, Prof-school, Divorced, Sales, Unmarried, Black, Female,0,0,40, Ireland, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,15, Ireland, <=50K
27, Private, HS-grad, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Greece, >50K
48, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
74, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Husband, Other, Female,0,0,13, Canada, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,40, Laos, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7528,0,60, Peru, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
64, Local-gov, Assoc-voc, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,50, Peru, <=50K
41, Private, HS-grad, Widowed, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
28, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,35, China, <=50K
51, Private, Some-college, Separated, Exec-managerial, Husband, Other, Male,0,0,50, El-Salvador, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Portugal, >50K
22, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Taiwan, <=50K
48, Local-gov, 11th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,1719,40, Poland, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,55, Hong, >50K
40, Private, 7th-8th, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
45, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, India, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
33, Private, Bachelors, Divorced, Farming-fishing, Husband, White, Female,0,0,40, Thailand, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Haiti, <=50K
45, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Female,0,0,40, Poland, <=50K
22, Self-emp-inc, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
23, Private, 12th, Divorced, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, Haiti, <=50K
58, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,50, Scotland, >50K
37, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Iran, <=50K
24, Local-gov, Assoc-voc, Separated, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Ecuador, <=50K
44, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,65, Poland, >50K
46, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,40, Laos, >50K
51, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,5013,0,24, El-Salvador, <=50K
32, Private, Some-college, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,0,0,50, Thailand, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Husband, Other, Male,0,0,40, Columbia, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Poland, >50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Mexico, <=50K
48, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,45, Holand-Netherlands, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,5013,0,30, Hong, >50K
44, Private, Doctorate, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1740,40, Laos, <=50K
33, Private, Bachelors, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, Hungary, <=50K
49, Private, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,36, Vietnam, <=50K
56, Private, 10th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,15, Laos, <=50K
35, Private, Some-college, Divorced, Craft-repair, Other-relative, White, Female,0,0,60, Poland, <=50K
26, Private, 12th, Married-civ-spouse, Prof-specialty, Own-child, Other, Female,0,0,40, Honduras, <=50K
44, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
49, Private, 11th, Separated, Craft-repair, Husband, White, Male,7298,0,40, Germany, <=50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Holand-Netherlands, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,75, Hong, <=50K
34, Private, Some-college, Married-spouse-absent, Sales, Other-relative, White, Female,0,0,40, Portugal, >50K
38, Local-gov, HS-grad, Divorced, Machine-op-inspct, Husband, Other, Female,0,0,40, Dominican-Republic, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Greece, <=50K
35, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico, >50K
53, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,45, Cuba, >50K
27, Private, Bachelors, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,42, Scotland, <=50K
23, Self-emp-inc, 11th, Never-married, Sales, Own-child, Other, Male,0,0,40, Ecuador, <=50K
48, Self-emp-inc, HS-grad, Widowed, Transport-moving, Not-in-family, White, Female,0,0,30, Hong, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1902,45, Poland, >50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,48, Cuba, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,30, Hong, <=50K
30, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Ireland, <=50K
45, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,54, Dominican-Republic, <=50K
69, Self-emp-inc, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,87, Philippines, >50K
46, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Vietnam, <=50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,38, Trinadad&Tobago, <=50K
38, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,65, Hungary, >50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
46, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,43, Laos, <=50K
55, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Husband, Black, Female,0,0,40, England, >50K
31, Private, Assoc-acdm, Never-married, Sales, Unmarried, Other, Female,0,0,40, Guatemala, <=50K
52, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,1977,50, Iran, >50K
25, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
44, Self-emp-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,70, Japan, >50K
28, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Haiti, <=50K
28, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Female,0,0,42, El-Salvador, <=50K
51, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Canada, <=50K
31, Private, Assoc-acdm, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
31, Self-emp-not-inc, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,48, Cuba, <=50K
57, Private, 10th, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Cuba, >50K
38, Private, HS-grad, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, Jamaica, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Haiti, <=50K
32, Private, Some-college, Divorced, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,5, Poland, <=50K
53, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, Ireland, <=50K
23, Private, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,20, Japan, <=50K
47, Private, 12th, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Iran, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,40, Thailand, >50K
53, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Taiwan, >50K
32, Private, Bachelors, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
43, Private, Assoc-voc, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
35, Self-emp-not-inc, 10th, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,99, Vietnam, >50K
52, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Male,0,0,50, Cambodia, <=50K
29, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1887,50, Cuba, >50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, India, >50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,5013,0,40, Honduras, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Hungary, <=50K
31, Private, Some-college, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Ireland, <=50K
64, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Laos, >50K
51, Private, Some-college, Widowed, Exec-managerial, Husband, Other, Male,0,0,56, United-States, <=50K
40, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,45, Trinadad&Tobago, <=50K
45, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,7687,0,40, Germany, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,60, Cuba, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,3823,0,35, Philippines, <=50K
26, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
53, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,42, Guatemala, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, Scotland, >50K
56, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, England, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
45, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,52, Holand-Netherlands, <=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,5525,0,40, Cambodia, >50K
56, Private, Some-college, Separated, Transport-moving, Unmarried, White, Male,0,0,19, Cambodia, <=50K
47, Private, Some-college, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, Ecuador, >50K
22, Private, Assoc-acdm, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,20, El-Salvador, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,3325,0,50, Italy, >50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, India, <=50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1977,70, Hong, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
