47, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,35, Dominican-Republic, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Mexico, >50K
51, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, Japan, >50K
56, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ireland, >50K
19, Federal-gov, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, Iran, <=50K
22, Private, 10th, Never-married, Protective-serv, Own-child, White, Male,0,0,50, Laos, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
66, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, Laos, >50K
33, State-gov, Masters, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
46, State-gov, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Taiwan, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,22, Hungary, <=50K
58, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, Laos, <=50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,20, Canada, <=50K
38, Private, HS-grad, Separated, Adm-clerical, Wife, White, Female,0,0,25, Haiti, <=50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Haiti, <=50K
33, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, Hong, <=50K
31, Self-emp-not-inc, Bachelors, Divorced, Sales, Wife, White, Male,0,0,40, Vietnam, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Philippines, >50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Thailand, >50K
33, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,40, Thailand, <=50K
53, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Haiti, >50K
42, Private, Bachelors, Separated, Exec-managerial, Not-in-family, White, Male,0,0,50, India, >50K
35, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Scotland, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Female,0,0,25, Cambodia, <=50K
30, Federal-gov, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, Cuba, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Puerto-Rico, <=50K
56, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Portugal, >50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, Ecuador, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Cuba, <=50K
41, Private, 5th-6th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
70, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,35, Guatemala, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Wife, White, Male,0,0,40, Ecuador, <=50K
50, State-gov, Masters, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,99999,0,80, Peru, >50K
40, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
67, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15, Thailand, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, >50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2413,60, South, >50K
22, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Poland, <=50K
63, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Unmarried, White, Female,14108,0,60, Taiwan, <=50K
21, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,37, Portugal, <=50K
33, State-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,60, Haiti, >50K
63, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Dominican-Republic, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,40, Ecuador, >50K
26, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Female,0,0,72, Cuba, <=50K
46, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, China, >50K
23, Self-emp-not-inc, Assoc-voc, Never-married, Sales, Husband, White, Male,0,0,45, France, <=50K
18, State-gov, Assoc-voc, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, 11th, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, Hong, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, El-Salvador, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, France, <=50K
25, Private, HS-grad, Divorced, Other-service, Own-child, Black, Male,0,0,40, Italy, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Guatemala, <=50K
19, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Female,0,1617,40, Greece, <=50K
27, Private, 9th, Never-married, Other-service, Own-child, Black, Female,0,0,40, Mexico, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
28, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Dominican-Republic, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Philippines, >50K
33, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, France, <=50K
41, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,44, Outlying-US(Guam-USVI-etc), <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,12, United-States, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, England, <=50K
36, Private, 11th, Separated, Other-service, Unmarried, White, Female,0,0,35, Poland, <=50K
35, Private, HS-grad, Divorced, Protective-serv, Unmarried, Black, Female,0,0,40, Guatemala, <=50K
25, Private, Some-college, Separated, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
23, Private, Some-college, Never-married, Priv-house-serv, Own-child, White, Female,0,807,40, Hong, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, Portugal, <=50K
37, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,15, Honduras, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, South, <=50K
29, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,50, Yugoslavia, <=50K
30, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Poland, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ireland, >50K
69, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,35, Mexico, <=50K
42, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, England, >50K
29, Private, Assoc-acdm, Never-married, Sales, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
45, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, Peru, <=50K
60, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
26, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Poland, <=50K
27, Self-emp-not-inc, Masters, Widowed, Sales, Not-in-family, Amer-Indian-Eskimo, Male,5178,0,65, Honduras, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Columbia, <=50K
53, Self-emp-inc, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Vietnam, <=50K
37, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Ireland, >50K
48, Local-gov, Some-college, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, China, <=50K
28, State-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
59, Self-emp-not-inc, Prof-school, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, England, >50K
38, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
33, Private, HS-grad, Never-married, Farming-fishing, Wife, White, Male,0,0,40, Poland, <=50K
50, State-gov, 9th, Divorced, Exec-managerial, Husband, White, Male,15024,0,60, Italy, >50K
30, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,48, Mexico, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1582,40, Ecuador, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Philippines, <=50K
28, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
20, Federal-gov, 11th, Never-married, Adm-clerical, Unmarried, White, Male,0,0,20, Hungary, <=50K
40, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Italy, >50K
62, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy, <=50K
33, Federal-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Germany, <=50K
35, Private, 9th, Never-married, Other-service, Unmarried, White, Female,0,0,50, Greece, <=50K
51, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, China, >50K
37, Private, Some-college, Separated, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,40, Trinadad&Tobago, >50K
50, Private, HS-grad, Widowed, Farming-fishing, Unmarried, White, Female,3529,0,40, Jamaica, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,35, Ecuador, <=50K
24, Private, 5th-6th, Never-married, Adm-clerical, Unmarried, White, Male,0,0,54, Ecuador, <=50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,45, Puerto-Rico, <=50K
18, Local-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,25, China, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Female,0,0,25, Puerto-Rico, <=50K
20, Private, HS-grad, Widowed, Sales, Own-child, White, Female,0,0,40, Taiwan, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Jamaica, <=50K
49, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,38, Greece, <=50K
25, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, El-Salvador, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, England, <=50K
52, Self-emp-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,54, Guatemala, >50K
62, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,25, Cambodia, <=50K
69, State-gov, Masters, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,5, Columbia, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
61, Private, 9th, Separated, Other-service, Wife, White, Female,357,0,22, Puerto-Rico, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,60, Honduras, >50K
30, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, China, >50K
72, Private, HS-grad, Widowed, Sales, Own-child, White, Female,0,0,10, Trinadad&Tobago, <=50K
61, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, Vietnam, >50K
45, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Columbia, <=50K
73, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,6, Cuba, >50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, Honduras, <=50K
50, Private, 9th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
56, Private, 9th, Separated, Other-service, Unmarried, Black, Female,0,0,40, Columbia, <=50K
35, Private, 9th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, Nicaragua, <=50K
37, Private, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,3325,0,48, Nicaragua, <=50K
57, Private, Some-college, Widowed, Sales, Unmarried, Black, Female,0,0,30, Poland, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, Germany, <=50K
63, Private, 7th-8th, Separated, Prof-specialty, Not-in-family, White, Female,0,1800,30, South, <=50K
41, Private, 9th, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Germany, <=50K
37, Private, HS-grad, Divorced, Other-service, Own-child, White, Male,0,0,48, Hong, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Scotland, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Vietnam, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,70, Cambodia, <=50K
31, Self-emp-not-inc, 12th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,70, Canada, <=50K
38, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Cambodia, <=50K
24, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Female,0,0,30, Dominican-Republic, <=50K
54, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Japan, >50K
44, Private, Assoc-acdm, Divorced, Adm-clerical, Wife, White, Female,0,0,48, Japan, >50K
40, Local-gov, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, Thailand, <=50K
29, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,60, Yugoslavia, <=50K
29, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,60, Canada, <=50K
51, Private, 9th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, Poland, <=50K
33, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Nicaragua, <=50K
28, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Portugal, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,45, Mexico, <=50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, El-Salvador, >50K
21, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
53, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, Poland, >50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,30, Cambodia, <=50K
44, Local-gov, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Philippines, <=50K
44, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, Cuba, >50K
37, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Nicaragua, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Mexico, <=50K
40, Local-gov, HS-grad, Never-married, Tech-support, Other-relative, White, Female,0,0,40, Jamaica, <=50K
37, Private, Bachelors, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Ireland, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, Dominican-Republic, <=50K
40, Private, HS-grad, Separated, Sales, Wife, White, Female,0,0,35, Ireland, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, Dominican-Republic, <=50K
43, Local-gov, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,36, Haiti, >50K
17, Private, 11th, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,6, Portugal, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Other-relative, Black, Male,0,0,30, Cuba, <=50K
24, Private, HS-grad, Separated, Other-service, Own-child, White, Female,0,0,30, Mexico, <=50K
23, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,30, Haiti, <=50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Thailand, >50K
29, Private, Some-college, Never-married, Sales, Other-relative, Black, Female,0,0,40, Taiwan, <=50K
26, State-gov, Assoc-voc, Never-married, Adm-clerical, Wife, White, Female,0,0,40, France, <=50K
55, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, China, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Jamaica, >50K
54, Private, HS-grad, Separated, Farming-fishing, Husband, White, Male,0,0,40, Greece, <=50K
