47, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
49, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Columbia, >50K
61, State-gov, HS-grad, Widowed, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Female,0,0,15, Vietnam, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,3103,0,40, Jamaica, >50K
24, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, Italy, <=50K
39, Private, Assoc-voc, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hungary, >50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1977,65, Scotland, <=50K
81, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Other, Female,2725,0,5, El-Salvador, <=50K
34, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, Black, Male,5013,0,50, Nicaragua, >50K
36, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Italy, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Own-child, Other, Female,0,0,35, Italy, <=50K
55, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, >50K
28, Private, HS-grad, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
26, Self-emp-inc, Some-college, Never-married, Protective-serv, Own-child, White, Female,0,0,40, Germany, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,70, Cambodia, <=50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Ecuador, <=50K
65, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7298,0,30, China, >50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, >50K
48, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Other, Male,0,1902,40, Dominican-Republic, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, France, <=50K
34, Private, 9th, Never-married, Sales, Own-child, Other, Male,0,0,30, Germany, <=50K
30, Private, 9th, Separated, Other-service, Unmarried, White, Female,0,0,35, Haiti, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,50, Outlying-US(Guam-USVI-etc), >50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
27, Private, Some-college, Never-married, Prof-specialty, Wife, Black, Female,0,0,50, United-States, <=50K
37, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Vietnam, <=50K
19, Private, Assoc-acdm, Never-married, Other-service, Own-child, Other, Female,0,0,40, Mexico, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Ecuador, <=50K
77, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Cuba, <=50K
40, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, Black, Female,0,0,20, Jamaica, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
39, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
28, Self-emp-inc, Some-college, Never-married, Farming-fishing, Own-child, Other, Female,0,0,20, Puerto-Rico, >50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,45, Yugoslavia, <=50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, India, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,20, Yugoslavia, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, Canada, <=50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Hungary, >50K
41, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Ecuador, >50K
25, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Italy, <=50K
17, Self-emp-not-inc, 11th, Never-married, Other-service, Own-child, White, Female,0,0,6, Ecuador, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, China, >50K
27, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,30, Dominican-Republic, <=50K
60, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, >50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Ecuador, <=50K
23, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, <=50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
32, Private, Some-college, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,35, Canada, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
19, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,35, Mexico, <=50K
36, State-gov, Some-college, Divorced, Exec-managerial, Wife, Black, Male,0,0,40, Greece, >50K
55, State-gov, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ireland, <=50K
47, Self-emp-inc, Prof-school, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,60, Columbia, >50K
39, Federal-gov, Masters, Divorced, Machine-op-inspct, Unmarried, Black, Female,3103,0,32, Laos, >50K
47, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,40, El-Salvador, <=50K
66, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,10, Germany, >50K
37, State-gov, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Mexico, <=50K
32, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Haiti, >50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,30, Portugal, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Iran, >50K
26, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,65, Scotland, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
28, Private, Doctorate, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
61, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,7298,0,60, England, >50K
27, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Female,0,0,50, Trinadad&Tobago, <=50K
46, State-gov, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, United-States, <=50K
53, Private, Bachelors, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,1887,36, Cuba, <=50K
37, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,3502,0,32, Mexico, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
38, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,84, Portugal, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Cuba, <=50K
54, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,69, Mexico, <=50K
20, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Hungary, <=50K
69, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,35, Jamaica, <=50K
35, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
54, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, >50K
32, Private, Some-college, Never-married, Priv-house-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, >50K
57, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Hungary, >50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
21, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Thailand, <=50K
65, Private, 5th-6th, Widowed, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
35, Private, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,52, United-States, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Scotland, <=50K
29, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, >50K
25, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,35, Jamaica, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,45, China, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,35, Hungary, <=50K
55, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Haiti, <=50K
30, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,25, Canada, <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,45, Ecuador, <=50K
36, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Honduras, >50K
54, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
27, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,20, Laos, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,1385,40, Guatemala, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,20, England, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Honduras, <=50K
17, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,14, England, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7687,0,50, Hungary, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Ireland, <=50K
22, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Thailand, <=50K
23, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,30, Japan, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,65, Ecuador, >50K
46, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,30, England, <=50K
32, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Columbia, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, >50K
30, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Male,3453,0,50, Iran, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, >50K
60, State-gov, Doctorate, Married-civ-spouse, Other-service, Wife, Other, Female,0,0,15, Thailand, <=50K
36, Federal-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, Puerto-Rico, <=50K
60, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, England, <=50K
42, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Taiwan, >50K
24, Private, Some-college, Never-married, Tech-support, Husband, Other, Male,0,0,50, Nicaragua, <=50K
34, Private, Masters, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,32, Honduras, <=50K
41, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Cambodia, >50K
48, Private, HS-grad, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, Portugal, >50K
66, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7298,0,60, Haiti, >50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, El-Salvador, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Jamaica, >50K
59, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Philippines, <=50K
20, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, South, <=50K
45, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,14333,0,40, England, >50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Female,2411,0,99, Yugoslavia, <=50K
30, Private, Assoc-voc, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,99999,0,60, India, >50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Taiwan, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hong, <=50K
37, Private, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Trinadad&Tobago, <=50K
63, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, Trinadad&Tobago, <=50K
24, Federal-gov, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,20, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,45, Guatemala, <=50K
41, Private, Bachelors, Divorced, Craft-repair, Wife, Other, Female,0,0,40, Hungary, >50K
52, Federal-gov, Bachelors, Divorced, Other-service, Unmarried, Other, Female,0,0,50, Columbia, <=50K
53, Private, Assoc-acdm, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Nicaragua, <=50K
44, Private, 5th-6th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
56, Private, Some-college, Widowed, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
35, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, >50K
17, Private, 10th, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Vietnam, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, South, <=50K
42, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Laos, >50K
22, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,40, Haiti, <=50K
26, State-gov, HS-grad, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
39, Private, Masters, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Guatemala, <=50K
68, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,70, Puerto-Rico, <=50K
38, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Greece, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, China, >50K
20, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,30, Portugal, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Other, Male,0,0,44, Nicaragua, <=50K
30, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
58, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Puerto-Rico, >50K
24, Private, HS-grad, Never-married, Farming-fishing, Own-child, Black, Female,0,0,45, Hong, <=50K
37, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
53, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7687,0,60, Vietnam, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
35, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,38, Italy, <=50K
40, Private, 11th, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Haiti, <=50K
33, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Hungary, <=50K
48, Private, Assoc-acdm, Widowed, Exec-managerial, Unmarried, Other, Female,0,0,40, Hong, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,27, Nicaragua, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,25, United-States, <=50K
