47, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,1887,50, Cuba, >50K
69, Self-emp-inc, Bachelors, Widowed, Sales, Not-in-family, Other, Female,0,0,50, United-States, >50K
70, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,2397,35, Puerto-Rico, >50K
61, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,20, Taiwan, <=50K
66, Private, 10th, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,10, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,45, Hungary, <=50K
36, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, Italy, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, China, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Ecuador, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hungary, <=50K
21, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Unmarried, Other, Female,0,0,40, Japan, <=50K
26, Private, HS-grad, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, >50K
23, Private, Prof-school, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,60, Puerto-Rico, <=50K
33, Local-gov, HS-grad, Married-civ-spouse, Sales, Other-relative, Other, Female,0,0,40, Ireland, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Greece, <=50K
61, Self-emp-not-inc, Doctorate, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,99, Italy, <=50K
58, Private, 5th-6th, Separated, Other-service, Not-in-family, Other, Female,0,0,40, Dominican-Republic, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,16, Yugoslavia, <=50K
56, Private, Doctorate, Separated, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,4696,0,45, Thailand, <=50K
64, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,20, Dominican-Republic, >50K
50, Local-gov, HS-grad, Separated, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,54, Philippines, <=50K
50, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Portugal, >50K
23, Local-gov, 7th-8th, Never-married, Priv-house-serv, Own-child, White, Female,0,0,7, Outlying-US(Guam-USVI-etc), <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1986,40, Cambodia, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Female,9719,0,45, Philippines, <=50K
23, Private, Masters, Divorced, Protective-serv, Husband, White, Female,0,0,15, Portugal, <=50K
61, Private, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
34, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
38, Private, Bachelors, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,43, Portugal, <=50K
62, Federal-gov, 1st-4th, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
23, Self-emp-inc, HS-grad, Married-civ-spouse, Protective-serv, Own-child, White, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
67, Private, 7th-8th, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,10, Haiti, <=50K
41, Private, 10th, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,8, Vietnam, <=50K
36, Private, Some-college, Separated, Protective-serv, Unmarried, Other, Male,0,0,40, South, <=50K
36, Private, Assoc-voc, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, Columbia, <=50K
37, Private, 11th, Separated, Adm-clerical, Husband, Black, Female,0,0,40, France, <=50K
31, State-gov, HS-grad, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,1844,50, South, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,45, Jamaica, <=50K
59, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Hungary, >50K
65, Private, 7th-8th, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, India, <=50K
34, Private, 12th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Italy, <=50K
33, Private, Bachelors, Never-married, Protective-serv, Own-child, Other, Female,0,0,40, Guatemala, <=50K
39, Private, Bachelors, Never-married, Other-service, Unmarried, Black, Female,3488,0,40, South, <=50K
52, Self-emp-inc, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Ecuador, >50K
27, Private, 5th-6th, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Thailand, <=50K
27, Private, 12th, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,45, France, >50K
58, Local-gov, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, Cambodia, <=50K
59, Private, Doctorate, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, Poland, <=50K
17, Private, 10th, Never-married, Sales, Other-relative, Other, Male,0,0,30, Germany, <=50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, China, <=50K
45, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Hong, <=50K
28, Private, 10th, Divorced, Other-service, Unmarried, Other, Male,0,0,45, United-States, <=50K
46, Private, Some-college, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, Outlying-US(Guam-USVI-etc), <=50K
90, Self-emp-not-inc, 10th, Widowed, Farming-fishing, Husband, Black, Male,0,0,40, India, <=50K
52, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,54, Honduras, >50K
33, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Vietnam, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,65, Trinadad&Tobago, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Greece, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Wife, Other, Male,4189,0,40, Scotland, <=50K
32, Private, 12th, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,50, Canada, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Japan, <=50K
25, Self-emp-not-inc, 11th, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,8, Jamaica, <=50K
36, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
60, Private, 10th, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, China, <=50K
22, Private, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
37, Self-emp-inc, Assoc-voc, Divorced, Exec-managerial, Husband, White, Male,0,2352,60, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
58, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Female,28414,0,60, Taiwan, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Jamaica, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, South, <=50K
36, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,50, Germany, <=50K
26, Private, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,48, Mexico, >50K
47, Local-gov, Bachelors, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
59, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,30, Puerto-Rico, <=50K
62, Private, Some-college, Divorced, Other-service, Wife, White, Male,0,0,40, Dominican-Republic, <=50K
53, Private, 5th-6th, Never-married, Tech-support, Not-in-family, Other, Female,0,0,40, Iran, <=50K
31, Local-gov, HS-grad, Never-married, Sales, Not-in-family, Other, Male,7827,0,40, Portugal, >50K
60, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Japan, >50K
38, Federal-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, China, >50K
31, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, England, <=50K
24, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
29, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,48, Philippines, <=50K
50, Private, 11th, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,40, Canada, <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
59, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,20, Italy, <=50K
52, Federal-gov, Assoc-voc, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,43, Japan, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
49, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, South, <=50K
30, Private, Some-college, Married-civ-spouse, Other-service, Wife, White, Female,0,0,30, Cambodia, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, England, <=50K
60, Self-emp-inc, HS-grad, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
48, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Haiti, <=50K
39, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,50, Canada, <=50K
30, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,25, China, <=50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Laos, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Yugoslavia, >50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, >50K
47, Private, Prof-school, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Italy, >50K
31, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Canada, <=50K
27, Private, Bachelors, Never-married, Tech-support, Unmarried, White, Male,0,0,40, Trinadad&Tobago, <=50K
36, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,1703,40, Trinadad&Tobago, <=50K
28, Private, 11th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,35, Cambodia, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,50, Poland, >50K
38, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,50, Thailand, <=50K
38, Private, Masters, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Cambodia, >50K
30, Private, HS-grad, Never-married, Adm-clerical, Husband, Other, Female,0,0,50, Greece, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, India, <=50K
39, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1850,50, Columbia, >50K
41, State-gov, HS-grad, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
42, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,45, Guatemala, <=50K
57, Federal-gov, Assoc-acdm, Divorced, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,30, Columbia, >50K
24, Private, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
37, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Peru, <=50K
40, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Male,0,0,35, Honduras, <=50K
39, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Black, Female,0,0,40, Italy, <=50K
58, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,45, South, >50K
51, Self-emp-not-inc, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,60, Greece, <=50K
35, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Guatemala, <=50K
19, Self-emp-not-inc, 10th, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
36, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,7687,0,40, Hong, >50K
23, Private, Bachelors, Divorced, Prof-specialty, Own-child, Black, Male,0,0,20, United-States, <=50K
35, Private, Some-college, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,1498,47, Iran, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, El-Salvador, >50K
36, Private, 12th, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Philippines, <=50K
64, Self-emp-not-inc, 11th, Married-civ-spouse, Exec-managerial, Wife, Other, Female,0,0,20, Mexico, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
21, Private, Some-college, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,97, Yugoslavia, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, <=50K
33, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Cambodia, >50K
56, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Canada, >50K
33, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
38, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Cambodia, <=50K
20, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,35, Puerto-Rico, <=50K
65, State-gov, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,5, Philippines, <=50K
57, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Mexico, <=50K
28, Private, 9th, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,50, Japan, <=50K
28, Self-emp-not-inc, Some-college, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,20, Philippines, <=50K
48, Private, Bachelors, Separated, Other-service, Unmarried, Other, Female,0,0,35, El-Salvador, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,54, Japan, <=50K
60, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,15, Jamaica, >50K
47, Self-emp-inc, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Guatemala, <=50K
29, Private, Some-college, Widowed, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
17, Private, 10th, Never-married, Transport-moving, Own-child, White, Male,0,0,20, Dominican-Republic, <=50K
19, Private, Doctorate, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,26, France, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,1558,40, England, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
62, Federal-gov, Some-college, Widowed, Adm-clerical, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, Columbia, <=50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
30, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,50, Philippines, >50K
54, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
42, Private, Masters, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Greece, <=50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,38, Honduras, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
60, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, >50K
24, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,3036,0,40, Dominican-Republic, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,30, El-Salvador, <=50K
69, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,18, Hungary, <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
45, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Taiwan, >50K
31, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
