34, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,7298,0,53, Cuba, >50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,43, Honduras, <=50K
33, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,30, Poland, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Poland, <=50K
34, Private, Some-college, Divorced, Sales, Own-child, White, Female,0,0,40, Scotland, <=50K
57, Self-emp-inc, Bachelors, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Philippines, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,45, Cambodia, <=50K
37, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Husband, White, Male,0,0,45, Dominican-Republic, <=50K
34, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,10, Guatemala, >50K
35, Local-gov, HS-grad, Separated, Adm-clerical, Husband, White, Male,7298,0,40, Mexico, <=50K
62, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,7687,0,60, El-Salvador, <=50K
29, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,40, Greece, <=50K
45, Local-gov, Prof-school, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Mexico, >50K
55, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, South, <=50K
28, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,48, England, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, Black, Male,0,0,45, Iran, <=50K
19, Private, 11th, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,12, Peru, <=50K
26, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,45, Greece, <=50K
54, Private, Prof-school, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,50, Mexico, >50K
43, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, Italy, <=50K
57, Self-emp-not-inc, Doctorate, Divorced, Sales, Not-in-family, White, Male,0,0,40, South, <=50K
61, Local-gov, Masters, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, Cuba, >50K
34, Private, 10th, Divorced, Adm-clerical, Own-child, Other, Female,0,0,45, Puerto-Rico, <=50K
34, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,25, Italy, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
36, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, India, >50K
19, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,10, Outlying-US(Guam-USVI-etc), <=50K
31, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, Other, Male,5605,0,37, Hong, >50K
36, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, France, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,10, Thailand, <=50K
34, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,60, Canada, <=50K
26, Private, HS-grad, Widowed, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
36, Private, Prof-school, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Cuba, <=50K
58, Self-emp-inc, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Hong, >50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,29, Guatemala, <=50K
31, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,50, Japan, <=50K
55, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Iran, <=50K
47, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Scotland, >50K
53, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Germany, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Nicaragua, <=50K
43, Self-emp-not-inc, Prof-school, Widowed, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Dominican-Republic, >50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Poland, >50K
62, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,30, Thailand, <=50K
37, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, Other, Male,0,0,27, Taiwan, <=50K
51, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,67, Scotland, >50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Male,7298,0,41, India, >50K
38, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,40, Columbia, <=50K
55, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,65, United-States, >50K
42, Private, 12th, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, Vietnam, <=50K
23, Private, 11th, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,8, Cuba, <=50K
34, Private, 7th-8th, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, >50K
28, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,30, El-Salvador, <=50K
60, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Taiwan, >50K
26, Private, Some-college, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,71, Yugoslavia, >50K
27, Private, 9th, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,44, Yugoslavia, >50K
48, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,7298,0,38, India, >50K
34, Private, Assoc-voc, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Columbia, >50K
27, Private, 11th, Never-married, Prof-specialty, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
40, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,45, Philippines, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Honduras, <=50K
24, Private, Assoc-voc, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, China, >50K
26, Private, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,65, Haiti, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,7298,0,40, Laos, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Honduras, <=50K
46, Private, Masters, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,54, Guatemala, >50K
52, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
60, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, Philippines, >50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Nicaragua, >50K
50, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,20, Peru, <=50K
58, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,7687,0,53, Japan, >50K
54, Private, Some-college, Never-married, Other-service, Husband, Black, Female,0,0,40, El-Salvador, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Guatemala, <=50K
38, Self-emp-not-inc, Assoc-acdm, Divorced, Handlers-cleaners, Husband, Black, Male,0,0,45, South, <=50K
62, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, Hong, >50K
59, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,65, Japan, <=50K
33, Private, 12th, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,40, Mexico, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
61, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
35, Private, Bachelors, Divorced, Prof-specialty, Husband, Other, Female,7524,0,54, England, <=50K
52, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,45, Poland, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,50, Puerto-Rico, >50K
22, Private, 11th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Dominican-Republic, <=50K
28, Private, Assoc-voc, Never-married, Exec-managerial, Unmarried, White, Female,0,0,50, Jamaica, <=50K
32, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,80, Taiwan, >50K
37, Federal-gov, 9th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,7687,0,50, Trinadad&Tobago, >50K
56, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, England, <=50K
34, Local-gov, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, India, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Columbia, >50K
37, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,45, Taiwan, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
58, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Portugal, >50K
55, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
22, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,70, Scotland, <=50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,70, Jamaica, >50K
28, State-gov, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
44, Private, Masters, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, >50K
34, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Haiti, <=50K
24, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, Laos, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,40, Trinadad&Tobago, <=50K
34, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, South, <=50K
56, Private, 7th-8th, Never-married, Craft-repair, Husband, Black, Male,0,0,25, Japan, <=50K
22, Private, Bachelors, Never-married, Other-service, Other-relative, White, Female,0,0,40, Columbia, <=50K
39, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,30, Portugal, <=50K
50, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Outlying-US(Guam-USVI-etc), >50K
39, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,10, Peru, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Iran, >50K
21, Private, Some-college, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,15, Columbia, <=50K
30, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, South, <=50K
59, State-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, France, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,7307,0,53, Guatemala, >50K
24, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, Haiti, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Scotland, >50K
37, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,63, Canada, <=50K
57, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Iran, >50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,40, Philippines, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, England, <=50K
32, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, 12th, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
31, Local-gov, Assoc-acdm, Never-married, Tech-support, Not-in-family, Other, Female,0,0,54, Outlying-US(Guam-USVI-etc), >50K
24, Private, Masters, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,60, Guatemala, <=50K
55, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, Scotland, <=50K
37, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,12, Haiti, <=50K
38, Private, 10th, Never-married, Craft-repair, Husband, White, Male,0,0,40, Haiti, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,35, Ecuador, <=50K
60, Private, Assoc-voc, Divorced, Prof-specialty, Husband, White, Male,0,0,24, Haiti, <=50K
24, State-gov, Some-college, Married-civ-spouse, Protective-serv, Own-child, Other, Female,0,0,35, Guatemala, <=50K
28, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,75, United-States, <=50K
47, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,48, Honduras, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Other, Female,0,0,40, Yugoslavia, >50K
45, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,45, Taiwan, <=50K
60, Private, Prof-school, Widowed, Craft-repair, Own-child, Other, Female,0,0,23, Ecuador, <=50K
42, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Canada, <=50K
24, Private, 10th, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
25, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, England, <=50K
32, Private, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,30, Haiti, <=50K
61, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Nicaragua, >50K
34, Private, HS-grad, Widowed, Sales, Husband, Black, Female,0,0,40, Scotland, <=50K
24, Self-emp-inc, Masters, Married-civ-spouse, Farming-fishing, Own-child, Other, Male,0,0,70, Germany, <=50K
52, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Honduras, <=50K
41, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, >50K
36, Private, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
59, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, England, <=50K
42, Private, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,21, Guatemala, <=50K
60, Local-gov, HS-grad, Divorced, Farming-fishing, Husband, Other, Female,0,0,40, Ireland, >50K
38, Private, Bachelors, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, United-States, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Wife, Other, Female,7416,0,50, El-Salvador, >50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Iran, <=50K
38, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,9, Mexico, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,25, Taiwan, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7298,0,54, United-States, >50K
51, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, Dominican-Republic, <=50K
55, Local-gov, 10th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Yugoslavia, >50K
23, Private, 1st-4th, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Thailand, <=50K
45, Private, Assoc-acdm, Married-spouse-absent, Protective-serv, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
22, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hungary, >50K
