49, Self-emp-inc, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1974,45, Dominican-Republic, >50K
54, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,36, Ecuador, >50K
26, Self-emp-not-inc, Prof-school, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,1952,40, Dominican-Republic, <=50K
27, Private, HS-grad, Divorced, Prof-specialty, Husband, Other, Female,0,0,45, Poland, <=50K
59, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,89, France, <=50K
34, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Japan, <=50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Poland, <=50K
37, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Poland, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
60, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
27, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,48, Nicaragua, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Portugal, >50K
43, Local-gov, Assoc-voc, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
19, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,50, Portugal, <=50K
25, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Vietnam, <=50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Trinadad&Tobago, >50K
41, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,32, Dominican-Republic, <=50K
52, Private, HS-grad, Never-married, Priv-house-serv, Unmarried, White, Male,0,0,40, Puerto-Rico, >50K
20, State-gov, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,50, Vietnam, >50K
18, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,15, Taiwan, >50K
59, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, >50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,65, Puerto-Rico, <=50K
40, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Black, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,50, Italy, <=50K
43, Self-emp-not-inc, Some-college, Widowed, Tech-support, Husband, White, Male,0,0,40, Poland, <=50K
56, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,55, Puerto-Rico, >50K
30, Private, Bachelors, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,45, Canada, >50K
34, Private, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
36, Self-emp-not-inc, Some-college, Separated, Tech-support, Unmarried, Other, Male,0,0,40, Haiti, <=50K
21, Private, Prof-school, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,65, Poland, >50K
28, Private, Masters, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
37, Local-gov, Some-college, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Outlying-US(Guam-USVI-etc), >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Portugal, <=50K
52, Private, Masters, Widowed, Machine-op-inspct, Husband, Other, Male,3991,0,45, Ecuador, >50K
25, Private, 7th-8th, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Italy, <=50K
20, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,45, India, >50K
23, Private, 9th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,25, Cambodia, <=50K
20, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
60, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,65, Iran, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
20, Private, HS-grad, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,0,25, Haiti, <=50K
27, State-gov, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,80, Vietnam, <=50K
40, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Trinadad&Tobago, <=50K
41, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,75, Philippines, <=50K
52, Self-emp-not-inc, Some-college, Divorced, Transport-moving, Not-in-family, Other, Male,0,0,40, Canada, <=50K
26, Private, Assoc-voc, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
54, Private, Some-college, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Male,14107,0,40, Germany, >50K
24, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,37, Puerto-Rico, <=50K
44, Local-gov, Some-college, Divorced, Other-service, Own-child, Other, Female,0,0,30, Nicaragua, <=50K
53, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
40, Private, 10th, Never-married, Prof-specialty, Wife, Black, Male,0,0,35, Puerto-Rico, <=50K
26, Private, 9th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Husband, Other, Female,0,0,40, Taiwan, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,3148,0,40, England, >50K
31, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Peru, <=50K
37, Private, Assoc-acdm, Separated, Other-service, Not-in-family, Other, Female,0,0,40, Cuba, <=50K
37, Local-gov, Some-college, Never-married, Handlers-cleaners, Unmarried, Black, Male,0,0,10, Nicaragua, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, Cuba, <=50K
37, Private, Some-college, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,76, United-States, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Husband, Other, Male,0,0,42, Dominican-Republic, <=50K
76, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Hong, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,45, Ecuador, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, Philippines, <=50K
22, Local-gov, HS-grad, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,20, Greece, <=50K
45, Private, Bachelors, Divorced, Other-service, Husband, White, Male,0,0,40, Haiti, <=50K
36, Private, Masters, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,30, Hong, <=50K
29, Private, HS-grad, Divorced, Craft-repair, Wife, Black, Male,0,0,40, Taiwan, >50K
28, Private, HS-grad, Never-married, Other-service, Husband, Other, Male,0,0,35, Trinadad&Tobago, <=50K
37, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,3325,0,40, Dominican-Republic, >50K
40, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, Italy, <=50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, China, <=50K
26, Private, Some-college, Separated, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,25, Iran, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,30, Cuba, >50K
53, Private, Bachelors, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
32, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Italy, <=50K
40, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,45, China, >50K
51, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Cuba, >50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Puerto-Rico, <=50K
18, Private, Some-college, Never-married, Exec-managerial, Own-child, Other, Male,0,0,35, England, <=50K
44, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Husband, Black, Male,12239,0,54, Thailand, <=50K
36, Private, Bachelors, Never-married, Exec-managerial, Wife, Other, Male,0,0,40, South, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Mexico, >50K
41, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,99999,0,54, Cuba, >50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,40, Greece, <=50K
49, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, Other, Female,0,0,50, Mexico, >50K
51, Private, Bachelors, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,35, Philippines, <=50K
36, Private, HS-grad, Separated, Transport-moving, Not-in-family, Other, Female,0,0,40, Laos, <=50K
59, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Cambodia, <=50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, Portugal, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,20, Iran, <=50K
34, Self-emp-not-inc, Bachelors, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Canada, <=50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,70, Yugoslavia, >50K
20, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,12, France, <=50K
32, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,60, Laos, >50K
43, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Female,0,0,40, Puerto-Rico, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,40, Trinadad&Tobago, <=50K
42, Federal-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, England, <=50K
57, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,50, Nicaragua, >50K
43, Private, HS-grad, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Haiti, <=50K
31, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,99, Japan, >50K
65, Private, Some-college, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,25, Columbia, <=50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,50, Scotland, >50K
33, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
35, Private, 10th, Married-civ-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,25, Japan, <=50K
53, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,48, Mexico, >50K
32, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, Hungary, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,5063,0,45, Trinadad&Tobago, <=50K
35, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, Ireland, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, Peru, <=50K
23, Private, Some-college, Never-married, Priv-house-serv, Own-child, Other, Male,0,0,35, Jamaica, <=50K
24, Private, Bachelors, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
35, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
41, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Wife, Other, Male,0,0,40, Italy, <=50K
35, Private, 9th, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,40, Hong, <=50K
19, State-gov, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,12, Puerto-Rico, <=50K
30, Private, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
18, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,6, Honduras, <=50K
48, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,1902,70, India, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,30, Peru, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,54, Japan, <=50K
24, Private, Assoc-voc, Married-civ-spouse, Priv-house-serv, Own-child, Asian-Pac-Islander, Male,0,0,40, Canada, >50K
23, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,40, Jamaica, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Scotland, >50K
44, Private, 7th-8th, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, >50K
54, State-gov, Masters, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, Laos, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1977,40, Germany, <=50K
24, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,40, Trinadad&Tobago, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, England, >50K
51, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,24, Yugoslavia, <=50K
42, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Female,0,0,54, Puerto-Rico, <=50K
44, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,72, Yugoslavia, >50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,54, Portugal, >50K
32, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
20, Private, Some-college, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,30, Philippines, <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,45, Dominican-Republic, <=50K
37, Private, Bachelors, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, Ireland, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, South, <=50K
26, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,24, Vietnam, >50K
28, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Cuba, <=50K
65, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Vietnam, <=50K
45, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,54, India, <=50K
47, Private, Masters, Married-civ-spouse, Transport-moving, Wife, Black, Male,7298,0,60, Taiwan, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,15, Canada, <=50K
66, Private, HS-grad, Widowed, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,2174,0,20, Canada, <=50K
35, Federal-gov, 12th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Poland, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Laos, <=50K
56, Local-gov, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,20, Vietnam, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
21, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, England, <=50K
18, Private, 10th, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
23, Federal-gov, Some-college, Never-married, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,25, Philippines, <=50K
32, Private, 11th, Divorced, Sales, Own-child, White, Male,0,0,35, Japan, <=50K
25, Private, Some-college, Divorced, Other-service, Wife, Other, Male,0,0,40, Dominican-Republic, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,46, Hungary, >50K
34, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,40, Hong, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Cambodia, <=50K
56, Private, 7th-8th, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, Japan, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,10, El-Salvador, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,1975,50, Philippines, <=50K
