37, Private, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, <=50K
32, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, Portugal, >50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Columbia, >50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,54, Canada, <=50K
57, Private, 7th-8th, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
56, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, China, <=50K
46, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,30, Puerto-Rico, <=50K
18, State-gov, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,20, Guatemala, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Mexico, <=50K
21, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
23, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,20, Philippines, <=50K
63, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, United-States, >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,48, Italy, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Cuba, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
58, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,0,40, Hong, <=50K
40, Private, Assoc-voc, Divorced, Other-service, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Trinadad&Tobago, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, <=50K
37, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,54, United-States, <=50K
76, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Philippines, >50K
25, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,38, Hong, >50K
52, Private, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,20, Jamaica, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, India, <=50K
74, Federal-gov, HS-grad, Widowed, Tech-support, Not-in-family, White, Female,0,0,35, Taiwan, <=50K
39, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,2416,65, Ireland, >50K
57, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hungary, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
43, Private, 5th-6th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Trinadad&Tobago, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,1600,40, Germany, <=50K
35, Self-emp-inc, Bachelors, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,47, Hong, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Germany, >50K
44, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Thailand, >50K
31, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,2714,0,50, Thailand, <=50K
26, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,5477,0,40, El-Salvador, <=50K
31, Private, 7th-8th, Divorced, Sales, Husband, White, Male,0,0,50, Philippines, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Nicaragua, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,15, Puerto-Rico, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Haiti, >50K
32, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,7298,0,50, Poland, <=50K
56, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,7687,0,40, Cuba, >50K
66, Private, Some-college, Widowed, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Haiti, <=50K
36, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,87, Canada, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Ireland, >50K
37, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Columbia, <=50K
49, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,38, Nicaragua, <=50K
18, Private, 12th, Never-married, Sales, Not-in-family, White, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Peru, <=50K
49, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, England, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Canada, <=50K
61, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Vietnam, >50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, China, <=50K
46, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,4386,0,35, Peru, >50K
26, Private, 11th, Never-married, Sales, Husband, White, Male,0,0,99, Ecuador, >50K
47, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, France, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, India, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,50, Taiwan, >50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,60, Haiti, >50K
20, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, Canada, <=50K
19, Private, Some-college, Never-married, Protective-serv, Own-child, White, Male,0,0,20, Vietnam, <=50K
36, Self-emp-not-inc, Bachelors, Divorced, Sales, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
21, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,2022,40, Outlying-US(Guam-USVI-etc), >50K
30, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Nicaragua, <=50K
28, Private, HS-grad, Divorced, Transport-moving, Own-child, Black, Female,0,0,50, Honduras, <=50K
47, Private, Masters, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Canada, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, >50K
45, Private, Bachelors, Never-married, Adm-clerical, Wife, White, Female,0,0,40, Nicaragua, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Jamaica, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,50, Philippines, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Hong, <=50K
42, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1758,46, Scotland, >50K
25, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,50, Ecuador, >50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Guatemala, <=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,3103,0,40, Taiwan, <=50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Cuba, >50K
42, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,56, Laos, >50K
33, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,47, Greece, <=50K
30, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Ecuador, <=50K
36, Federal-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Haiti, <=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Taiwan, <=50K
36, Private, Masters, Divorced, Prof-specialty, Wife, White, Female,0,1977,30, Laos, >50K
61, Private, 7th-8th, Widowed, Sales, Not-in-family, White, Male,3737,0,42, Ecuador, <=50K
34, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Poland, <=50K
66, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Columbia, <=50K
57, Private, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,20, South, <=50K
74, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, Philippines, >50K
46, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,54, Laos, <=50K
28, Private, HS-grad, Divorced, Tech-support, Husband, Asian-Pac-Islander, Male,3469,0,40, France, <=50K
46, Private, 9th, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Italy, <=50K
50, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Puerto-Rico, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, India, <=50K
53, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Thailand, >50K
43, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,24, Cuba, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
30, Private, Assoc-voc, Never-married, Sales, Own-child, White, Female,0,0,40, Cuba, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Ecuador, <=50K
57, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, El-Salvador, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Guatemala, >50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
37, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,35, Puerto-Rico, <=50K
34, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
60, Private, HS-grad, Widowed, Sales, Unmarried, Black, Female,0,0,40, Greece, <=50K
27, Federal-gov, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,25, Dominican-Republic, <=50K
51, State-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,3538,0,40, Greece, >50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Peru, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,50, Cambodia, >50K
49, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, Nicaragua, >50K
33, Private, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Portugal, <=50K
43, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Haiti, <=50K
27, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, China, >50K
26, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Greece, <=50K
41, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, South, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hungary, <=50K
43, Federal-gov, Bachelors, Married-spouse-absent, Prof-specialty, Unmarried, White, Female,0,0,40, Philippines, <=50K
41, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,80, Poland, <=50K
37, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
40, Self-emp-inc, Bachelors, Divorced, Sales, Wife, White, Female,0,0,50, Hong, <=50K
34, Federal-gov, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,37, Nicaragua, <=50K
52, Private, Some-college, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, Ecuador, <=50K
46, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, Greece, <=50K
57, Local-gov, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,45, Japan, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,45, Poland, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Italy, <=50K
44, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, Italy, <=50K
19, Private, Bachelors, Never-married, Tech-support, Not-in-family, Black, Female,0,0,25, Vietnam, <=50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Iran, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,25, Guatemala, <=50K
42, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Black, Male,0,2179,40, Ecuador, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Poland, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, Honduras, <=50K
51, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Vietnam, <=50K
27, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, England, <=50K
48, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Black, Male,0,0,45, Germany, <=50K
62, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Hungary, >50K
50, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, >50K
42, Private, Assoc-voc, Divorced, Sales, Not-in-family, White, Female,0,0,44, Jamaica, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, South, >50K
44, Private, Bachelors, Separated, Sales, Unmarried, White, Female,0,0,36, India, <=50K
50, Local-gov, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Italy, >50K
26, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, Cambodia, >50K
45, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Italy, <=50K
20, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
70, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,25, Guatemala, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, Haiti, <=50K
22, Private, 11th, Married-spouse-absent, Handlers-cleaners, Other-relative, White, Male,0,0,30, France, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1977,40, Puerto-Rico, >50K
36, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
51, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Iran, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,37, Scotland, <=50K
56, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,12703,0,45, Poland, >50K
29, Private, Masters, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Poland, <=50K
71, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,3103,0,60, England, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, Columbia, <=50K
20, Private, 10th, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Peru, <=50K
56, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Laos, <=50K
24, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hong, >50K
28, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,60, Japan, <=50K
69, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,16536,0,40, Hong, >50K
55, Private, Assoc-acdm, Widowed, Sales, Unmarried, White, Female,0,0,40, Taiwan, <=50K
18, Private, HS-grad, Separated, Handlers-cleaners, Own-child, White, Male,0,0,35, Columbia, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
58, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Ireland, >50K
