42, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1917,60, Dominican-Republic, >50K
25, Private, Masters, Married-civ-spouse, Tech-support, Husband, Other, Female,0,1873,60, South, >50K
58, Self-emp-inc, Assoc-voc, Widowed, Protective-serv, Unmarried, Asian-Pac-Islander, Female,15024,0,40, Hong, <=50K
44, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, Black, Male,0,0,40, Laos, <=50K
35, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
64, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1902,40, China, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,24, Puerto-Rico, >50K
57, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,60, Honduras, <=50K
57, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,50, Dominican-Republic, <=50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Other, Female,0,0,40, Yugoslavia, >50K
59, Self-emp-inc, Masters, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,99, Laos, >50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Hungary, <=50K
18, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,12, India, >50K
29, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,54, Thailand, <=50K
54, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,40, Jamaica, >50K
46, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1808,99, Greece, >50K
19, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,40, Cuba, <=50K
26, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,48, Greece, <=50K
61, Private, Masters, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,24, Columbia, <=50K
25, Private, Some-college, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Male,0,0,37, Guatemala, >50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Vietnam, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Philippines, <=50K
31, Private, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,5013,0,50, South, >50K
18, Private, Some-college, Separated, Other-service, Own-child, Other, Male,0,0,17, Hungary, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,8, Ireland, <=50K
25, Private, Masters, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, <=50K
40, Local-gov, Masters, Divorced, Sales, Husband, Black, Male,0,0,45, Honduras, >50K
28, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, Japan, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,48, Honduras, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Japan, <=50K
59, Private, Masters, Widowed, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
29, Private, Some-college, Never-married, Other-service, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
29, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Honduras, <=50K
31, State-gov, Masters, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,45, Taiwan, <=50K
31, Federal-gov, Masters, Never-married, Other-service, Own-child, Black, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
53, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, Germany, >50K
70, Local-gov, 7th-8th, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Scotland, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,36, Iran, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
39, Private, 12th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, >50K
40, Local-gov, Masters, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,32, Philippines, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Other, Male,0,1899,40, Greece, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
51, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, France, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,45, Canada, >50K
40, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Unmarried, Other, Female,0,0,40, Japan, >50K
37, Private, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,30, Iran, <=50K
31, Private, Doctorate, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,50, United-States, <=50K
51, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Greece, <=50K
25, Private, Assoc-voc, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, Hungary, <=50K
45, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,35, Thailand, <=50K
42, Private, 9th, Married-civ-spouse, Transport-moving, Unmarried, Other, Male,0,0,46, United-States, >50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, England, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Iran, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
33, Private, Bachelors, Never-married, Farming-fishing, Husband, Black, Female,0,0,50, South, >50K
83, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,20, Japan, <=50K
29, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,35, Nicaragua, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,54, India, >50K
23, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, Germany, <=50K
52, Private, Some-college, Never-married, Exec-managerial, Wife, Black, Male,0,0,40, Hong, <=50K
64, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,10, India, <=50K
36, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, China, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, Black, Male,0,0,54, South, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Hungary, >50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
41, Private, Masters, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Portugal, >50K
32, Private, HS-grad, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,60, Dominican-Republic, >50K
75, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,10, Yugoslavia, <=50K
28, Federal-gov, HS-grad, Never-married, Other-service, Husband, Black, Female,0,0,40, Trinadad&Tobago, <=50K
39, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,55, Thailand, >50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Other, Male,0,0,40, Columbia, >50K
32, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,1934,45, Taiwan, <=50K
39, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
36, Private, Bachelors, Never-married, Sales, Husband, White, Female,0,0,40, France, <=50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, El-Salvador, <=50K
22, Private, 10th, Separated, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Canada, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Yugoslavia, <=50K
18, Private, 11th, Never-married, Other-service, Not-in-family, Other, Female,0,0,15, Hungary, <=50K
31, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Cambodia, <=50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,4592,0,40, Japan, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, Yugoslavia, <=50K
27, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, France, <=50K
26, Private, Assoc-acdm, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
36, Private, HS-grad, Divorced, Protective-serv, Own-child, Asian-Pac-Islander, Male,0,0,45, England, <=50K
20, Private, 11th, Never-married, Other-service, Not-in-family, Other, Female,0,0,25, Columbia, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Italy, >50K
53, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,30, Poland, >50K
29, Private, HS-grad, Never-married, Transport-moving, Other-relative, Black, Male,0,0,40, Portugal, >50K
64, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Yugoslavia, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Poland, <=50K
30, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,35, Taiwan, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Ireland, <=50K
40, Private, 12th, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Scotland, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,6942,0,40, Haiti, <=50K
26, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Laos, <=50K
64, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,56, Poland, >50K
28, Private, Some-college, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
41, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
18, Private, Some-college, Divorced, Craft-repair, Own-child, Black, Female,0,0,40, Italy, <=50K
22, Self-emp-inc, 10th, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,35, France, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Thailand, >50K
39, Private, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, Nicaragua, <=50K
50, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,50, Vietnam, >50K
43, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1944,40, Jamaica, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Mexico, <=50K
22, Private, Some-college, Separated, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,99, Ecuador, >50K
21, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,16, Philippines, <=50K
45, Private, Bachelors, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,50, Laos, >50K
24, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,25, Scotland, <=50K
53, Local-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,45, England, >50K
59, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, England, >50K
35, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, South, >50K
54, Federal-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
32, Private, Prof-school, Married-civ-spouse, Exec-managerial, Unmarried, Other, Female,0,0,60, Trinadad&Tobago, >50K
31, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Canada, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,57, Hong, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Hong, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
38, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Trinadad&Tobago, >50K
74, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,30, El-Salvador, <=50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, Hungary, >50K
48, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
58, Self-emp-inc, HS-grad, Widowed, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,37, United-States, >50K
55, Private, Bachelors, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, Vietnam, <=50K
35, Local-gov, Assoc-acdm, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,60, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
46, Private, 10th, Divorced, Handlers-cleaners, Wife, Asian-Pac-Islander, Female,0,0,20, Puerto-Rico, <=50K
55, Self-emp-not-inc, Prof-school, Married-spouse-absent, Prof-specialty, Wife, Other, Male,99999,0,40, Columbia, >50K
32, Private, HS-grad, Never-married, Sales, Husband, Black, Female,0,1902,60, Laos, <=50K
24, Private, Some-college, Married-spouse-absent, Adm-clerical, Husband, Other, Male,0,0,40, Columbia, <=50K
68, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, China, >50K
51, Private, Some-college, Divorced, Exec-managerial, Wife, Black, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,20, China, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Nicaragua, <=50K
51, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
61, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,60, Guatemala, >50K
33, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,70, Laos, >50K
60, Private, 7th-8th, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
38, Local-gov, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,48, Iran, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,1902,40, Jamaica, >50K
25, Private, HS-grad, Never-married, Farming-fishing, Other-relative, White, Male,0,0,40, Philippines, <=50K
26, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,50, El-Salvador, >50K
33, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Black, Male,0,1958,45, Outlying-US(Guam-USVI-etc), <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
23, Federal-gov, Some-college, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Husband, Other, Male,0,0,54, Japan, >50K
38, State-gov, Bachelors, Divorced, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,38, Canada, <=50K
30, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,32, Scotland, <=50K
51, Local-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Hong, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Unmarried, Other, Female,0,0,40, Iran, <=50K
20, Local-gov, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,12, England, <=50K
36, Self-emp-not-inc, 11th, Never-married, Exec-managerial, Husband, Black, Male,99999,0,40, Columbia, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, >50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,4105,0,45, Jamaica, <=50K
29, Local-gov, Some-college, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, Honduras, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Scotland, >50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Laos, <=50K
