42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,1902,60, Dominican-Republic, >50K
26, Private, HS-grad, Separated, Machine-op-inspct, Husband, Other, Male,0,0,40, Canada, <=50K
37, Private, Some-college, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,20, Hungary, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,40, United-States, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
19, Local-gov, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,6628,0,40, Mexico, >50K
48, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,30, Cambodia, <=50K
23, Private, Some-college, Married-spouse-absent, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,15, Peru, <=50K
30, Private, Masters, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Poland, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,35, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,42, Canada, <=50K
41, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, Honduras, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
34, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Female,0,0,50, Taiwan, <=50K
65, Private, 7th-8th, Separated, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, >50K
40, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, >50K
66, Local-gov, Masters, Separated, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,20, China, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,45, South, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,70, Greece, <=50K
51, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, Scotland, >50K
47, Local-gov, Bachelors, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
52, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,60, Honduras, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Poland, <=50K
20, Self-emp-inc, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,76, Germany, <=50K
30, Private, HS-grad, Separated, Exec-managerial, Wife, Asian-Pac-Islander, Male,4372,0,40, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,40, South, <=50K
22, Private, Assoc-acdm, Never-married, Farming-fishing, Own-child, White, Male,0,0,25, Peru, <=50K
32, Private, Bachelors, Never-married, Transport-moving, Husband, Other, Female,0,0,35, Canada, <=50K
48, Federal-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,38, Laos, <=50K
44, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,7687,0,40, Trinadad&Tobago, >50K
46, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Laos, <=50K
40, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Female,0,0,40, Canada, >50K
37, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,14694,0,70, England, <=50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,65, United-States, <=50K
66, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,35, Mexico, <=50K
22, Federal-gov, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,35, Ireland, <=50K
45, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,44, United-States, >50K
22, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,35, China, <=50K
29, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,40, Hungary, <=50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
59, Private, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Guatemala, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Portugal, <=50K
54, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,45, Poland, <=50K
51, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Canada, <=50K
61, Private, 11th, Married-civ-spouse, Sales, Unmarried, Other, Female,0,0,35, Trinadad&Tobago, <=50K
55, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,7687,0,60, Dominican-Republic, >50K
26, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,2551,0,40, Philippines, <=50K
39, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,2585,0,40, Philippines, <=50K
37, Local-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,86, France, >50K
45, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
41, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,50, Scotland, >50K
56, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,47414,0,59, Peru, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,8, Yugoslavia, <=50K
32, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,40, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Tech-support, Unmarried, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Columbia, <=50K
63, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
44, Private, 9th, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Cambodia, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,87, China, >50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
30, Private, Masters, Separated, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
21, Self-emp-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,17, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, South, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,3317,0,40, Taiwan, >50K
37, Private, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
46, Private, Doctorate, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, State-gov, Some-college, Separated, Other-service, Own-child, Other, Male,0,0,20, Greece, <=50K
36, Private, Some-college, Divorced, Other-service, Husband, White, Female,0,0,40, Ecuador, <=50K
70, Local-gov, 9th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,8, Laos, >50K
25, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,24, Jamaica, <=50K
47, State-gov, Some-college, Never-married, Transport-moving, Husband, White, Female,0,0,35, Honduras, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc, 7th-8th, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
25, Private, Bachelors, Never-married, Transport-moving, Other-relative, Amer-Indian-Eskimo, Male,2174,0,40, Ireland, <=50K
30, Federal-gov, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,44, Thailand, <=50K
33, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Mexico, <=50K
55, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,1902,40, United-States, >50K
42, Private, Bachelors, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,54, United-States, >50K
40, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
32, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, <=50K
63, State-gov, Assoc-voc, Widowed, Craft-repair, Not-in-family, Other, Female,0,0,45, Taiwan, <=50K
63, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Cambodia, <=50K
37, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, Laos, <=50K
51, Private, 10th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, El-Salvador, >50K
30, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, Other, Male,0,0,25, South, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,44, Poland, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
36, Federal-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,33, United-States, <=50K
56, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Other-relative, White, Male,0,0,16, Cuba, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
67, Private, HS-grad, Widowed, Craft-repair, Husband, Black, Male,0,0,40, Thailand, >50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,14271,0,40, Hungary, >50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1887,70, Greece, >50K
29, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, Haiti, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,25, Poland, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,35, Ecuador, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, <=50K
38, Private, 12th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Cuba, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, >50K
60, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,60, Puerto-Rico, >50K
19, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Male,3976,0,40, Yugoslavia, <=50K
31, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Hong, <=50K
38, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,45, France, <=50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,1902,54, United-States, >50K
29, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Female,0,0,42, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,20, Haiti, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,10, United-States, <=50K
40, Federal-gov, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, Greece, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, El-Salvador, <=50K
30, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,75, Hungary, >50K
40, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, India, <=50K
38, Self-emp-inc, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Black, Male,2494,0,30, Ireland, <=50K
60, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,45, India, <=50K
45, State-gov, Some-college, Never-married, Sales, Husband, Black, Female,0,0,65, Hungary, <=50K
48, Private, 7th-8th, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Canada, <=50K
35, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, Yugoslavia, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, Nicaragua, <=50K
23, Private, Some-college, Never-married, Craft-repair, Other-relative, White, Male,0,0,30, Poland, <=50K
60, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, >50K
41, Self-emp-inc, HS-grad, Widowed, Other-service, Unmarried, Other, Male,0,0,40, France, <=50K
43, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,45, El-Salvador, >50K
49, Private, Doctorate, Divorced, Transport-moving, Husband, Other, Female,0,0,50, Japan, >50K
55, Federal-gov, 9th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,25, Mexico, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Scotland, <=50K
58, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
30, Local-gov, HS-grad, Never-married, Other-service, Husband, Other, Female,0,0,40, Taiwan, >50K
48, Private, 7th-8th, Married-civ-spouse, Tech-support, Unmarried, Black, Female,0,0,40, Guatemala, <=50K
59, Federal-gov, Masters, Divorced, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
61, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, Italy, >50K
44, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,20, Laos, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, Vietnam, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Nicaragua, >50K
56, Local-gov, Some-college, Widowed, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Guatemala, <=50K
38, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, Other, Male,0,0,50, El-Salvador, >50K
55, Private, 10th, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,60, Germany, <=50K
39, Private, Masters, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, >50K
38, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,1931,40, Haiti, >50K
30, Private, Some-college, Married-civ-spouse, Sales, Own-child, Other, Male,0,0,40, Japan, <=50K
26, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Ecuador, <=50K
55, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,45, Vietnam, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,25, United-States, <=50K
40, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, Trinadad&Tobago, >50K
26, State-gov, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,1954,45, Dominican-Republic, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,70, Italy, >50K
44, Federal-gov, Masters, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,45, Cuba, >50K
35, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,32, Japan, <=50K
61, Local-gov, HS-grad, Divorced, Transport-moving, Husband, Other, Male,0,0,50, Laos, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, Honduras, <=50K
21, Private, Assoc-voc, Never-married, Tech-support, Wife, Other, Male,0,0,48, Poland, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
46, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Haiti, >50K
