50, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,65, United-States, >50K
28, Private, Some-college, Widowed, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Male,0,1902,40, United-States, >50K
38, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Guatemala, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
30, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,20, United-States, <=50K
36, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, Assoc-acdm, Divorced, Handlers-cleaners, Other-relative, White, Female,0,0,35, United-States, <=50K
63, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,56, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,2833,0,25, United-States, <=50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,38, United-States, <=50K
28, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,60, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
60, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Female,0,1718,40, United-States, >50K
27, Private, Some-college, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, >50K
35, Private, Masters, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Divorced, Protective-serv, Husband, White, Male,0,0,45, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,81, United-States, >50K
41, Private, Bachelors, Widowed, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Widowed, Sales, Husband, White, Male,0,0,40, United-States, <=50K
90, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,1270,0,40, United-States, <=50K
29, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
59, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,2331,50, United-States, <=50K
68, Private, Some-college, Divorced, Sales, Husband, White, Male,0,0,60, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Japan, >50K
27, Private, 7th-8th, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
43, Private, Doctorate, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
51, Local-gov, 11th, Divorced, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
26, Private, Prof-school, Never-married, Other-service, Own-child, White, Male,0,0,54, United-States, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,60, United-States, >50K
27, Private, Some-college, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,3103,0,60, India, >50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,47, United-States, <=50K
64, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,12, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,57, United-States, <=50K
46, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
57, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,5013,0,40, United-States, >50K
34, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
77, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,2814,0,14, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,1902,40, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,38, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,2, United-States, <=50K
21, Self-emp-not-inc, HS-grad, Never-married, Protective-serv, Other-relative, Black, Female,0,0,29, United-States, <=50K
64, Private, 7th-8th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,24, United-States, <=50K
30, Private, Masters, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
54, Private, Bachelors, Widowed, Tech-support, Wife, White, Male,4661,0,40, United-States, <=50K
60, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,13009,0,45, United-States, >50K
76, Private, 7th-8th, Widowed, Adm-clerical, Wife, White, Female,0,0,8, United-States, >50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,50, England, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Female,3371,0,40, United-States, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,60, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Canada, >50K
48, Local-gov, 9th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,35, United-States, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
57, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Protective-serv, Unmarried, White, Male,0,0,50, United-States, >50K
47, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, Mexico, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1740,60, United-States, >50K
18, Self-emp-not-inc, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,25, United-States, <=50K
50, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,45, United-States, >50K
63, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,15, Mexico, <=50K
33, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,1629,24, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,45, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
49, Private, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,54, United-States, >50K
29, Private, Masters, Never-married, Sales, Husband, White, Male,0,0,40, Cambodia, <=50K
27, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
60, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, England, <=50K
27, Local-gov, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,56, United-States, <=50K
20, Private, 11th, Never-married, Exec-managerial, Own-child, White, Female,0,0,25, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
19, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,15, United-States, <=50K
63, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,60, United-States, >50K
37, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,50, Mexico, <=50K
33, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,54, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,50, United-States, >50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2333,29, United-States, >50K
36, Self-emp-inc, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,20, United-States, <=50K
33, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
29, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
43, Local-gov, HS-grad, Never-married, Sales, Husband, White, Female,0,0,10, United-States, <=50K
49, Private, Some-college, Never-married, Transport-moving, Husband, White, Female,0,0,60, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,1977,40, United-States, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
31, Private, Masters, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
41, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
19, Private, 11th, Never-married, Sales, Husband, White, Male,0,0,8, United-States, <=50K
28, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Sales, Other-relative, Black, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-spouse-absent, Adm-clerical, Wife, White, Male,0,0,20, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,5178,0,45, England, >50K
34, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
42, Local-gov, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
28, Private, 10th, Divorced, Adm-clerical, Husband, White, Female,0,0,60, United-States, <=50K
47, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,29, United-States, <=50K
31, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,54, United-States, >50K
19, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,29, Mexico, <=50K
31, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
54, Private, Some-college, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, Mexico, >50K
47, Private, Masters, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,20, Mexico, <=50K
20, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
27, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, 11th, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
56, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,1740,45, United-States, >50K
63, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
57, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
37, State-gov, 7th-8th, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
50, Self-emp-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,29, United-States, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Female,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,0,0,36, United-States, <=50K
30, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,3103,0,40, Haiti, <=50K
62, Private, 5th-6th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,40, Ireland, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, >50K
