37, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
57, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
40, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,36, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
23, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,15, United-States, <=50K
53, State-gov, Some-college, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,1974,35, United-States, >50K
62, Private, Assoc-acdm, Widowed, Other-service, Not-in-family, Black, Female,0,0,35, United-States, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Portugal, >50K
43, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, United-States, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,50, United-States, <=50K
47, Private, HS-grad, Widowed, Transport-moving, Unmarried, Black, Female,0,0,35, United-States, <=50K
40, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, Cambodia, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
62, Private, Masters, Divorced, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,14129,0,37, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,18, United-States, >50K
21, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,40, India, <=50K
33, State-gov, HS-grad, Separated, Handlers-cleaners, Husband, White, Male,0,0,40, Honduras, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, >50K
28, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,4100,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
58, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, United-States, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,8614,0,65, United-States, >50K
27, Private, Bachelors, Never-married, Tech-support, Not-in-family, Other, Female,0,0,40, United-States, <=50K
43, State-gov, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,36, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,48, Canada, <=50K
68, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1893,10, United-States, >50K
33, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, El-Salvador, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Trinadad&Tobago, >50K
28, Private, Some-college, Never-married, Handlers-cleaners, Wife, White, Male,0,0,45, Peru, <=50K
42, Private, Some-college, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
51, Private, 10th, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
18, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,24, United-States, <=50K
43, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Local-gov, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,8, United-States, <=50K
67, Local-gov, 11th, Widowed, Prof-specialty, Husband, White, Female,0,0,10, United-States, <=50K
45, Self-emp-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
45, Private, Assoc-voc, Divorced, Sales, Not-in-family, Black, Male,0,0,54, Poland, <=50K
46, Self-emp-not-inc, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,50, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,54, United-States, >50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,2854,0,40, Cambodia, <=50K
26, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
31, Local-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,50, United-States, <=50K
28, Private, 12th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
25, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,70, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,6500,0,40, United-States, >50K
68, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,30, United-States, <=50K
57, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,35, Vietnam, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Ecuador, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,30, United-States, <=50K
41, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,35, Philippines, <=50K
27, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Black, Male,3103,0,50, United-States, >50K
38, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, >50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Haiti, <=50K
54, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, Puerto-Rico, >50K
43, Private, Masters, Divorced, Adm-clerical, Unmarried, White, Female,0,1582,40, United-States, >50K
28, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Portugal, <=50K
49, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, >50K
23, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Canada, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, El-Salvador, >50K
65, Private, HS-grad, Widowed, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Divorced, Tech-support, Own-child, White, Female,0,0,16, United-States, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
41, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,36, Guatemala, >50K
42, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
22, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,34, Scotland, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
36, State-gov, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,2889,0,40, United-States, <=50K
58, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Cuba, <=50K
51, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
39, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
52, State-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, El-Salvador, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
44, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,45, Italy, <=50K
39, Federal-gov, Some-college, Divorced, Farming-fishing, Unmarried, White, Female,7687,0,60, United-States, <=50K
22, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
17, Self-emp-not-inc, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
28, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, Italy, <=50K
29, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Male,4924,0,40, India, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,36, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, <=50K
39, Private, Masters, Widowed, Handlers-cleaners, Unmarried, Black, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Divorced, Sales, Wife, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,1674,60, United-States, <=50K
36, Private, 7th-8th, Divorced, Sales, Not-in-family, White, Female,5013,0,40, United-States, <=50K
20, Private, 10th, Never-married, Exec-managerial, Own-child, Black, Female,0,0,38, United-States, <=50K
22, Private, 10th, Never-married, Tech-support, Own-child, White, Female,0,0,35, United-States, <=50K
71, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,15, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,38, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, India, >50K
53, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, United-States, >50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Germany, >50K
35, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,1655,60, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
32, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
23, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,15, Cuba, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,37, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
46, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,2414,45, United-States, >50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Widowed, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,3103,0,46, United-States, <=50K
20, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,45, Philippines, >50K
17, Private, 10th, Never-married, Transport-moving, Own-child, White, Male,0,0,16, Germany, <=50K
63, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
39, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, India, <=50K
49, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States, <=50K
23, State-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,43, United-States, <=50K
39, Federal-gov, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
44, Local-gov, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1584,60, United-States, >50K
18, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
