39, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
51, Private, Bachelors, Divorced, Tech-support, Husband, Other, Female,0,0,40, United-States, <=50K
40, State-gov, Some-college, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Holand-Netherlands, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, India, <=50K
33, Self-emp-not-inc, 10th, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,40, Puerto-Rico, >50K
21, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, Honduras, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, El-Salvador, >50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,30, Taiwan, >50K
54, Private, 12th, Married-civ-spouse, Adm-clerical, Husband, Other, Male,7687,0,40, Germany, >50K
53, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Thailand, <=50K
38, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, >50K
34, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Husband, Black, Male,24684,0,40, Laos, >50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
63, Private, Some-college, Widowed, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,30, Holand-Netherlands, <=50K
29, Private, Some-college, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,41, Cuba, <=50K
36, Local-gov, HS-grad, Widowed, Farming-fishing, Other-relative, White, Female,0,0,40, Greece, >50K
54, Private, HS-grad, Divorced, Prof-specialty, Husband, Other, Female,3103,0,40, Guatemala, >50K
22, Private, Some-college, Never-married, Machine-op-inspct, Husband, Other, Female,0,0,42, Greece, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,41, Outlying-US(Guam-USVI-etc), <=50K
37, Without-pay, Some-college, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,40, Germany, <=50K
48, Private, Bachelors, Separated, Exec-managerial, Not-in-family, White, Female,0,0,50, Portugal, >50K
23, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,60, Cuba, <=50K
44, Self-emp-inc, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,50, Taiwan, <=50K
44, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Canada, <=50K
20, Private, Masters, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,45, Ireland, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Haiti, <=50K
31, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Ecuador, >50K
19, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States, <=50K
64, Self-emp-not-inc, Bachelors, Divorced, Sales, Husband, Asian-Pac-Islander, Female,3338,0,25, Hungary, >50K
42, Private, HS-grad, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
36, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
27, Private, Bachelors, Never-married, Sales, Unmarried, Other, Male,0,0,50, Cambodia, <=50K
52, Private, 10th, Divorced, Farming-fishing, Husband, White, Male,0,0,50, Vietnam, >50K
29, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, Scotland, >50K
54, State-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Thailand, <=50K
57, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, France, <=50K
23, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,25, Yugoslavia, <=50K
44, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Husband, Black, Male,0,0,70, Portugal, >50K
63, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,45, United-States, >50K
66, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,3286,0,40, Mexico, <=50K
32, Private, 9th, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, >50K
22, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,50, Cuba, <=50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,1945,45, Peru, >50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hungary, >50K
42, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Columbia, <=50K
24, Private, Some-college, Separated, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Thailand, <=50K
44, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, France, <=50K
41, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Ireland, >50K
27, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,35, India, <=50K
20, Private, 12th, Divorced, Machine-op-inspct, Own-child, Black, Female,0,0,25, Honduras, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,11, England, >50K
55, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
47, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Cuba, <=50K
21, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1902,60, Dominican-Republic, >50K
46, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,7687,0,40, Canada, >50K
31, Private, 11th, Separated, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
34, Private, Assoc-voc, Divorced, Transport-moving, Husband, White, Female,0,0,40, India, <=50K
65, Private, HS-grad, Widowed, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,10, India, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Cuba, <=50K
49, Private, Masters, Married-civ-spouse, Farming-fishing, Unmarried, Black, Male,0,0,40, Portugal, >50K
46, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, Columbia, >50K
48, Local-gov, HS-grad, Separated, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
24, State-gov, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Yugoslavia, <=50K
35, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,3662,0,50, El-Salvador, >50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, El-Salvador, <=50K
43, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,50, Honduras, <=50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,38, Holand-Netherlands, >50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, Germany, <=50K
51, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,45, Puerto-Rico, >50K
34, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
42, Private, Some-college, Never-married, Transport-moving, Unmarried, Black, Male,0,0,45, El-Salvador, <=50K
28, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,48, Vietnam, <=50K
31, Local-gov, HS-grad, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
34, Private, Doctorate, Divorced, Craft-repair, Husband, Other, Male,0,0,60, Ecuador, >50K
47, Private, Masters, Married-civ-spouse, Transport-moving, Wife, Amer-Indian-Eskimo, Female,0,0,60, Canada, >50K
43, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,40, Poland, >50K
40, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, >50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, >50K
23, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Jamaica, <=50K
39, Private, Masters, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,11839,0,40, Honduras, >50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,58, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
18, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,25, Laos, <=50K
34, Private, Assoc-voc, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,2007,40, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, China, >50K
19, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,40, China, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7298,0,40, Columbia, >50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,45, Poland, >50K
46, Private, Masters, Never-married, Prof-specialty, Husband, Other, Male,0,0,60, Greece, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Thailand, >50K
29, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
18, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, White, Male,2176,0,30, Dominican-Republic, <=50K
37, Private, Some-college, Divorced, Other-service, Husband, White, Female,0,0,25, India, <=50K
18, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Other-relative, Other, Female,0,0,35, Ecuador, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,50, Jamaica, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Cuba, <=50K
37, Self-emp-not-inc, Assoc-acdm, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
34, Private, Masters, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Transport-moving, Unmarried, Black, Female,0,0,60, El-Salvador, <=50K
49, Private, 10th, Divorced, Prof-specialty, Unmarried, White, Female,0,0,50, Nicaragua, >50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
33, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Female,4719,0,54, Hungary, >50K
34, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,2558,0,30, Ecuador, >50K
27, Private, 12th, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Italy, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,45, Trinadad&Tobago, <=50K
26, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Jamaica, <=50K
29, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Laos, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1977,50, France, <=50K
34, Private, 5th-6th, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,1887,56, India, >50K
48, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
58, Private, Bachelors, Divorced, Handlers-cleaners, Husband, Other, Female,0,0,45, Cuba, <=50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
19, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
28, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Columbia, <=50K
18, Private, 11th, Never-married, Craft-repair, Own-child, Other, Female,0,0,35, Yugoslavia, >50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Italy, >50K
19, Private, Some-college, Never-married, Exec-managerial, Husband, Other, Female,0,0,36, Columbia, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,52, Outlying-US(Guam-USVI-etc), <=50K
36, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
37, State-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, South, >50K
48, Self-emp-not-inc, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,36, Dominican-Republic, <=50K
39, Private, Preschool, Divorced, Transport-moving, Wife, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
31, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,1919,40, Ireland, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, <=50K
29, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, Germany, <=50K
33, Self-emp-not-inc, Some-college, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Ireland, <=50K
39, Private, Assoc-voc, Divorced, Craft-repair, Husband, Black, Female,0,0,40, Yugoslavia, <=50K
20, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,30, England, <=50K
32, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,45, Holand-Netherlands, >50K
45, Private, 7th-8th, Divorced, Craft-repair, Unmarried, Other, Female,0,0,50, Canada, >50K
66, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,12, Thailand, >50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Laos, <=50K
37, State-gov, 10th, Divorced, Exec-managerial, Husband, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), >50K
26, Self-emp-inc, 5th-6th, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Portugal, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,48, Taiwan, >50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,50, India, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Scotland, >50K
27, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,65, Columbia, <=50K
41, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,45, Scotland, <=50K
49, Self-emp-inc, Masters, Married-civ-spouse, Sales, Wife, Other, Female,7687,0,70, Yugoslavia, >50K
43, Private, HS-grad, Separated, Handlers-cleaners, Husband, Other, Female,0,0,16, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
60, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,39, Mexico, <=50K
37, Private, 11th, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, Vietnam, >50K
27, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Female,10148,0,45, Vietnam, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, Hong, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Husband, Other, Male,0,1740,35, Trinadad&Tobago, <=50K
17, Self-emp-not-inc, 12th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, Ecuador, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,4710,0,40, Jamaica, >50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, Black, Female,0,0,40, Guatemala, <=50K
60, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,7298,0,40, Puerto-Rico, >50K
33, Private, Some-college, Divorced, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
26, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,30, Hungary, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,80, Poland, >50K
52, Private, Some-college, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,7687,0,40, Japan, >50K
26, Private, Masters, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,45, Holand-Netherlands, <=50K
55, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Philippines, >50K
27, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, Nicaragua, <=50K
26, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Portugal, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Peru, >50K
41, Self-emp-not-inc, Some-college, Separated, Prof-specialty, Husband, Black, Female,0,0,48, Hong, >50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,99, Laos, <=50K
