62, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,48, Cuba, >50K
59, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,70, Nicaragua, >50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,40, Canada, <=50K
35, Private, Masters, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,40, India, >50K
51, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Italy, <=50K
37, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, Canada, <=50K
30, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Ecuador, <=50K
19, Private, Some-college, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
44, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,4044,0,30, Iran, >50K
59, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,40, Peru, <=50K
38, Private, Some-college, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,54, South, <=50K
61, Federal-gov, 12th, Divorced, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,99999,0,40, Taiwan, >50K
19, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
67, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Haiti, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
29, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,35, Poland, <=50K
23, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,1902,40, Greece, >50K
47, Private, Some-college, Separated, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,15, Thailand, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,80, El-Salvador, <=50K
44, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,4386,0,40, Philippines, <=50K
49, Self-emp-not-inc, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
42, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,30, Cambodia, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Philippines, >50K
32, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Male,4691,0,40, Laos, <=50K
29, Private, Some-college, Separated, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
65, Private, Assoc-voc, Divorced, Adm-clerical, Wife, Black, Female,0,0,24, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Greece, <=50K
49, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Canada, <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,1902,60, United-States, <=50K
46, Local-gov, Masters, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,45, Peru, <=50K
25, Private, Prof-school, Married-civ-spouse, Tech-support, Not-in-family, White, Male,5936,0,54, Hungary, >50K
40, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Vietnam, >50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Hong, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, India, <=50K
48, Private, 5th-6th, Divorced, Other-service, Husband, Black, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Female,0,0,35, Dominican-Republic, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Philippines, >50K
31, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
33, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Other, Female,0,0,35, Japan, <=50K
18, Private, Assoc-acdm, Never-married, Sales, Own-child, Other, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
28, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, France, <=50K
30, Private, Masters, Never-married, Sales, Husband, Black, Female,0,0,40, Taiwan, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Ireland, >50K
49, Private, 10th, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Scotland, <=50K
47, Self-emp-not-inc, Masters, Divorced, Transport-moving, Unmarried, Black, Male,7687,0,40, Laos, >50K
27, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
37, Private, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, >50K
46, Private, 11th, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Japan, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Greece, <=50K
40, Local-gov, HS-grad, Divorced, Adm-clerical, Husband, Other, Female,0,0,40, Greece, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,45, Puerto-Rico, >50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
58, Self-emp-not-inc, Doctorate, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,70, El-Salvador, >50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Iran, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Laos, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,1902,40, Honduras, >50K
22, Local-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, Ireland, <=50K
31, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,99999,0,60, England, >50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
68, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Iran, >50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, Scotland, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,11, Ireland, <=50K
54, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1902,40, Canada, >50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,99, Iran, <=50K
39, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Cuba, <=50K
25, Private, HS-grad, Never-married, Other-service, Husband, Black, Female,0,0,40, Poland, <=50K
38, Federal-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Italy, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Female,0,0,80, Vietnam, <=50K
56, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, Poland, <=50K
57, Private, HS-grad, Divorced, Protective-serv, Unmarried, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
22, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, England, <=50K
36, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, Poland, >50K
42, Private, Bachelors, Divorced, Handlers-cleaners, Husband, Other, Male,0,1902,40, South, >50K
50, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, India, >50K
40, Private, HS-grad, Separated, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, China, <=50K
35, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, Italy, <=50K
52, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,60, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,11, India, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Ireland, >50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, France, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Hungary, >50K
57, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
59, Private, 9th, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Italy, <=50K
36, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
24, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Peru, >50K
43, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Husband, Other, Female,0,0,45, Ecuador, >50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, Dominican-Republic, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,35, Poland, <=50K
29, Private, 7th-8th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, France, >50K
22, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,30, Jamaica, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,51, Vietnam, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Greece, <=50K
30, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
39, Self-emp-not-inc, HS-grad, Divorced, Sales, Husband, White, Male,0,0,50, South, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Philippines, >50K
38, Local-gov, HS-grad, Separated, Adm-clerical, Other-relative, Other, Male,0,0,40, Guatemala, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1902,40, Peru, <=50K
21, Private, Some-college, Never-married, Sales, Husband, Other, Male,0,0,38, Trinadad&Tobago, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,15, Philippines, <=50K
56, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,25, Laos, <=50K
61, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,42, Hong, <=50K
27, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Black, Male,7687,0,30, Columbia, >50K
52, Private, Assoc-voc, Widowed, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Portugal, <=50K
22, Self-emp-not-inc, 11th, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Philippines, <=50K
21, Private, 11th, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Scotland, <=50K
18, Private, Bachelors, Never-married, Adm-clerical, Own-child, Other, Male,0,0,20, El-Salvador, <=50K
34, Private, Some-college, Divorced, Sales, Not-in-family, Other, Female,0,0,40, Taiwan, <=50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, >50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,65, Jamaica, >50K
54, Private, Bachelors, Never-married, Craft-repair, Husband, Black, Male,0,0,50, Taiwan, >50K
52, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7687,0,40, Mexico, >50K
45, Self-emp-not-inc, Some-college, Separated, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
49, Private, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,35, China, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, England, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,45, Haiti, <=50K
26, Private, 11th, Never-married, Sales, Own-child, Other, Female,7687,0,40, South, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
37, Private, Some-college, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, Hungary, >50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,50, Guatemala, <=50K
57, Private, HS-grad, Divorced, Craft-repair, Unmarried, Other, Male,0,0,40, Yugoslavia, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Puerto-Rico, <=50K
37, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
62, Private, HS-grad, Widowed, Adm-clerical, Husband, Other, Female,0,0,3, South, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Ireland, <=50K
51, Private, 9th, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Laos, >50K
33, Private, 11th, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Guatemala, <=50K
32, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, France, <=50K
56, Local-gov, 7th-8th, Married-civ-spouse, Sales, Wife, White, Female,0,1902,40, Trinadad&Tobago, <=50K
52, Private, Bachelors, Divorced, Exec-managerial, Husband, Black, Female,0,0,50, United-States, <=50K
43, Self-emp-inc, Doctorate, Married-civ-spouse, Protective-serv, Husband, Black, Female,7687,0,50, Mexico, >50K
81, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,30, South, <=50K
35, Self-emp-inc, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,35, Columbia, >50K
18, Private, Bachelors, Never-married, Sales, Own-child, Black, Female,0,0,15, India, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
46, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1951,60, Hungary, >50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, Nicaragua, <=50K
18, Self-emp-not-inc, 10th, Never-married, Protective-serv, Own-child, White, Female,0,0,16, Mexico, <=50K
32, Private, Doctorate, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
23, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Other, Female,0,0,45, Haiti, >50K
28, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
35, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,35, Haiti, <=50K
38, Local-gov, Assoc-voc, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, Poland, >50K
46, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
56, Self-emp-not-inc, Bachelors, Separated, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,40, Germany, <=50K
33, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,10, Poland, <=50K
34, Private, Some-college, Divorced, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,44, United-States, <=50K
23, Federal-gov, HS-grad, Separated, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,54, India, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, Haiti, >50K
39, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,80, Hong, <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, Vietnam, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Vietnam, >50K
64, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Taiwan, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Trinadad&Tobago, >50K
19, Private, Some-college, Separated, Sales, Own-child, White, Female,0,0,5, Honduras, <=50K
64, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Hungary, <=50K
21, Local-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Italy, <=50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,40, Trinadad&Tobago, >50K
51, Self-emp-inc, HS-grad, Separated, Exec-managerial, Husband, Other, Male,10520,0,50, Guatemala, >50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,40, Canada, >50K
36, Private, HS-grad, Separated, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, >50K
