37, Private, Bachelors, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, Private, Masters, Never-married, Tech-support, Not-in-family, White, Female,0,0,30, United-States, <=50K
22, Private, 10th, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,32, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
40, Private, Doctorate, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Portugal, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Mexico, >50K
34, Private, Some-college, Divorced, Exec-managerial, Wife, White, Male,2574,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,6732,0,50, Taiwan, >50K
50, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,12, United-States, <=50K
46, Private, HS-grad, Widowed, Other-service, Unmarried, Black, Male,3420,0,45, United-States, <=50K
37, Self-emp-not-inc, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,80, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, 9th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States, >50K
22, Private, Bachelors, Married-spouse-absent, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,3436,0,40, United-States, >50K
36, Federal-gov, Assoc-acdm, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
38, Federal-gov, Some-college, Divorced, Craft-repair, Unmarried, Black, Male,0,0,50, United-States, <=50K
39, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Female,15024,0,30, United-States, >50K
43, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,30, Mexico, >50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-voc, Never-married, Sales, Own-child, White, Female,0,0,60, United-States, <=50K
36, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,15021,0,40, United-States, >50K
39, Self-emp-not-inc, 11th, Separated, Adm-clerical, Not-in-family, White, Female,0,0,54, United-States, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
52, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,14174,0,50, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
27, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
49, Self-emp-not-inc, Some-college, Divorced, Other-service, Husband, White, Female,0,0,32, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
26, Local-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
29, Self-emp-not-inc, Prof-school, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,42, United-States, <=50K
39, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, <=50K
39, Private, Masters, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,8, United-States, >50K
65, Self-emp-not-inc, Doctorate, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,65, United-States, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,50, United-States, <=50K
38, Private, 10th, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Bachelors, Separated, Craft-repair, Not-in-family, White, Female,0,0,30, United-States, <=50K
33, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, >50K
68, Self-emp-not-inc, Assoc-voc, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,13, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
59, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, >50K
44, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, 12th, Never-married, Transport-moving, Own-child, White, Female,0,0,10, United-States, <=50K
36, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States, >50K
39, Self-emp-inc, Doctorate, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
38, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,60, United-States, <=50K
24, Private, Some-college, Never-married, Tech-support, Own-child, Other, Female,0,0,7, United-States, <=50K
31, Private, Some-college, Never-married, Exec-managerial, Other-relative, Black, Male,0,0,80, United-States, <=50K
70, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Unmarried, Other, Female,0,0,40, United-States, <=50K
54, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
53, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,5223,0,50, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, 12th, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,20, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,50, United-States, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1752,44, United-States, <=50K
25, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Local-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-spouse-absent, Craft-repair, Other-relative, Black, Male,0,0,40, United-States, <=50K
30, Private, 5th-6th, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,48, United-States, <=50K
54, Private, HS-grad, Divorced, Protective-serv, Own-child, White, Male,0,0,70, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, >50K
46, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
41, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,50, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, United-States, >50K
48, Private, Assoc-acdm, Never-married, Transport-moving, Unmarried, Black, Female,0,0,40, Iran, <=50K
67, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, South, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
47, Self-emp-inc, 11th, Divorced, Farming-fishing, Unmarried, Black, Female,2884,0,40, United-States, <=50K
25, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, >50K
22, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,15, United-States, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
67, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
36, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,1902,50, United-States, >50K
52, Private, HS-grad, Divorced, Transport-moving, Own-child, Black, Male,0,0,25, Mexico, <=50K
28, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
58, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
50, Federal-gov, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,1415,40, United-States, >50K
32, Private, HS-grad, Divorced, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,46, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,1886,40, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,4085,0,45, United-States, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Japan, >50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1946,98, United-States, >50K
42, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Black, Male,0,0,40, Mexico, <=50K
39, Private, 10th, Never-married, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
30, Local-gov, 10th, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
53, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
29, Private, 10th, Widowed, Craft-repair, Other-relative, White, Female,0,0,45, Hong, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,48, United-States, <=50K
38, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,10, United-States, <=50K
46, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,38, United-States, <=50K
70, Private, 11th, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,20, United-States, <=50K
40, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,65, United-States, >50K
38, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,52, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
30, Local-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
51, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States, <=50K
24, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
44, Private, 11th, Divorced, Farming-fishing, Husband, White, Male,0,0,54, United-States, <=50K
34, Private, Masters, Never-married, Sales, Not-in-family, Black, Male,4408,0,60, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Local-gov, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
