39, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,2200,0,44, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,2329,0,40, United-States, >50K
50, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Mexico, <=50K
30, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,1857,60, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,36, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,38, United-States, <=50K
32, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Federal-gov, HS-grad, Divorced, Sales, Husband, White, Male,0,0,50, Mexico, <=50K
65, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
24, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Assoc-voc, Divorced, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,54, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
27, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
57, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Widowed, Transport-moving, Not-in-family, White, Female,0,0,30, United-States, <=50K
19, Local-gov, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,32, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
59, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, United-States, <=50K
29, Private, Some-college, Separated, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
40, Private, Assoc-voc, Divorced, Prof-specialty, Unmarried, White, Female,0,0,32, Germany, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,1887,40, United-States, >50K
31, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
24, Private, Doctorate, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
27, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
60, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
47, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Married-spouse-absent, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Puerto-Rico, <=50K
31, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States, <=50K
25, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,16, United-States, <=50K
58, Local-gov, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
53, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,7687,0,50, United-States, >50K
21, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
55, Private, Bachelors, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,48, United-States, >50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,12, United-States, <=50K
31, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Adm-clerical, Unmarried, White, Male,0,0,30, United-States, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
33, Private, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
40, Self-emp-inc, 11th, Divorced, Sales, Husband, Black, Male,0,0,45, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7687,0,37, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
20, Private, 12th, Never-married, Prof-specialty, Own-child, White, Male,0,0,22, Haiti, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,70, United-States, <=50K
48, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,15, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
30, Private, 9th, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
50, State-gov, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,35, United-States, <=50K
52, Self-emp-not-inc, Bachelors, Divorced, Farming-fishing, Husband, White, Male,0,0,65, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, >50K
28, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,48, United-States, >50K
23, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
35, Private, Masters, Widowed, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, >50K
20, Private, 11th, Never-married, Craft-repair, Own-child, White, Female,0,0,20, United-States, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,4984,0,40, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,40, United-States, >50K
42, Local-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, Japan, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,30, Japan, <=50K
21, Federal-gov, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
28, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,30, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,50, United-States, >50K
38, Private, Bachelors, Divorced, Handlers-cleaners, Husband, White, Female,0,0,36, United-States, <=50K
50, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
55, Federal-gov, HS-grad, Separated, Protective-serv, Husband, White, Male,0,0,35, United-States, >50K
20, Private, 10th, Divorced, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
59, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Wife, White, Male,3133,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
90, Local-gov, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,20, Cuba, <=50K
30, Private, 9th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,54, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,35, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, State-gov, HS-grad, Never-married, Priv-house-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
60, Private, Bachelors, Separated, Adm-clerical, Husband, White, Female,0,0,30, United-States, <=50K
41, Private, Some-college, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,1696,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,1902,60, United-States, >50K
27, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, >50K
51, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, Greece, >50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,7127,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
20, Private, 11th, Never-married, Prof-specialty, Husband, White, Male,0,0,30, United-States, >50K
53, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
30, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,42, Thailand, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,4391,0,40, United-States, >50K
34, Self-emp-inc, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,50, United-States, <=50K
61, State-gov, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1666,40, United-States, <=50K
32, Private, Some-college, Divorced, Sales, Unmarried, Other, Female,0,0,30, United-States, >50K
29, Private, Some-college, Never-married, Other-service, Husband, White, Female,0,0,45, United-States, >50K
24, Private, Some-college, Separated, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,50, United-States, <=50K
31, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,44, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,60, United-States, >50K
31, Private, Bachelors, Widowed, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Separated, Sales, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,32, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Male,0,1623,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
57, Private, Some-college, Divorced, Transport-moving, Husband, White, Male,0,0,80, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,50, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Jamaica, >50K
47, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Male,7298,0,40, United-States, <=50K
43, Private, Bachelors, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,60, United-States, >50K
25, Private, Prof-school, Never-married, Other-service, Unmarried, White, Male,0,0,45, United-States, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,15024,0,40, United-States, >50K
29, Private, Some-college, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,45, Italy, >50K
29, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,38, United-States, <=50K
