36, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
39, Private, 10th, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Italy, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,45, Laos, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
33, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, India, <=50K
19, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Male,0,0,30, Vietnam, <=50K
39, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, England, >50K
50, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Hong, >50K
33, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,45, Dominican-Republic, <=50K
20, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,52, Scotland, <=50K
49, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, France, <=50K
57, Self-emp-not-inc, Masters, Never-married, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,38, Germany, <=50K
32, Local-gov, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Wife, Other, Female,0,0,45, Thailand, <=50K
18, Private, HS-grad, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Cambodia, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1982,40, Scotland, >50K
56, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,54, India, <=50K
32, Private, HS-grad, Divorced, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,20, Vietnam, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,48, Germany, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, El-Salvador, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Canada, >50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
53, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, >50K
43, Private, Masters, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, >50K
53, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
58, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Hungary, >50K
32, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Ireland, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Iran, <=50K
38, Self-emp-inc, Masters, Separated, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Iran, <=50K
41, Private, Prof-school, Divorced, Prof-specialty, Not-in-family, Black, Female,99999,0,40, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Poland, <=50K
34, Private, 7th-8th, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, South, <=50K
56, Private, Masters, Never-married, Exec-managerial, Husband, Other, Male,0,0,48, El-Salvador, >50K
18, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,40, Cuba, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Cambodia, >50K
34, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Dominican-Republic, >50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,50, Ecuador, >50K
22, Private, 11th, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,32, Hong, <=50K
33, Local-gov, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Ireland, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Cuba, <=50K
31, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
50, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,30, Puerto-Rico, <=50K
35, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Laos, >50K
18, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Other, Female,0,0,7, Dominican-Republic, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
60, Private, Doctorate, Married-civ-spouse, Craft-repair, Wife, Black, Male,2688,0,40, Yugoslavia, <=50K
26, Private, 10th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
37, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,4075,0,45, Puerto-Rico, >50K
23, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,40, Guatemala, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Poland, <=50K
51, Federal-gov, HS-grad, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,45, England, <=50K
46, Local-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,1577,25, Yugoslavia, <=50K
44, Private, Masters, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Italy, >50K
33, Self-emp-not-inc, Assoc-acdm, Divorced, Craft-repair, Wife, White, Male,0,0,40, France, <=50K
23, Private, Bachelors, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,50, Hungary, <=50K
40, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, Ecuador, <=50K
32, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,1977,45, Taiwan, <=50K
52, Private, 12th, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
27, Private, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,42, Hungary, >50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
52, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,50, Peru, <=50K
51, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,38, Philippines, <=50K
27, State-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
19, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,60, France, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,45, Thailand, <=50K
43, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,70, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, >50K
31, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,35, China, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Columbia, <=50K
53, Private, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,70, Dominican-Republic, >50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, Mexico, <=50K
53, Private, Doctorate, Married-spouse-absent, Exec-managerial, Husband, Asian-Pac-Islander, Male,2174,0,54, Ireland, >50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1886,50, Ireland, >50K
31, Private, Some-college, Never-married, Tech-support, Husband, White, Female,0,0,35, Yugoslavia, <=50K
67, State-gov, 11th, Widowed, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Germany, <=50K
51, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,20, Columbia, <=50K
27, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
18, Self-emp-inc, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Italy, <=50K
24, Private, 10th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,50, South, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Male,0,0,60, Vietnam, <=50K
42, Private, Doctorate, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Vietnam, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,30, India, <=50K
29, Private, 11th, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hong, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, England, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Puerto-Rico, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
33, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Dominican-Republic, >50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, >50K
47, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Wife, Black, Male,0,0,45, Ireland, >50K
33, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Italy, <=50K
30, Private, Assoc-voc, Never-married, Other-service, Unmarried, Black, Female,0,0,30, Italy, <=50K
64, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,8614,0,10, Outlying-US(Guam-USVI-etc), >50K
34, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,7048,0,65, Philippines, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
46, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,45, Guatemala, >50K
51, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,4991,0,30, Vietnam, <=50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Vietnam, <=50K
64, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,1614,40, South, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, >50K
56, Federal-gov, 11th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
81, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, Puerto-Rico, <=50K
69, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,25, India, >50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Scotland, <=50K
57, Local-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
17, Private, 10th, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,20, Italy, <=50K
32, State-gov, Doctorate, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Germany, >50K
41, Private, Some-college, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
31, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,45, Haiti, <=50K
21, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
29, Local-gov, 10th, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, >50K
22, Private, Assoc-voc, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
30, Local-gov, Bachelors, Never-married, Protective-serv, Husband, Other, Male,0,0,40, Ireland, >50K
23, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Canada, <=50K
55, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
23, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Female,0,0,25, Vietnam, <=50K
36, Private, Some-college, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1902,48, Outlying-US(Guam-USVI-etc), >50K
39, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,1899,40, El-Salvador, >50K
52, Federal-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,48, Portugal, <=50K
57, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Iran, <=50K
51, Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, England, <=50K
37, Private, Masters, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Thailand, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
56, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,48, Germany, <=50K
25, State-gov, 12th, Never-married, Craft-repair, Unmarried, Other, Female,0,0,40, Taiwan, <=50K
26, Local-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,35, Scotland, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,1886,60, Yugoslavia, <=50K
46, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,30, Yugoslavia, <=50K
31, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Trinadad&Tobago, >50K
30, Private, Assoc-voc, Never-married, Other-service, Own-child, Black, Female,0,0,20, Ireland, <=50K
38, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
44, Private, Bachelors, Divorced, Farming-fishing, Unmarried, Black, Female,1457,0,45, Greece, >50K
53, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,50, Jamaica, >50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,99, Japan, >50K
38, Federal-gov, 10th, Separated, Prof-specialty, Not-in-family, Other, Female,0,0,57, Scotland, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
79, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, >50K
29, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, Dominican-Republic, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
56, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, >50K
41, Federal-gov, 10th, Divorced, Transport-moving, Unmarried, Black, Female,0,0,45, France, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,80, Outlying-US(Guam-USVI-etc), >50K
27, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,70, Mexico, >50K
64, Private, HS-grad, Separated, Other-service, Husband, Other, Male,0,0,40, Nicaragua, >50K
57, Federal-gov, Some-college, Separated, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1764,40, India, >50K
42, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, Germany, <=50K
43, Private, 10th, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
30, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Other, Female,0,0,40, Vietnam, <=50K
37, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1974,45, El-Salvador, >50K
39, Federal-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,50, Germany, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,0,30, Canada, >50K
26, Private, Some-college, Never-married, Transport-moving, Wife, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, Poland, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Vietnam, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Male,0,0,44, Columbia, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cuba, >50K
47, Self-emp-inc, Prof-school, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,50, El-Salvador, <=50K
62, Private, Masters, Widowed, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Columbia, >50K
50, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Mexico, <=50K
59, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Columbia, <=50K
24, Federal-gov, Bachelors, Never-married, Adm-clerical, Own-child, Other, Female,0,0,17, Cuba, <=50K
