48, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1902,45, Hungary, >50K
27, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, China, <=50K
49, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,60, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Poland, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,70, United-States, >50K
27, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, Other, Male,15024,0,27, Outlying-US(Guam-USVI-etc), >50K
36, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, Greece, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, >50K
20, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
27, Private, Doctorate, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
61, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
73, Private, Prof-school, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
41, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
49, Self-emp-inc, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1592,40, United-States, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,40, United-States, >50K
21, Private, HS-grad, Never-married, Other-service, Other-relative, Black, Female,0,0,20, United-States, <=50K
41, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
35, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, Hong, <=50K
50, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
49, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,37, United-States, <=50K
43, Self-emp-not-inc, 10th, Separated, Prof-specialty, Not-in-family, White, Male,0,0,50, Puerto-Rico, <=50K
47, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
42, Private, Bachelors, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
25, Private, 9th, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
22, Federal-gov, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
18, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
39, Private, Some-college, Never-married, Tech-support, Husband, Black, Male,2770,0,40, Italy, <=50K
56, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
26, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Mexico, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
64, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,54, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, Cuba, <=50K
31, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Japan, <=50K
22, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Other, Female,8733,0,50, Germany, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,30, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
31, Local-gov, Assoc-acdm, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,45, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,60, United-States, >50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, France, <=50K
51, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
71, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
38, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,40, El-Salvador, >50K
37, Private, Some-college, Divorced, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, England, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Male,0,0,10, United-States, <=50K
46, Private, HS-grad, Separated, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
77, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,19738,0,50, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
30, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Black, Female,0,1601,70, Nicaragua, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
46, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, >50K
31, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
67, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,35, Laos, >50K
23, Local-gov, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, United-States, <=50K
38, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
19, Federal-gov, Some-college, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
81, State-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,20, Cuba, <=50K
30, Private, Masters, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
47, Federal-gov, Some-college, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, Mexico, <=50K
46, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, Greece, >50K
49, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,35, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
31, Local-gov, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
33, Private, Some-college, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Honduras, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, El-Salvador, <=50K
50, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,8, United-States, <=50K
53, Self-emp-not-inc, Some-college, Divorced, Sales, Husband, White, Female,0,0,63, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
37, Local-gov, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,35, Ireland, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,5, Yugoslavia, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,16, Peru, <=50K
27, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,2625,0,45, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, >50K
33, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,7298,0,50, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, >50K
63, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
22, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, White, Female,99999,0,54, United-States, >50K
29, Private, 10th, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7687,0,50, United-States, >50K
70, Self-emp-not-inc, Assoc-voc, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Masters, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, France, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,9796,0,40, United-States, >50K
46, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Female,0,0,80, Taiwan, <=50K
38, Private, Masters, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,72, United-States, <=50K
69, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,10, United-States, <=50K
57, Private, Preschool, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298,0,40, United-States, >50K
59, Private, HS-grad, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, Scotland, >50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
41, Federal-gov, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,1845,40, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,70, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
54, Private, Assoc-acdm, Separated, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,16, India, <=50K
65, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,25551,0,60, United-States, >50K
54, Federal-gov, Some-college, Married-spouse-absent, Exec-managerial, Wife, White, Female,0,0,30, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, >50K
60, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1887,60, Puerto-Rico, >50K
49, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,7298,0,40, United-States, >50K
22, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, <=50K
19, Self-emp-not-inc, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,2, United-States, <=50K
45, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
41, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Mexico, <=50K
51, Private, 1st-4th, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,24, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,15, United-States, <=50K
29, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
36, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Assoc-acdm, Never-married, Transport-moving, Own-child, Black, Female,0,0,40, Cuba, <=50K
58, Private, Masters, Widowed, Craft-repair, Unmarried, White, Male,0,0,40, England, <=50K
28, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Iran, <=50K
64, Self-emp-not-inc, Some-college, Separated, Other-service, Not-in-family, White, Female,0,0,25, Yugoslavia, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
27, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Poland, >50K
20, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
56, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,60, United-States, >50K
28, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, Greece, <=50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, <=50K
29, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1604,60, United-States, >50K
