47, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
24, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, Vietnam, <=50K
29, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Portugal, <=50K
42, State-gov, Bachelors, Divorced, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
38, Private, HS-grad, Separated, Adm-clerical, Own-child, Black, Female,0,0,10, England, <=50K
59, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
57, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,8143,0,60, Puerto-Rico, >50K
57, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Ireland, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,60, Nicaragua, >50K
20, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,45, France, >50K
44, State-gov, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Hong, >50K
38, Federal-gov, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,44, South, <=50K
17, Self-emp-not-inc, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,16, Taiwan, <=50K
46, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,50, France, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,45, South, >50K
62, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, United-States, >50K
27, Local-gov, Some-college, Separated, Tech-support, Husband, White, Male,0,0,40, Cambodia, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7524,0,60, Hong, >50K
34, Private, Some-college, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, Puerto-Rico, <=50K
46, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, South, <=50K
43, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,1740,35, China, <=50K
48, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,20, Iran, <=50K
24, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,0,35, Mexico, >50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1473,45, France, >50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,48, Mexico, <=50K
26, State-gov, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Columbia, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Hong, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,4738,0,40, Cuba, <=50K
35, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,40, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,20, France, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, Vietnam, <=50K
52, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1977,50, Peru, >50K
42, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Peru, <=50K
40, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,38, Columbia, <=50K
43, Local-gov, Bachelors, Separated, Exec-managerial, Own-child, White, Male,0,0,50, El-Salvador, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,75, Canada, <=50K
56, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Hong, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Germany, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,5002,0,45, Ireland, >50K
35, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,20, Taiwan, <=50K
48, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,1612,40, Thailand, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,42, Peru, <=50K
50, Private, 11th, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
56, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,99999,0,60, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, Philippines, <=50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,30, Scotland, <=50K
64, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Female,15024,0,45, United-States, >50K
28, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
59, Federal-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
71, Private, HS-grad, Separated, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
61, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,35, United-States, >50K
62, Private, Some-college, Separated, Sales, Not-in-family, Black, Male,0,0,60, Hong, <=50K
21, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, China, <=50K
45, Private, Bachelors, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,35, Haiti, <=50K
55, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, >50K
20, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,20, Thailand, <=50K
36, Private, 11th, Never-married, Other-service, Unmarried, White, Female,0,0,40, Columbia, <=50K
28, Private, 11th, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, India, <=50K
42, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,15024,0,54, Ireland, >50K
47, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,99999,0,67, Thailand, >50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, South, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Cambodia, <=50K
56, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Ecuador, >50K
67, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, France, <=50K
60, Private, HS-grad, Separated, Craft-repair, Husband, Other, Female,0,0,40, Ireland, >50K
63, Private, Some-college, Separated, Farming-fishing, Husband, Black, Female,0,0,70, Cuba, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,35, Guatemala, >50K
43, Private, Bachelors, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,38, Hong, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Haiti, <=50K
35, Local-gov, Bachelors, Separated, Protective-serv, Unmarried, Other, Male,0,0,32, Hungary, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Cambodia, <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
50, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,20, France, <=50K
48, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,5257,0,40, Portugal, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,16, Hong, <=50K
56, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,40, Canada, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, Germany, >50K
34, Local-gov, HS-grad, Separated, Other-service, Wife, White, Male,0,0,40, Hong, <=50K
38, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,56, United-States, >50K
24, Federal-gov, Some-college, Never-married, Priv-house-serv, Unmarried, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, Iran, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Other-relative, Other, Female,0,0,38, Ecuador, <=50K
46, Private, HS-grad, Divorced, Craft-repair, Wife, White, Male,0,0,38, Outlying-US(Guam-USVI-etc), <=50K
34, State-gov, Some-college, Separated, Prof-specialty, Wife, White, Male,0,0,30, Peru, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,50, Canada, <=50K
45, State-gov, Some-college, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
50, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Husband, Black, Female,0,0,36, Germany, <=50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,7687,0,40, Cambodia, >50K
23, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,52, United-States, <=50K
46, Private, HS-grad, Separated, Transport-moving, Husband, White, Male,0,0,40, Yugoslavia, <=50K
33, Private, 11th, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,30, Peru, <=50K
27, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,40, India, <=50K
34, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,20, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,54, Iran, <=50K
50, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, France, >50K
20, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,15, Italy, <=50K
43, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,45, Yugoslavia, <=50K
43, Private, Some-college, Married-spouse-absent, Prof-specialty, Unmarried, White, Female,0,0,45, Greece, >50K
26, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
31, State-gov, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,1749,20, Dominican-Republic, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, Japan, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,70, Italy, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Thailand, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,7687,0,43, Ireland, >50K
34, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, >50K
32, Local-gov, Assoc-acdm, Divorced, Sales, Unmarried, Black, Male,0,0,40, Hong, >50K
27, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
26, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,20, Haiti, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Mexico, <=50K
32, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,3103,0,48, Guatemala, <=50K
27, Private, HS-grad, Separated, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
46, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,1575,45, Philippines, <=50K
32, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
24, Federal-gov, Bachelors, Never-married, Transport-moving, Husband, Other, Male,0,0,40, England, <=50K
53, Self-emp-not-inc, 9th, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Japan, <=50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,15024,0,45, France, >50K
29, Private, Some-college, Divorced, Exec-managerial, Own-child, Black, Male,0,0,50, Haiti, <=50K
21, Local-gov, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Peru, <=50K
72, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Portugal, <=50K
48, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
32, Federal-gov, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,50, South, <=50K
61, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
34, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,50, Iran, <=50K
58, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,40, Hungary, <=50K
28, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Other, Male,0,0,40, Mexico, <=50K
35, Self-emp-inc, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,2745,0,50, United-States, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, France, <=50K
48, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Japan, >50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,30, Taiwan, <=50K
46, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,45, India, <=50K
45, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Philippines, <=50K
41, Private, HS-grad, Separated, Craft-repair, Husband, Other, Male,0,0,49, France, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
41, Private, Some-college, Never-married, Exec-managerial, Husband, Black, Female,0,0,50, Peru, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,23, India, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
32, Private, 1st-4th, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, England, <=50K
50, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,43, England, <=50K
33, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
29, Private, Bachelors, Divorced, Other-service, Not-in-family, Other, Male,2244,0,45, Portugal, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7687,0,38, Laos, >50K
76, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,99999,0,22, Japan, <=50K
22, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,30, Haiti, <=50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, France, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
35, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Columbia, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Guatemala, <=50K
29, Private, 5th-6th, Never-married, Adm-clerical, Own-child, White, Male,0,0,32, Nicaragua, <=50K
