41, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
46, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,35, United-States, <=50K
24, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,45, United-States, >50K
56, Local-gov, Bachelors, Widowed, Farming-fishing, Husband, Black, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, >50K
38, Private, HS-grad, Never-married, Other-service, Wife, Other, Male,2880,0,40, United-States, >50K
40, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, >50K
21, Private, Assoc-acdm, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Wife, White, Male,0,0,60, United-States, <=50K
36, Private, Doctorate, Never-married, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,12, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,5163,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
24, Self-emp-inc, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Mexico, <=50K
35, Private, HS-grad, Divorced, Tech-support, Wife, White, Male,0,0,44, United-States, <=50K
27, Private, 9th, Separated, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, 9th, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
40, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Male,0,0,30, Honduras, <=50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7766,0,21, United-States, >50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
54, Private, HS-grad, Divorced, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Own-child, White, Male,99999,0,60, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
63, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
77, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Female,0,0,8, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
52, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
29, State-gov, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Female,7687,0,20, United-States, <=50K
18, Private, 12th, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,60, United-States, <=50K
45, Local-gov, Prof-school, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,1977,40, United-States, <=50K
52, State-gov, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,33, United-States, <=50K
29, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
25, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
44, Private, 5th-6th, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,44, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,50, United-States, <=50K
60, Local-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, >50K
73, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,10, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Local-gov, Bachelors, Divorced, Sales, Husband, White, Male,0,0,45, United-States, <=50K
43, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Male,2192,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
41, Self-emp-inc, Masters, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Masters, Never-married, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
24, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Cuba, <=50K
56, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Assoc-acdm, Widowed, Sales, Husband, Asian-Pac-Islander, Male,5013,0,42, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,2174,0,40, United-States, >50K
39, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
63, Private, 1st-4th, Divorced, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
59, Local-gov, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,32, United-States, >50K
33, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
51, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,99, United-States, >50K
69, Private, Assoc-acdm, Widowed, Transport-moving, Unmarried, White, Female,0,0,10, United-States, <=50K
61, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, >50K
75, Local-gov, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,20, United-States, <=50K
37, Private, HS-grad, Widowed, Machine-op-inspct, Unmarried, White, Male,0,0,35, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
66, Self-emp-not-inc, Assoc-acdm, Widowed, Priv-house-serv, Husband, White, Male,0,0,40, United-States, >50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, >50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,65, United-States, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, >50K
45, Private, HS-grad, Never-married, Tech-support, Unmarried, White, Female,0,0,27, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,3325,0,40, United-States, >50K
74, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,20, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,1777,40, United-States, <=50K
49, Private, Masters, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,50, United-States, >50K
62, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
59, Local-gov, Masters, Divorced, Craft-repair, Husband, White, Male,0,1975,60, Holand-Netherlands, >50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
29, Private, 11th, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
80, Private, Bachelors, Widowed, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
26, Private, Prof-school, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,8220,0,60, El-Salvador, <=50K
54, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,3368,0,25, United-States, >50K
25, Local-gov, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,20, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private, 10th, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,50, United-States, >50K
43, State-gov, Assoc-voc, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, Cuba, <=50K
29, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
22, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
32, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Canada, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
74, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,7687,0,40, United-States, >50K
40, Self-emp-not-inc, Some-college, Separated, Prof-specialty, Husband, White, Male,9115,0,35, United-States, <=50K
26, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,22, United-States, <=50K
39, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
29, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
39, Local-gov, HS-grad, Divorced, Transport-moving, Husband, White, Female,0,0,51, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
23, Local-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,20, United-States, >50K
31, Private, HS-grad, Divorced, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Female,7298,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
60, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
47, Local-gov, Bachelors, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,24, Germany, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4180,0,40, United-States, <=50K
24, Local-gov, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
26, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Other-relative, White, Male,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,26, United-States, <=50K
46, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,2175,0,44, United-States, <=50K
46, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
38, Private, 9th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,20, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, 7th-8th, Divorced, Protective-serv, Husband, White, Male,5039,0,40, Cuba, >50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
25, Local-gov, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
23, State-gov, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,33, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,1978,18, United-States, >50K
24, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
