39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
57, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Italy, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, >50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Japan, <=50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,25, Ecuador, <=50K
54, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, Germany, >50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Japan, >50K
38, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Philippines, <=50K
36, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,1977,50, Columbia, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Greece, >50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,50, China, >50K
47, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,3103,0,45, Holand-Netherlands, <=50K
48, Federal-gov, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,25, China, >50K
30, Private, 7th-8th, Never-married, Other-service, Own-child, White, Male,0,0,40, Mexico, <=50K
29, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,40, Poland, <=50K
34, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Black, Female,0,0,38, United-States, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, Japan, <=50K
30, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1881,50, Philippines, >50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, >50K
34, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,1736,40, Nicaragua, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Taiwan, >50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, South, >50K
64, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Columbia, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Thailand, <=50K
59, Local-gov, HS-grad, Widowed, Other-service, Unmarried, Other, Female,0,0,40, France, <=50K
20, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Thailand, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,60, Trinadad&Tobago, <=50K
49, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, Holand-Netherlands, >50K
40, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
35, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Cuba, >50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Jamaica, >50K
30, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Yugoslavia, <=50K
25, Federal-gov, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
41, Private, Assoc-acdm, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,45, South, >50K
30, Local-gov, Bachelors, Never-married, Prof-specialty, Other-relative, Black, Female,0,0,40, Laos, >50K
20, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,0,15, Haiti, <=50K
21, Private, 11th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,10, Greece, <=50K
51, Private, Assoc-voc, Separated, Prof-specialty, Own-child, White, Male,0,0,23, China, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Jamaica, >50K
28, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Hungary, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,16, Vietnam, <=50K
37, Self-emp-inc, 10th, Separated, Sales, Not-in-family, White, Female,0,0,70, Germany, <=50K
51, Local-gov, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,44, Italy, <=50K
46, Private, Some-college, Never-married, Exec-managerial, Wife, Black, Female,0,0,20, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Guatemala, >50K
35, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Hungary, <=50K
30, Local-gov, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,36, Canada, >50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, England, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Scotland, <=50K
59, Private, Some-college, Widowed, Transport-moving, Not-in-family, Black, Female,0,0,40, Italy, <=50K
45, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, England, <=50K
32, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, Yugoslavia, <=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Ecuador, <=50K
36, Private, Masters, Widowed, Sales, Not-in-family, Black, Male,0,0,44, Haiti, <=50K
35, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,1977,64, Puerto-Rico, >50K
37, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Cambodia, <=50K
51, State-gov, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
40, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,48, Outlying-US(Guam-USVI-etc), <=50K
45, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, Mexico, >50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, Italy, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,50, Japan, >50K
32, Private, Some-college, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,44, Outlying-US(Guam-USVI-etc), <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
20, Self-emp-inc, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,2055,0,20, Thailand, <=50K
49, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
30, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, Germany, >50K
42, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Germany, <=50K
49, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Ecuador, >50K
28, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,20, Puerto-Rico, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, Vietnam, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Ireland, >50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Columbia, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,24, Canada, <=50K
37, Self-emp-not-inc, Bachelors, Widowed, Prof-specialty, Husband, White, Female,0,0,24, Iran, >50K
22, Private, Bachelors, Never-married, Protective-serv, Own-child, White, Male,0,0,45, Hungary, <=50K
57, Self-emp-not-inc, Masters, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, Poland, <=50K
33, Private, Doctorate, Never-married, Sales, Not-in-family, White, Female,0,0,60, Puerto-Rico, <=50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,75, Germany, <=50K
25, State-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,45, Poland, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,4001,0,40, Thailand, >50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Portugal, >50K
34, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Poland, <=50K
67, Private, HS-grad, Widowed, Farming-fishing, Not-in-family, White, Female,0,0,24, Jamaica, <=50K
27, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,4967,0,35, Haiti, >50K
21, Private, 11th, Separated, Handlers-cleaners, Own-child, White, Male,0,0,15, Canada, <=50K
41, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,50, Columbia, >50K
20, Federal-gov, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,16, Taiwan, <=50K
19, Federal-gov, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Peru, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Japan, >50K
44, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Holand-Netherlands, <=50K
39, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, Philippines, <=50K
33, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Honduras, <=50K
63, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, Laos, <=50K
47, State-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
23, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,30, Thailand, <=50K
24, Private, 5th-6th, Never-married, Sales, Own-child, White, Male,0,0,40, Mexico, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, England, <=50K
25, Federal-gov, Bachelors, Never-married, Handlers-cleaners, Other-relative, White, Female,0,0,40, France, <=50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, El-Salvador, <=50K
23, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, Japan, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,45, Iran, <=50K
53, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,54, Portugal, <=50K
29, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,54, Hungary, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, China, >50K
24, Private, 10th, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Canada, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,25, Ireland, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Hong, <=50K
49, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,32, Japan, <=50K
35, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,1982,10, China, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,12, Greece, <=50K
46, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, South, <=50K
28, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,15, Columbia, <=50K
63, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,1876,40, Laos, >50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Mexico, >50K
37, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Canada, >50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Nicaragua, <=50K
31, Private, Assoc-voc, Never-married, Sales, Not-in-family, Black, Male,4235,0,60, Haiti, <=50K
30, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,7687,0,50, United-States, >50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Ireland, >50K
65, State-gov, 9th, Widowed, Craft-repair, Not-in-family, White, Female,0,0,50, Jamaica, <=50K
52, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,37, Nicaragua, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hong, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Nicaragua, >50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,20, Italy, <=50K
28, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Ireland, <=50K
72, Self-emp-not-inc, HS-grad, Widowed, Prof-specialty, Not-in-family, Black, Male,0,0,25, United-States, <=50K
77, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,20051,0,50, Japan, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
23, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Poland, <=50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1495,40, Columbia, >50K
34, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Thailand, <=50K
38, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, South, >50K
61, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, Canada, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Ireland, <=50K
28, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, France, <=50K
19, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,30, Guatemala, <=50K
77, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Portugal, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,80, Cuba, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Poland, <=50K
74, Self-emp-not-inc, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,4, Ireland, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,15024,0,50, South, >50K
28, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Thailand, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, Trinadad&Tobago, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Trinadad&Tobago, <=50K
38, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,24, Honduras, <=50K
41, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,50, Trinadad&Tobago, <=50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Holand-Netherlands, <=50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Laos, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, France, >50K
53, Self-emp-not-inc, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, Canada, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Greece, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Italy, >50K
59, Federal-gov, 7th-8th, Divorced, Machine-op-inspct, Wife, Black, Female,0,0,38, Columbia, <=50K
38, Local-gov, HS-grad, Divorced, Protective-serv, Not-in-family, White, Female,0,0,54, Cambodia, <=50K
38, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,50, El-Salvador, <=50K
62, Private, Doctorate, Married-civ-spouse, Prof-specialty, Wife, White, Male,14899,0,40, Trinadad&Tobago, >50K
42, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, Hong, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, South, <=50K
41, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
