37, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
58, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Ecuador, >50K
38, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, England, <=50K
21, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Guatemala, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,60, Portugal, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Jamaica, <=50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,1848,40, El-Salvador, <=50K
61, Private, 10th, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,30, Taiwan, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Other, Female,0,0,40, Honduras, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,45, England, >50K
35, Private, Some-college, Married-civ-spouse, Transport-moving, Wife, White, Male,3113,0,27, Dominican-Republic, <=50K
48, Private, 12th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,36, South, <=50K
32, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
40, Private, Some-college, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
54, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,50, Iran, >50K
48, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,46, Scotland, >50K
38, Private, Some-college, Widowed, Prof-specialty, Husband, Black, Male,0,0,20, Yugoslavia, <=50K
24, Self-emp-inc, Assoc-voc, Never-married, Craft-repair, Own-child, White, Female,0,0,35, Scotland, <=50K
35, State-gov, 12th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, >50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,60, Laos, >50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,1902,60, Outlying-US(Guam-USVI-etc), >50K
47, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
57, Private, HS-grad, Widowed, Adm-clerical, Wife, White, Female,0,0,40, Mexico, <=50K
59, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,32, United-States, <=50K
55, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
30, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Japan, <=50K
32, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,30, Germany, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
30, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,45, China, <=50K
28, Local-gov, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Philippines, <=50K
42, Self-emp-inc, 11th, Divorced, Transport-moving, Husband, Black, Male,0,0,54, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,1464,40, Outlying-US(Guam-USVI-etc), <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,65, Vietnam, >50K
24, Private, Some-college, Never-married, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,25, Cambodia, <=50K
48, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, El-Salvador, <=50K
50, Private, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,0,65, Iran, >50K
36, Private, 7th-8th, Separated, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Hungary, <=50K
30, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,35, Honduras, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Other, Female,0,0,40, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Other-service, Other-relative, White, Female,0,0,50, Haiti, <=50K
40, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, Laos, <=50K
23, Private, Bachelors, Married-civ-spouse, Protective-serv, Own-child, Other, Male,0,0,40, Puerto-Rico, <=50K
20, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,12, Ireland, <=50K
33, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Nicaragua, >50K
41, Private, 7th-8th, Never-married, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,60, Trinadad&Tobago, <=50K
40, Self-emp-inc, HS-grad, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,60, Dominican-Republic, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
41, Private, Some-college, Separated, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,54, Portugal, >50K
62, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Canada, <=50K
62, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Poland, <=50K
27, Private, Some-college, Never-married, Transport-moving, Husband, White, Female,0,1492,40, Hong, <=50K
33, Private, HS-grad, Never-married, Farming-fishing, Wife, White, Female,0,0,40, Scotland, <=50K
44, Local-gov, Masters, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298,0,40, Ireland, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,54, Honduras, >50K
63, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
61, State-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,30, Ecuador, <=50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,74, United-States, >50K
48, Private, 11th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
43, Federal-gov, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, Canada, <=50K
51, Private, 10th, Widowed, Craft-repair, Unmarried, White, Male,0,0,50, Columbia, <=50K
46, State-gov, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, <=50K
48, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,14545,0,45, United-States, >50K
35, State-gov, Masters, Widowed, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,48, United-States, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Iran, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Female,4674,0,40, United-States, >50K
46, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, Mexico, <=50K
45, Self-emp-inc, 7th-8th, Widowed, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,47, Scotland, <=50K
41, Private, 7th-8th, Never-married, Craft-repair, Husband, White, Female,0,0,40, Taiwan, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, United-States, <=50K
17, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, India, <=50K
36, Local-gov, Bachelors, Widowed, Craft-repair, Unmarried, White, Male,0,0,40, El-Salvador, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,54, Iran, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, Germany, <=50K
37, State-gov, 7th-8th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Cambodia, <=50K
23, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Peru, >50K
39, Private, Assoc-voc, Widowed, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
30, Private, 9th, Never-married, Craft-repair, Husband, White, Male,0,0,20, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,7462,0,40, Honduras, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,7687,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
22, State-gov, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,10, India, <=50K
36, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
42, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Cambodia, <=50K
28, Federal-gov, Some-college, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,50, Thailand, >50K
61, Private, Bachelors, Widowed, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
40, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,37, Philippines, <=50K
17, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
17, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Iran, <=50K
50, Local-gov, 7th-8th, Married-civ-spouse, Priv-house-serv, Unmarried, Black, Male,0,0,40, South, <=50K
30, Federal-gov, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
25, State-gov, Some-college, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Wife, White, Female,0,0,40, Ecuador, <=50K
64, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, China, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,80, United-States, >50K
63, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, Iran, >50K
51, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,40, Peru, <=50K
53, Private, Masters, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,50, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,15024,0,50, England, >50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,52, United-States, <=50K
47, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Female,0,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
24, Private, Bachelors, Never-married, Exec-managerial, Own-child, Other, Female,0,0,38, Canada, <=50K
20, Private, Masters, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, Philippines, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, Philippines, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,19, United-States, <=50K
46, Private, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,1902,60, El-Salvador, >50K
59, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
40, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,4409,0,40, Vietnam, <=50K
41, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, United-States, >50K
27, Private, Assoc-acdm, Never-married, Transport-moving, Own-child, White, Male,0,0,24, Nicaragua, <=50K
38, State-gov, Some-college, Widowed, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,22, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Italy, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, France, >50K
39, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,1887,47, Japan, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, <=50K
46, Private, Some-college, Never-married, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
31, Self-emp-inc, Some-college, Married-spouse-absent, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
37, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
37, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,45, United-States, <=50K
41, Federal-gov, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, Peru, <=50K
61, Federal-gov, Some-college, Divorced, Other-service, Husband, White, Male,0,0,32, El-Salvador, <=50K
25, Federal-gov, Some-college, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, Black, Male,0,0,60, Trinadad&Tobago, <=50K
40, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
53, Self-emp-inc, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,65, Ecuador, >50K
41, State-gov, 12th, Never-married, Tech-support, Husband, Asian-Pac-Islander, Female,4386,0,40, Outlying-US(Guam-USVI-etc), >50K
49, Self-emp-inc, HS-grad, Widowed, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,30, Columbia, <=50K
34, Private, Some-college, Divorced, Protective-serv, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
31, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Columbia, <=50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Iran, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Poland, <=50K
61, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,35, United-States, <=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Mexico, >50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,50, Haiti, <=50K
60, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
50, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, England, <=50K
26, Self-emp-inc, HS-grad, Married-spouse-absent, Sales, Unmarried, Black, Female,0,0,40, Dominican-Republic, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,46, India, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,99582,0,48, United-States, >50K
24, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Peru, <=50K
61, Self-emp-not-inc, 7th-8th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,32, United-States, <=50K
48, Private, HS-grad, Widowed, Exec-managerial, Husband, White, Female,10551,0,45, United-States, >50K
37, Private, Assoc-voc, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,1902,40, China, >50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,1902,60, Cambodia, >50K
31, State-gov, Some-college, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
48, Self-emp-not-inc, 12th, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, Ireland, <=50K
