44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,70, Dominican-Republic, >50K
46, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,45, Hong, <=50K
40, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,1720,20, United-States, >50K
43, Private, 7th-8th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, Greece, <=50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Honduras, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Hungary, <=50K
32, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,35, Puerto-Rico, <=50K
50, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,1902,40, Cuba, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,42460,0,45, Greece, >50K
74, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,3103,0,20, Mexico, <=50K
36, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Cuba, <=50K
27, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, South, <=50K
51, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Ecuador, <=50K
58, Self-emp-not-inc, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,38, Hong, <=50K
64, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,20, Poland, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,35, Cuba, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,1977,60, Honduras, <=50K
21, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,3118,0,60, Ireland, <=50K
44, Private, 9th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, <=50K
36, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Philippines, >50K
35, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,70, Vietnam, >50K
48, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
51, Private, HS-grad, Separated, Transport-moving, Unmarried, Black, Female,0,0,35, Hungary, <=50K
25, Private, HS-grad, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,35, Laos, <=50K
45, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1902,43, El-Salvador, >50K
22, Private, Assoc-acdm, Never-married, Sales, Own-child, Other, Female,0,0,40, Guatemala, <=50K
55, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
27, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Laos, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,6823,0,40, Guatemala, <=50K
59, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Female,0,0,25, El-Salvador, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Canada, <=50K
25, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Black, Female,0,0,40, Thailand, <=50K
52, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
41, Private, 11th, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Japan, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
47, Self-emp-inc, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Laos, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, >50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,40, Italy, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
24, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Laos, <=50K
25, Private, Assoc-voc, Never-married, Sales, Own-child, Black, Male,0,0,40, Ireland, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Wife, Black, Male,0,0,40, Thailand, >50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,60, Taiwan, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,60, Italy, >50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,32, Jamaica, <=50K
41, Private, Assoc-voc, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Vietnam, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Male,0,0,50, Cambodia, <=50K
36, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, >50K
25, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,54, India, >50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,35, Hungary, <=50K
46, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,60, Hungary, <=50K
18, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, Laos, <=50K
19, Private, Some-college, Separated, Exec-managerial, Own-child, Other, Female,0,0,50, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,20, Trinadad&Tobago, >50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Germany, <=50K
21, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, Cuba, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Philippines, <=50K
44, Private, Some-college, Separated, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Hungary, <=50K
31, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Scotland, >50K
28, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, El-Salvador, <=50K
24, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, France, <=50K
60, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,48, Haiti, <=50K
34, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,60, Cambodia, >50K
44, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Cambodia, <=50K
55, Private, Some-college, Divorced, Protective-serv, Husband, Black, Male,0,0,40, Ecuador, >50K
68, Private, Assoc-voc, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,24, Ecuador, <=50K
43, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, Japan, >50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Iran, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,36, Hong, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,4, India, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,35, Dominican-Republic, <=50K
34, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, Cambodia, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, Honduras, >50K
30, Private, HS-grad, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Laos, <=50K
63, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
31, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,51, Haiti, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,54, Poland, <=50K
35, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Germany, <=50K
63, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,60, Germany, <=50K
59, Private, Assoc-voc, Widowed, Other-service, Not-in-family, White, Female,0,0,30, Greece, <=50K
29, Private, Some-college, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,50, Columbia, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,142,0,60, Cuba, <=50K
20, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
23, Private, Assoc-acdm, Never-married, Other-service, Own-child, Black, Male,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, >50K
41, Local-gov, Bachelors, Never-married, Other-service, Not-in-family, Other, Female,0,0,45, Iran, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,43, Portugal, <=50K
37, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Black, Male,4687,0,50, Scotland, >50K
35, Private, Some-college, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
41, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Thailand, >50K
62, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
22, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,1895,45, Canada, <=50K
56, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Cambodia, <=50K
47, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,45, Laos, >50K
35, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1884,40, El-Salvador, >50K
60, Private, Doctorate, Widowed, Adm-clerical, Not-in-family, White, Female,4803,0,40, Canada, <=50K
35, Private, Masters, Separated, Protective-serv, Own-child, Black, Female,0,0,30, Japan, <=50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
26, Private, HS-grad, Never-married, Protective-serv, Own-child, Other, Female,0,0,46, Vietnam, <=50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
37, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, England, <=50K
34, Private, Bachelors, Separated, Other-service, Not-in-family, Other, Male,0,0,60, El-Salvador, <=50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Iran, <=50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
33, Self-emp-not-inc, Assoc-acdm, Never-married, Handlers-cleaners, Unmarried, Other, Female,0,0,40, Peru, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1731,45, Germany, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,48, Nicaragua, <=50K
42, State-gov, 11th, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
36, Private, 9th, Separated, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, >50K
31, Private, Some-college, Never-married, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,7687,0,50, India, <=50K
49, Private, Masters, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
39, Self-emp-not-inc, Assoc-acdm, Divorced, Protective-serv, Unmarried, White, Male,0,0,40, Trinadad&Tobago, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
28, Private, 11th, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
43, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,7687,0,40, El-Salvador, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, India, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, Poland, <=50K
50, Private, HS-grad, Separated, Adm-clerical, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
52, Local-gov, Some-college, Separated, Sales, Husband, Black, Male,0,0,35, Canada, >50K
20, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Dominican-Republic, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Italy, >50K
44, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,42, Outlying-US(Guam-USVI-etc), <=50K
46, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
50, Federal-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,40, Columbia, <=50K
53, Private, Masters, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,36, Outlying-US(Guam-USVI-etc), <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, Ireland, >50K
47, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Columbia, >50K
25, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Nicaragua, >50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,50, Puerto-Rico, <=50K
51, Private, Some-college, Separated, Prof-specialty, Wife, White, Male,0,0,35, China, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,5580,0,50, South, >50K
47, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, China, >50K
39, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Male,0,0,36, Laos, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, >50K
43, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Japan, <=50K
26, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,15, China, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,40, Cambodia, <=50K
49, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Peru, >50K
27, State-gov, Bachelors, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,12, Thailand, <=50K
33, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,1876,45, Dominican-Republic, <=50K
48, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Haiti, <=50K
43, Private, 5th-6th, Divorced, Craft-repair, Unmarried, Black, Female,0,0,45, Japan, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,35, Jamaica, <=50K
64, Self-emp-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1902,60, Hong, >50K
58, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
53, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Japan, >50K
26, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,1740,40, Jamaica, <=50K
29, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Peru, <=50K
46, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,48, Scotland, >50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, South, <=50K
43, Private, Assoc-acdm, Never-married, Tech-support, Husband, Other, Male,0,0,50, Scotland, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,30, South, <=50K
44, Private, 11th, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Cambodia, >50K
70, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,8079,0,40, Haiti, <=50K
