19, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, United-States, <=50K
41, Private, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1902,80, United-States, >50K
56, State-gov, HS-grad, Divorced, Other-service, Unmarried, White, Female,7298,0,40, United-States, >50K
22, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Own-child, Other, Male,0,0,48, United-States, <=50K
58, Private, HS-grad, Divorced, Transport-moving, Wife, Black, Female,0,0,24, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
22, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Own-child, Black, Female,0,0,8, Hungary, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, <=50K
24, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,44, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1895,40, United-States, >50K
59, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,32, Greece, >50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, State-gov, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
54, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,56, United-States, >50K
36, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, >50K
58, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Black, Female,0,0,40, Philippines, <=50K
25, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,30, United-States, <=50K
73, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0,0,30, United-States, <=50K
53, Private, Masters, Never-married, Exec-managerial, Husband, White, Female,0,0,48, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
49, Self-emp-not-inc, 10th, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,35, United-States, >50K
26, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Female,0,0,35, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
53, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,50, United-States, <=50K
37, Private, HS-grad, Never-married, Other-service, Other-relative, White, Male,0,0,54, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,60, United-States, >50K
52, Private, Some-college, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, United-States, >50K
38, Private, Masters, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
32, Private, 9th, Never-married, Craft-repair, Husband, White, Female,0,0,54, United-States, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, United-States, <=50K
29, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,54, United-States, >50K
25, Self-emp-not-inc, Some-college, Separated, Other-service, Other-relative, White, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, >50K
25, Local-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
59, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Portugal, <=50K
68, Private, Doctorate, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,30, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,14111,0,40, United-States, <=50K
32, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, >50K
60, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,0,0,48, United-States, <=50K
40, Federal-gov, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,68, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,2588,0,30, United-States, <=50K
56, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1902,40, United-States, <=50K
45, Private, 11th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Widowed, Machine-op-inspct, Unmarried, White, Male,0,0,35, United-States, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, Bachelors, Married-spouse-absent, Other-service, Unmarried, White, Female,0,0,40, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
72, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, White, Female,0,0,4, United-States, <=50K
35, Private, Some-college, Never-married, Farming-fishing, Husband, White, Male,0,0,44, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,38, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1934,45, United-States, >50K
49, Private, Masters, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,50, United-States, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,35, United-States, <=50K
20, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,20, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,13995,0,47, United-States, >50K
25, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,18, United-States, <=50K
61, Without-pay, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,16, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, <=50K
43, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,4179,0,40, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, >50K
27, Private, 10th, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,45, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, >50K
56, Private, Assoc-voc, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Never-married, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Other-service, Unmarried, Black, Female,0,0,35, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,12, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
44, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States, <=50K
32, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
36, Self-emp-not-inc, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,78, United-States, <=50K
20, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
65, Local-gov, 7th-8th, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,0,40, Dominican-Republic, <=50K
23, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,35, United-States, <=50K
43, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,65, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,45, United-States, >50K
47, Private, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
63, Local-gov, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Female,4624,0,40, United-States, >50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,42, United-States, >50K
41, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Female,0,2029,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,16, United-States, <=50K
24, Self-emp-not-inc, Bachelors, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
17, Self-emp-not-inc, 10th, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,24, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, United-States, >50K
49, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,35, United-States, <=50K
43, Private, Some-college, Widowed, Prof-specialty, Husband, White, Female,0,0,30, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,71, United-States, >50K
30, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
67, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Divorced, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, Black, Male,2174,0,40, United-States, <=50K
33, Private, HS-grad, Widowed, Tech-support, Husband, White, Female,955,0,40, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
25, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,65, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Black, Male,0,0,44, United-States, <=50K
32, Private, Masters, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,45, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,70, United-States, >50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Male,0,0,53, United-States, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,25, United-States, <=50K
37, Private, HS-grad, Never-married, Other-service, Wife, Other, Male,0,0,60, United-States, >50K
26, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Other, Female,0,0,40, England, >50K
35, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
52, Private, Assoc-acdm, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
41, Private, Doctorate, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,30, United-States, >50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,50, Puerto-Rico, <=50K
19, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Female,0,0,12, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,35, United-States, <=50K
42, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,60, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
57, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, United-States, <=50K
