60, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
34, Self-emp-not-inc, Masters, Married-civ-spouse, Adm-clerical, Wife, Black, Female,5212,0,40, Puerto-Rico, >50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
45, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
68, State-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Taiwan, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, <=50K
37, Private, Doctorate, Never-married, Prof-specialty, Husband, Other, Male,3381,0,8, Yugoslavia, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
18, Local-gov, Some-college, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Yugoslavia, <=50K
39, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Poland, >50K
33, Private, Some-college, Divorced, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
50, Private, Bachelors, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, India, >50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,60, Portugal, <=50K
41, Private, Prof-school, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Columbia, <=50K
29, Private, 10th, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ecuador, >50K
54, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Mexico, >50K
26, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
38, Private, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ireland, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
53, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Taiwan, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, Guatemala, <=50K
37, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,98, India, <=50K
56, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Germany, <=50K
45, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Mexico, <=50K
36, Private, Doctorate, Divorced, Sales, Husband, White, Male,0,0,50, Mexico, <=50K
55, Self-emp-inc, HS-grad, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,77, Japan, >50K
22, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,1902,54, Peru, >50K
34, Federal-gov, Some-college, Never-married, Other-service, Husband, Other, Female,0,1887,25, Columbia, >50K
38, Private, HS-grad, Never-married, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
50, Private, Masters, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
66, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
49, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, Iran, <=50K
60, Private, 7th-8th, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, France, <=50K
42, Private, Bachelors, Married-civ-spouse, Other-service, Wife, White, Female,0,0,26, Honduras, <=50K
39, Self-emp-inc, Some-college, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Columbia, >50K
28, State-gov, Some-college, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, Japan, <=50K
31, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Female,0,0,50, Trinadad&Tobago, >50K
45, Private, Bachelors, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,5425,0,40, South, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Female,5079,0,50, Japan, <=50K
49, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Poland, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, Columbia, <=50K
41, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, Black, Female,0,0,50, Iran, >50K
34, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,50, Trinadad&Tobago, <=50K
45, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,40, Honduras, <=50K
52, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Ireland, >50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, >50K
52, Self-emp-not-inc, Masters, Divorced, Transport-moving, Husband, Black, Male,0,0,60, Honduras, >50K
35, Local-gov, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
32, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,50, South, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,7330,0,50, Germany, >50K
28, Private, HS-grad, Divorced, Prof-specialty, Other-relative, Other, Female,0,0,40, Peru, <=50K
45, Private, Masters, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
58, Self-emp-not-inc, Preschool, Married-civ-spouse, Tech-support, Not-in-family, Black, Female,0,0,20, Ireland, <=50K
20, Private, Bachelors, Divorced, Other-service, Own-child, White, Female,0,0,40, Scotland, <=50K
23, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Canada, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
46, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Mexico, <=50K
25, Private, Prof-school, Never-married, Handlers-cleaners, Other-relative, Amer-Indian-Eskimo, Male,2870,0,50, Thailand, >50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
22, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
48, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Honduras, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, Poland, >50K
41, Private, Prof-school, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, El-Salvador, >50K
44, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Hungary, <=50K
51, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Nicaragua, >50K
22, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,40, Yugoslavia, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Philippines, <=50K
53, Private, Some-college, Married-civ-spouse, Protective-serv, Unmarried, Black, Female,0,0,40, South, <=50K
51, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,50, Iran, >50K
46, Private, Doctorate, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,35, India, <=50K
42, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Other, Male,0,0,40, Haiti, <=50K
50, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, Canada, <=50K
25, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Dominican-Republic, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,32, El-Salvador, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Taiwan, <=50K
41, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,40, Trinadad&Tobago, <=50K
40, Private, Some-college, Never-married, Prof-specialty, Husband, Other, Male,0,0,40, China, <=50K
46, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Philippines, >50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Other, Female,0,0,50, England, <=50K
63, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Female,99999,0,60, South, >50K
64, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, Mexico, >50K
24, Private, Some-college, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,40, Guatemala, <=50K
40, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Honduras, <=50K
53, Local-gov, Prof-school, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
32, Self-emp-inc, HS-grad, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,50, France, <=50K
66, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,25, Canada, <=50K
31, Private, Some-college, Never-married, Other-service, Husband, Other, Male,0,0,40, Hungary, >50K
53, Private, 5th-6th, Divorced, Adm-clerical, Husband, Other, Male,0,0,40, China, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,55, Cambodia, >50K
33, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
41, Private, 1st-4th, Divorced, Craft-repair, Husband, Black, Female,0,0,48, Yugoslavia, >50K
36, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,38, China, <=50K
55, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Husband, Other, Male,0,0,47, United-States, >50K
21, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
34, Private, Bachelors, Separated, Adm-clerical, Unmarried, Black, Male,0,0,40, Cuba, >50K
60, Self-emp-inc, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,70, El-Salvador, <=50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,60, India, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,60, El-Salvador, >50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, Guatemala, >50K
34, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Italy, <=50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,65, Poland, <=50K
41, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7442,0,45, Jamaica, >50K
31, Federal-gov, Doctorate, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,45, England, <=50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Ireland, >50K
27, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, El-Salvador, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,36, Taiwan, <=50K
47, Self-emp-not-inc, 7th-8th, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,46, South, >50K
26, Local-gov, Assoc-voc, Never-married, Transport-moving, Husband, White, Female,0,0,32, Iran, <=50K
33, Private, Assoc-acdm, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,60, Japan, >50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, Philippines, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, El-Salvador, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,20, South, <=50K
38, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,5178,0,40, Columbia, <=50K
41, Private, Masters, Divorced, Transport-moving, Husband, Other, Male,0,0,50, Hong, >50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
44, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
48, Local-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, Peru, <=50K
20, Private, 12th, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,32, Japan, <=50K
37, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
65, Private, Some-college, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
56, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, England, <=50K
36, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,50, Nicaragua, >50K
60, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,15, Italy, <=50K
34, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Dominican-Republic, >50K
66, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, India, >50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,60, Philippines, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Hungary, >50K
27, Private, Prof-school, Married-AF-spouse, Craft-repair, Not-in-family, Black, Female,4891,0,50, Yugoslavia, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, Germany, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
55, Federal-gov, HS-grad, Divorced, Sales, Not-in-family, Black, Male,0,0,40, Nicaragua, >50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, India, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Peru, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,20, France, <=50K
45, Private, Bachelors, Divorced, Prof-specialty, Wife, Black, Female,0,1887,36, Poland, >50K
36, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Japan, <=50K
50, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, England, >50K
55, Self-emp-not-inc, Bachelors, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
52, Private, HS-grad, Married-civ-spouse, Tech-support, Other-relative, Asian-Pac-Islander, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
30, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,50, El-Salvador, >50K
63, Self-emp-not-inc, 7th-8th, Widowed, Prof-specialty, Not-in-family, Other, Female,0,0,40, England, <=50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, China, <=50K
63, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Cuba, >50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Puerto-Rico, <=50K
25, Private, Masters, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, England, <=50K
27, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,25, Philippines, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Germany, <=50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,99, Iran, >50K
24, Private, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,40, Columbia, <=50K
47, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,45, Vietnam, >50K
24, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
41, Private, Some-college, Divorced, Exec-managerial, Husband, Other, Male,0,0,40, Columbia, >50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, >50K
23, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,37, Thailand, <=50K
56, Private, Bachelors, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1995,60, Outlying-US(Guam-USVI-etc), >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,5631,0,50, Guatemala, >50K
58, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,60, Vietnam, <=50K
37, Private, Some-college, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,36, Germany, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,15024,0,60, Trinadad&Tobago, >50K
51, Private, Bachelors, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Peru, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,33, Peru, >50K
