45, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,71, Hong, >50K
31, Private, 10th, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
27, Local-gov, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-spouse-absent, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,65, United-States, <=50K
23, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
57, Private, 9th, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, >50K
50, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
76, Self-emp-not-inc, 10th, Divorced, Exec-managerial, Unmarried, White, Female,0,0,30, United-States, <=50K
41, Federal-gov, Doctorate, Divorced, Exec-managerial, Husband, White, Female,0,1977,60, United-States, >50K
43, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
26, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Other, Female,0,0,40, United-States, <=50K
27, Private, 11th, Never-married, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
49, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
36, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,2553,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Federal-gov, Assoc-acdm, Separated, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, <=50K
47, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
50, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Scotland, <=50K
33, State-gov, Masters, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,36, United-States, <=50K
47, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,75, United-States, <=50K
54, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Haiti, <=50K
20, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, Cuba, <=50K
34, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
40, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, England, <=50K
23, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
58, Private, Masters, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,3728,40, Hong, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,45, India, >50K
54, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,50, Jamaica, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Guatemala, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,48, Nicaragua, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1684,40, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, United-States, >50K
22, Private, 11th, Divorced, Sales, Other-relative, White, Female,0,0,52, United-States, <=50K
30, Private, 10th, Never-married, Craft-repair, Not-in-family, White, Male,0,1887,45, Taiwan, <=50K
35, Private, Assoc-acdm, Separated, Prof-specialty, Unmarried, White, Male,0,0,44, Hong, >50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, United-States, >50K
30, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,72, United-States, >50K
25, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,35, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Jamaica, <=50K
39, Private, Assoc-acdm, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,20, Thailand, <=50K
59, State-gov, Masters, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,72, Scotland, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,48, Columbia, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,15, United-States, <=50K
31, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, >50K
43, Private, Some-college, Never-married, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,40, Iran, >50K
21, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, Laos, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Iran, <=50K
27, Private, Bachelors, Married-civ-spouse, Sales, Wife, Other, Female,0,0,45, United-States, >50K
22, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
21, Private, Some-college, Never-married, Tech-support, Own-child, Black, Male,0,0,20, El-Salvador, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,5178,0,40, United-States, <=50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
49, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, >50K
73, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Hungary, <=50K
32, Local-gov, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Poland, <=50K
43, Local-gov, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Poland, >50K
28, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Germany, <=50K
43, Local-gov, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,42, Cambodia, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
44, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,25, United-States, <=50K
29, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
33, Local-gov, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, Taiwan, >50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Poland, >50K
31, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
53, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Greece, <=50K
23, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Other, Male,0,0,40, England, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,45, Italy, <=50K
23, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,72, Jamaica, <=50K
41, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, Nicaragua, <=50K
50, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
62, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
41, State-gov, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,24, United-States, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,54, United-States, <=50K
62, Private, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Separated, Exec-managerial, Unmarried, White, Female,0,0,20, Canada, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
46, Private, 7th-8th, Married-civ-spouse, Sales, Own-child, White, Female,0,0,45, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,33, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,15, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, Other, Female,0,0,40, Mexico, <=50K
53, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,1591,5, Iran, <=50K
21, State-gov, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,30, Cambodia, <=50K
17, State-gov, HS-grad, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,15, El-Salvador, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
36, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, China, <=50K
31, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Italy, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,40, United-States, <=50K
38, Private, 11th, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,50, Nicaragua, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
29, Local-gov, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
64, Private, Masters, Never-married, Other-service, Own-child, Black, Male,0,0,40, China, <=50K
65, Private, Bachelors, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
40, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,30, United-States, >50K
51, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,1902,40, United-States, <=50K
27, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,54, Cuba, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, >50K
47, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,45, United-States, <=50K
19, Private, HS-grad, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,0,1877,20, Greece, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103,0,65, Nicaragua, <=50K
27, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,15, Guatemala, <=50K
39, State-gov, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
68, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
38, Private, Prof-school, Married-civ-spouse, Other-service, Husband, Black, Male,7298,0,50, Hungary, >50K
37, Federal-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, >50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Machine-op-inspct, Wife, Other, Female,0,0,20, Philippines, <=50K
67, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,17, Columbia, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,38, United-States, <=50K
79, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,32, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Male,0,0,40, China, <=50K
36, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Hong, <=50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
35, Self-emp-not-inc, Assoc-acdm, Divorced, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
45, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,38, Jamaica, <=50K
19, Private, HS-grad, Never-married, Farming-fishing, Unmarried, White, Male,0,0,45, United-States, <=50K
49, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,3103,0,45, United-States, >50K
36, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,60, United-States, >50K
41, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Philippines, <=50K
32, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, China, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
