25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,35, Cuba, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Wife, White, Male,0,0,16, Outlying-US(Guam-USVI-etc), <=50K
46, Private, Assoc-voc, Widowed, Sales, Unmarried, Other, Female,0,0,40, Greece, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Vietnam, <=50K
35, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1902,40, South, <=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
30, Private, Bachelors, Married-spouse-absent, Tech-support, Wife, Other, Female,0,0,40, Poland, >50K
33, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,3604,0,40, Yugoslavia, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, >50K
59, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,45, Cambodia, <=50K
67, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,2, China, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, >50K
32, Private, Some-college, Married-spouse-absent, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
37, Private, Some-college, Divorced, Sales, Own-child, Other, Male,0,0,40, Cambodia, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,7298,0,50, Honduras, >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, England, <=50K
28, Local-gov, Doctorate, Married-civ-spouse, Tech-support, Husband, Other, Male,0,1902,40, Puerto-Rico, >50K
61, State-gov, 10th, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,24, United-States, <=50K
35, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, France, <=50K
46, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
42, Local-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,1887,40, France, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, >50K
39, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Guatemala, <=50K
33, Self-emp-not-inc, Assoc-acdm, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,35, Jamaica, <=50K
45, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, Trinadad&Tobago, >50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,5565,0,40, Hungary, >50K
45, Private, Some-college, Widowed, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
42, Private, Prof-school, Married-civ-spouse, Sales, Wife, White, Male,5013,0,40, Poland, <=50K
28, Private, Some-college, Separated, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,48, Hungary, <=50K
36, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
51, Private, Some-college, Widowed, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,30, El-Salvador, <=50K
48, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,60, Columbia, <=50K
31, Local-gov, Bachelors, Never-married, Prof-specialty, Husband, Black, Female,0,0,38, Thailand, <=50K
25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Hungary, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,28, El-Salvador, <=50K
47, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Taiwan, <=50K
55, Private, Assoc-voc, Separated, Machine-op-inspct, Husband, Other, Male,0,0,40, Honduras, >50K
35, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Black, Female,7298,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,16, Portugal, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, Philippines, <=50K
51, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Yugoslavia, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Taiwan, >50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, France, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, Taiwan, <=50K
34, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
37, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, Nicaragua, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
30, Private, Masters, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, United-States, <=50K
20, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,30, Ireland, <=50K
51, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,60, El-Salvador, <=50K
32, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,15024,0,50, South, >50K
35, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, South, <=50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,24, Thailand, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Own-child, Other, Female,0,0,24, Columbia, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,35, Peru, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Canada, >50K
47, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, >50K
23, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Portugal, >50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, <=50K
67, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, India, >50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Cuba, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), >50K
48, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,54, India, <=50K
25, Private, HS-grad, Never-married, Tech-support, Not-in-family, Other, Male,0,0,35, Hong, <=50K
55, Self-emp-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,1977,45, Cuba, >50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
62, Private, Assoc-voc, Separated, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,12, Ecuador, <=50K
24, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, Puerto-Rico, >50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Scotland, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
61, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, Ecuador, <=50K
56, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Greece, <=50K
25, Local-gov, Some-college, Never-married, Exec-managerial, Other-relative, White, Male,0,0,45, Yugoslavia, <=50K
52, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Greece, <=50K
58, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Laos, >50K
25, Private, HS-grad, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,84, France, <=50K
52, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Cambodia, <=50K
55, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,13, Thailand, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,4064,0,40, Ireland, >50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Poland, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,43, Honduras, >50K
34, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Own-child, Other, Male,0,0,40, Trinadad&Tobago, <=50K
24, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,35, Cuba, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, Ecuador, <=50K
56, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, Scotland, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,47, England, >50K
32, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Vietnam, <=50K
20, Private, HS-grad, Widowed, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,84, Nicaragua, <=50K
52, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, Cuba, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
41, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, Greece, <=50K
52, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, England, >50K
63, Local-gov, HS-grad, Widowed, Farming-fishing, Unmarried, Other, Female,0,0,40, Guatemala, <=50K
70, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,9, France, >50K
56, Private, HS-grad, Widowed, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,30, Peru, <=50K
41, State-gov, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,35, Thailand, <=50K
43, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
30, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,54, Trinadad&Tobago, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, >50K
31, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,0,35, El-Salvador, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Female,0,0,12, Hong, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,24, Nicaragua, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
31, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Puerto-Rico, <=50K
35, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Japan, >50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Poland, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Guatemala, <=50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Vietnam, <=50K
40, Private, Masters, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, South, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,1902,40, Trinadad&Tobago, <=50K
23, Local-gov, Some-college, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,15, England, <=50K
42, Private, Some-college, Separated, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,2882,0,15, Columbia, <=50K
45, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Wife, Other, Male,0,0,40, Haiti, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
74, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, Other, Female,0,0,20, Ireland, <=50K
38, Private, Some-college, Divorced, Tech-support, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, Private, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1977,50, Peru, >50K
50, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Cuba, <=50K
30, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
47, Private, Assoc-voc, Widowed, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,13675,0,38, Hungary, <=50K
39, Local-gov, 11th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,30, Vietnam, <=50K
77, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,1902,3, England, >50K
25, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Male,0,0,50, Cambodia, <=50K
38, Self-emp-not-inc, Prof-school, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,2201,50, Ireland, >50K
28, Private, Some-college, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
26, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,25, Jamaica, <=50K
18, Local-gov, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,12, South, <=50K
40, Private, Some-college, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, Honduras, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,60, Peru, <=50K
59, Self-emp-not-inc, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Peru, >50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
61, Federal-gov, Bachelors, Separated, Prof-specialty, Other-relative, White, Male,0,0,50, Yugoslavia, >50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
24, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Philippines, <=50K
54, Private, Some-college, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
29, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
50, Private, HS-grad, Never-married, Exec-managerial, Husband, Other, Male,3164,0,40, South, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,2036,40, England, >50K
30, Private, Masters, Never-married, Craft-repair, Other-relative, White, Female,0,0,40, Hungary, <=50K
27, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Black, Female,0,0,20, China, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,45, Germany, <=50K
34, Self-emp-not-inc, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, United-States, <=50K
50, Federal-gov, Doctorate, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
46, Private, HS-grad, Divorced, Sales, Unmarried, Other, Female,0,0,40, Taiwan, <=50K
43, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, Guatemala, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,40, Mexico, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,15024,0,40, Columbia, >50K
23, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,15, Outlying-US(Guam-USVI-etc), <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, Germany, >50K
65, Local-gov, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
61, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Husband, Other, Male,7298,0,40, Puerto-Rico, >50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,1973,35, Cambodia, >50K
44, Private, Prof-school, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,46, Outlying-US(Guam-USVI-etc), <=50K
32, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,50, Guatemala, <=50K
27, State-gov, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,45, Scotland, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, El-Salvador, <=50K
55, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, Hungary, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, Ireland, <=50K
63, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,47, Thailand, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,45, Laos, <=50K
37, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
36, Private, 12th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,3418,0,45, South, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Philippines, <=50K
