51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,65, Dominican-Republic, >50K
20, Private, Masters, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
49, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,50, Germany, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, South, >50K
42, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, Columbia, <=50K
19, Private, 11th, Never-married, Prof-specialty, Husband, Black, Male,0,0,8, Philippines, <=50K
28, Private, Some-college, Divorced, Machine-op-inspct, Other-relative, Black, Female,0,0,40, Ecuador, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Female,0,0,20, India, <=50K
56, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,5266,0,44, Cambodia, >50K
35, Private, HS-grad, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,50, Hungary, <=50K
42, Local-gov, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
28, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,60, South, >50K
49, Private, 11th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,29, Scotland, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Holand-Netherlands, <=50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Holand-Netherlands, >50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, Trinadad&Tobago, >50K
19, Private, Bachelors, Never-married, Other-service, Own-child, Other, Female,0,0,29, China, <=50K
31, State-gov, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Columbia, <=50K
56, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
36, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, China, >50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, El-Salvador, >50K
18, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,20, Canada, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Honduras, <=50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,35, Poland, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Cuba, <=50K
30, Private, 11th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
57, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, India, <=50K
41, Private, Some-college, Never-married, Sales, Wife, Asian-Pac-Islander, Female,0,1624,45, Poland, <=50K
63, State-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Mexico, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
38, State-gov, 1st-4th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, El-Salvador, >50K
51, Self-emp-inc, HS-grad, Widowed, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
48, Private, Masters, Married-civ-spouse, Sales, Husband, Other, Male,0,0,29, Thailand, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, South, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,0,0,35, India, <=50K
30, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,3411,0,40, Canada, <=50K
62, Private, 12th, Divorced, Machine-op-inspct, Other-relative, Black, Female,0,0,38, Canada, <=50K
47, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, China, >50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Vietnam, <=50K
45, Private, HS-grad, Divorced, Craft-repair, Wife, Black, Female,0,0,40, France, <=50K
31, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,45, Cuba, <=50K
56, Self-emp-inc, Masters, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,0,0,77, Canada, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7298,0,50, Thailand, >50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, Philippines, >50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
53, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,3427,0,50, Germany, >50K
25, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
24, Local-gov, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Laos, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,20, Hungary, >50K
51, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Honduras, >50K
19, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Male,0,1997,40, Guatemala, <=50K
46, Private, 9th, Divorced, Craft-repair, Wife, Black, Male,0,0,40, Ecuador, <=50K
33, Private, 10th, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,60, Italy, <=50K
17, Private, 11th, Never-married, Prof-specialty, Own-child, Other, Female,0,0,8, Laos, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,3985,0,45, El-Salvador, >50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,54, India, <=50K
61, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Trinadad&Tobago, <=50K
62, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
50, Local-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
48, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Poland, <=50K
47, Self-emp-inc, 10th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,54, Greece, >50K
22, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Greece, >50K
19, Private, 10th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Ireland, <=50K
35, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,50, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,37, Cambodia, <=50K
20, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Holand-Netherlands, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Laos, >50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Ireland, <=50K
27, Private, 11th, Never-married, Other-service, Not-in-family, Black, Male,0,0,54, Jamaica, <=50K
65, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,35, Honduras, <=50K
43, State-gov, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Philippines, <=50K
35, State-gov, Masters, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,44, Yugoslavia, <=50K
42, Private, Some-college, Separated, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
74, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,20, Japan, <=50K
57, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Cambodia, <=50K
36, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Honduras, <=50K
52, Local-gov, HS-grad, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,32, Jamaica, <=50K
39, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,99999,0,60, Columbia, >50K
56, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, South, >50K
58, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,7687,0,54, France, >50K
34, Private, Some-college, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,35, Yugoslavia, <=50K
59, Self-emp-not-inc, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,1887,40, Hong, <=50K
40, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
41, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, >50K
58, Local-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, Peru, >50K
27, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,45, China, <=50K
35, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,35, Germany, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,1658,15, Cuba, <=50K
49, Private, 10th, Never-married, Other-service, Not-in-family, Black, Male,0,0,50, Guatemala, <=50K
58, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,29, China, <=50K
63, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, Japan, <=50K
27, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Other, Female,0,1594,40, Taiwan, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Trinadad&Tobago, >50K
48, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, >50K
56, Private, HS-grad, Separated, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
18, Private, Masters, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Philippines, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,4084,0,35, Mexico, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Other, Female,0,0,20, El-Salvador, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Nicaragua, >50K
52, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, India, >50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Scotland, >50K
56, Private, HS-grad, Separated, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,15, Ecuador, <=50K
56, Self-emp-inc, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,60, Poland, >50K
44, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
39, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Holand-Netherlands, >50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, El-Salvador, <=50K
23, Private, Masters, Married-civ-spouse, Sales, Other-relative, Black, Female,0,0,40, Japan, <=50K
59, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,60, Puerto-Rico, >50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,33, Hong, <=50K
53, Private, Bachelors, Widowed, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
54, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,3609,0,40, Scotland, >50K
42, Private, Some-college, Never-married, Other-service, Unmarried, Other, Female,0,1880,36, El-Salvador, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
44, State-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hungary, >50K
59, State-gov, HS-grad, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,37, India, <=50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,1887,60, China, >50K
64, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,25, Portugal, >50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, Germany, <=50K
24, Private, Assoc-voc, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Greece, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ireland, <=50K
62, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, France, <=50K
53, Private, 10th, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, Taiwan, <=50K
34, Private, 11th, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,65, Canada, >50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Holand-Netherlands, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Black, Female,3041,0,40, Hungary, <=50K
60, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,50, Guatemala, <=50K
43, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,15024,0,40, Honduras, >50K
53, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,2523,40, Vietnam, >50K
26, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
25, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,65, Japan, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,15, Cuba, <=50K
26, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,45, Greece, <=50K
65, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Italy, >50K
38, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
37, Private, 12th, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Hungary, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Ecuador, <=50K
25, Private, 11th, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, Haiti, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,1557,40, Poland, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,50, Greece, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,3128,0,40, Japan, >50K
54, Private, Doctorate, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,1902,54, Thailand, >50K
40, Private, 7th-8th, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
45, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,50, United-States, >50K
29, Private, 7th-8th, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
24, Private, 11th, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Cambodia, <=50K
46, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, South, >50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,5013,0,50, Taiwan, >50K
34, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Greece, <=50K
22, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,40, China, <=50K
53, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, Poland, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, <=50K
36, Private, 11th, Divorced, Craft-repair, Unmarried, Other, Female,4069,0,40, China, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
55, State-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
33, Private, Some-college, Never-married, Other-service, Unmarried, Other, Female,0,0,45, Vietnam, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,32, Outlying-US(Guam-USVI-etc), >50K
19, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,10, Yugoslavia, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, France, <=50K
69, Self-emp-not-inc, Masters, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,10, Haiti, <=50K
