47, State-gov, Bachelors, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, India, >50K
52, Self-emp-not-inc, Masters, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, 11th, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,50, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Thailand, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
58, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
61, Private, Bachelors, Married-civ-spouse, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,35, United-States, >50K
20, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
63, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1977,60, United-States, <=50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Self-emp-inc, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Canada, >50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Thailand, >50K
24, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,24, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,60, Haiti, <=50K
40, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,15024,0,54, United-States, >50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
34, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
32, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Laos, <=50K
60, Private, 7th-8th, Married-civ-spouse, Sales, Wife, White, Female,0,0,30, Mexico, <=50K
42, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,99999,0,50, United-States, <=50K
51, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, >50K
33, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Guatemala, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,3708,0,40, Poland, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,1996,37, China, <=50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
56, Self-emp-inc, Prof-school, Separated, Sales, Husband, White, Male,99999,0,40, United-States, >50K
35, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,65, England, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
74, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,35, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,93, Ireland, <=50K
57, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
62, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
52, Federal-gov, Masters, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Guatemala, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,2465,0,60, United-States, >50K
52, Self-emp-inc, Prof-school, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,0,12, United-States, <=50K
69, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, >50K
41, Private, Some-college, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,45, United-States, <=50K
18, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,38, United-States, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,52, United-States, <=50K
32, Private, Masters, Never-married, Sales, Not-in-family, White, Female,0,0,37, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,24, Hungary, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, England, >50K
80, Private, 9th, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,20, Portugal, <=50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Taiwan, >50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
40, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Husband, White, Male,0,0,40, Ecuador, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Vietnam, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,38, United-States, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,60, United-States, >50K
30, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, >50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,60, United-States, >50K
42, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,1978,48, United-States, >50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Portugal, >50K
39, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,20, United-States, >50K
47, Private, 11th, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
44, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
20, State-gov, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
43, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, South, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,3546,0,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Peru, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,15024,0,40, United-States, >50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
65, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Male,3103,0,22, Iran, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,45, Hong, <=50K
18, Private, 9th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,15, Cambodia, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, Vietnam, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Italy, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Canada, <=50K
23, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,20, India, <=50K
21, Private, Bachelors, Never-married, Prof-specialty, Wife, Black, Female,0,0,40, England, <=50K
38, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,35, Dominican-Republic, <=50K
23, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
27, Local-gov, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, 9th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,45, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,15, Ireland, <=50K
39, Local-gov, Some-college, Separated, Other-service, Own-child, White, Female,0,0,30, Yugoslavia, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, South, <=50K
69, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,25, Peru, <=50K
57, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,25, United-States, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
30, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Thailand, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,36, Honduras, >50K
19, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
18, Federal-gov, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, Poland, <=50K
38, Private, Prof-school, Divorced, Prof-specialty, Not-in-family, White, Male,99999,0,60, Hong, <=50K
38, Private, Some-college, Separated, Prof-specialty, Not-in-family, White, Female,0,0,80, Scotland, <=50K
24, Local-gov, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
30, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,99999,0,45, Iran, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Philippines, <=50K
18, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
35, Private, Some-college, Separated, Tech-support, Wife, White, Female,0,0,40, Germany, <=50K
36, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Philippines, <=50K
24, State-gov, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
64, Self-emp-inc, Preschool, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,35, Dominican-Republic, <=50K
52, Private, 9th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,43, India, <=50K
30, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
32, Local-gov, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,2421,40,, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
36, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,36, France, <=50K
40, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Peru, <=50K
41, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,45, India, >50K
53, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
41, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,45, England, <=50K
41, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,25, Hungary, <=50K
56, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, White, Male,0,0,60, United-States, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,20, Mexico, >50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
22, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,40, Hungary, >50K
25, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,5178,0,40, Guatemala, >50K
