49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,1966,45, United-States, >50K
40, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Local-gov, Bachelors, Separated, Exec-managerial, Not-in-family, White, Female,8303,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,50, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
40, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
35, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
65, Private, Some-college, Widowed, Sales, Husband, White, Male,0,0,60, United-States, <=50K
44, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
29, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1986,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,32, United-States, <=50K
67, Federal-gov, Bachelors, Widowed, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
45, Private, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0,0,37, United-States, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
38, Local-gov, Some-college, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Mexico, <=50K
51, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
55, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,36, United-States, <=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, >50K
42, Local-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
57, Private, Some-college, Divorced, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,16, United-States, <=50K
46, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, 9th, Never-married, Exec-managerial, Wife, White, Female,0,0,50, United-States, >50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, >50K
27, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
51, Private, Bachelors, Widowed, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
70, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Masters, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, 11th, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
56, Private, HS-grad, Widowed, Other-service, Unmarried, Black, Male,0,0,35, United-States, <=50K
82, Self-emp-not-inc, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Male,3489,0,25, United-States, >50K
27, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,7783,0,40, United-States, >50K
48, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,60, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,15024,0,50, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
47, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Wife, White, Female,80918,0,40, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
25, State-gov, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,35, United-States, <=50K
36, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
31, Private, HS-grad, Separated, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
59, Self-emp-inc, 5th-6th, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
39, Private, Masters, Separated, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
47, Self-emp-not-inc, Some-college, Separated, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
37, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,80, Germany, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
61, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,36, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
59, Self-emp-not-inc, HS-grad, Widowed, Tech-support, Not-in-family, White, Male,0,0,50, United-States, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,35, United-States, <=50K
56, Private, Assoc-acdm, Divorced, Other-service, Unmarried, Black, Female,0,0,20, United-States, <=50K
27, Private, 5th-6th, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
62, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cambodia, <=50K
61, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,1902,40, United-States, >50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,24, United-States, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
33, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
20, Private, Prof-school, Never-married, Prof-specialty, Own-child, White, Male,0,0,15, United-States, <=50K
35, Self-emp-inc, Some-college, Separated, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Local-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,32, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,24, United-States, <=50K
34, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Mexico, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
57, Private, 1st-4th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,37, United-States, <=50K
35, Private, 5th-6th, Never-married, Tech-support, Not-in-family, White, Female,0,0,36, United-States, <=50K
48, Local-gov, Some-college, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,60, United-States, >50K
38, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, >50K
42, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
63, Private, 12th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
47, State-gov, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,32, United-States, >50K
34, Private, HS-grad, Divorced, Other-service, Wife, White, Male,0,0,60, United-States, <=50K
80, Self-emp-not-inc, 9th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
74, Private, Some-college, Widowed, Other-service, Unmarried, Black, Female,0,0,10, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,45, United-States, >50K
28, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Cambodia, <=50K
25, Federal-gov, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
23, Private, 9th, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, South, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
58, Private, HS-grad, Separated, Sales, Unmarried, White, Male,0,0,45, United-States, <=50K
30, Private, Bachelors, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,70, United-States, <=50K
54, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,2828,0,40, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,15024,0,50, United-States, >50K
58, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1899,49, United-States, >50K
45, Private, Masters, Never-married, Adm-clerical, Not-in-family, Black, Male,2608,0,47, United-States, <=50K
44, Self-emp-not-inc, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
45, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,35, United-States, <=50K
56, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
68, Private, 9th, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,58, Mexico, <=50K
61, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,35, United-States, <=50K
42, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,60, United-States, >50K
31, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,48, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Poland, >50K
59, Private, 7th-8th, Never-married, Other-service, Unmarried, White, Male,0,0,40, Mexico, <=50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,35, United-States, <=50K
36, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,30, United-States, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,1472,20, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,1884,40, United-States, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, White, Male,6544,0,40, United-States, >50K
35, Private, 10th, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,25, Germany, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,27, United-States, <=50K
33, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,4013,0,50, United-States, <=50K
42, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, >50K
60, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, >50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1902,45, United-States, >50K
33, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,60, United-States, >50K
41, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,32, United-States, <=50K
43, Self-emp-not-inc, Some-college, Never-married, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
26, State-gov, Masters, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
35, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Masters, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, United-States, <=50K
25, Private, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,45, United-States, <=50K
24, Private, Masters, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,50, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
