27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,13655,0,50, Dominican-Republic, >50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, >50K
33, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,7687,0,45, Philippines, <=50K
34, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
67, Private, HS-grad, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
27, Private, Some-college, Separated, Machine-op-inspct, Other-relative, Other, Male,0,0,40, Hong, <=50K
31, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,54, Ireland, <=50K
36, Local-gov, Masters, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,38, Hungary, <=50K
21, Private, Masters, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Haiti, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, Jamaica, <=50K
35, Private, HS-grad, Separated, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, Jamaica, <=50K
62, Private, HS-grad, Widowed, Sales, Husband, Amer-Indian-Eskimo, Male,3961,0,40, Ireland, >50K
69, Private, Some-college, Widowed, Prof-specialty, Husband, Other, Male,0,0,42, Dominican-Republic, >50K
58, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
36, State-gov, Masters, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, South, <=50K
33, Federal-gov, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Nicaragua, <=50K
39, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,7687,0,40, Greece, >50K
26, Local-gov, Assoc-acdm, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,38, Puerto-Rico, <=50K
25, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, <=50K
59, Self-emp-not-inc, Bachelors, Separated, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, Mexico, >50K
40, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1977,40, Ecuador, >50K
30, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Peru, <=50K
40, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,45, Germany, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
25, Federal-gov, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,50, Vietnam, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,65, France, <=50K
47, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
61, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1977,40, Canada, >50K
51, Federal-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,7687,0,40, Japan, >50K
64, Private, HS-grad, Widowed, Priv-house-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
40, Self-emp-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,75, Trinadad&Tobago, <=50K
55, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,35, Greece, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Hong, <=50K
32, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Taiwan, <=50K
40, Private, 7th-8th, Married-civ-spouse, Transport-moving, Unmarried, Other, Male,0,0,40, United-States, >50K
29, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, El-Salvador, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, India, <=50K
49, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Nicaragua, >50K
61, Local-gov, Bachelors, Widowed, Farming-fishing, Husband, Other, Female,0,0,45, Puerto-Rico, >50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Jamaica, <=50K
61, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,20, Mexico, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
64, Federal-gov, Prof-school, Widowed, Craft-repair, Husband, Black, Female,0,0,40, Germany, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Wife, Black, Female,0,0,15, Honduras, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,3325,0,40, India, >50K
35, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7687,0,50, Columbia, <=50K
70, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, Black, Male,6333,0,24, South, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,50, Hong, >50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
36, Private, Masters, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, Poland, >50K
54, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, >50K
42, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
47, Federal-gov, HS-grad, Never-married, Prof-specialty, Husband, Black, Female,7298,0,40, Trinadad&Tobago, >50K
41, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,2319,0,40, Taiwan, >50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,54, Columbia, >50K
41, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, South, <=50K
61, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Guatemala, <=50K
46, Private, Bachelors, Never-married, Protective-serv, Husband, White, Female,0,0,40, England, <=50K
34, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
52, Self-emp-not-inc, 11th, Widowed, Transport-moving, Husband, White, Male,7423,0,60, United-States, >50K
19, Private, Prof-school, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Canada, >50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Yugoslavia, <=50K
42, Private, 9th, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, Hong, <=50K
50, Private, Some-college, Widowed, Other-service, Unmarried, Other, Female,0,0,8, Cambodia, <=50K
49, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,0,48, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, Jamaica, <=50K
70, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Other, Male,0,0,10, Yugoslavia, <=50K
32, Self-emp-not-inc, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, France, <=50K
51, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Haiti, >50K
44, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, El-Salvador, <=50K
57, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,45, Columbia, >50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Ireland, >50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Philippines, >50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, Poland, >50K
56, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Yugoslavia, <=50K
34, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,7298,0,50, Poland, >50K
52, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,4974,0,24, Taiwan, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Iran, <=50K
64, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,7687,0,32, Scotland, <=50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Haiti, <=50K
26, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,3103,0,40, Canada, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Japan, <=50K
46, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,45, Philippines, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,1601,25, Columbia, <=50K
56, Private, Bachelors, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
49, Private, Some-college, Divorced, Craft-repair, Husband, Black, Female,0,0,50, Ireland, <=50K
23, Self-emp-not-inc, 10th, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,30, France, <=50K
51, Self-emp-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,5336,0,40, Thailand, >50K
32, Private, Bachelors, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
50, Private, 7th-8th, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
41, Federal-gov, HS-grad, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,35, Italy, <=50K
66, Private, 5th-6th, Married-civ-spouse, Sales, Husband, Black, Female,0,0,25, Laos, <=50K
54, Private, Some-college, Widowed, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, >50K
41, Private, Assoc-voc, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,30, Peru, <=50K
59, Private, Bachelors, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Japan, >50K
24, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,30, Puerto-Rico, <=50K
46, Private, 9th, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,20, El-Salvador, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7606,0,54, France, >50K
57, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Scotland, >50K
20, Federal-gov, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
47, Private, Masters, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,50, Taiwan, >50K
26, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Canada, <=50K
25, Private, HS-grad, Never-married, Protective-serv, Husband, White, Female,0,0,45, Honduras, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
25, Private, Assoc-acdm, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
58, Self-emp-not-inc, HS-grad, Widowed, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,35, Thailand, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,15024,0,50, El-Salvador, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, Hong, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, China, <=50K
49, Private, HS-grad, Separated, Other-service, Husband, Amer-Indian-Eskimo, Female,0,1977,35, United-States, >50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Vietnam, <=50K
51, Federal-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1977,40, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Guatemala, <=50K
43, Private, 11th, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
33, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Unmarried, Other, Male,0,0,40, China, <=50K
40, Private, HS-grad, Never-married, Tech-support, Husband, Other, Female,0,0,45, Japan, <=50K
49, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,35, Columbia, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, China, >50K
51, Private, Some-college, Divorced, Exec-managerial, Wife, Black, Male,0,0,40, Trinadad&Tobago, <=50K
50, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,37, China, <=50K
52, Private, HS-grad, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
41, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
40, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Female,7298,0,45, Guatemala, >50K
35, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Japan, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, El-Salvador, <=50K
27, Local-gov, HS-grad, Divorced, Adm-clerical, Other-relative, White, Male,0,0,40, Iran, <=50K
28, Private, Assoc-acdm, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,30, Italy, >50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,10, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, El-Salvador, <=50K
64, Federal-gov, 5th-6th, Widowed, Adm-clerical, Husband, Black, Male,0,0,40, Nicaragua, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Nicaragua, <=50K
25, Federal-gov, Some-college, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Jamaica, >50K
40, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,45, Canada, <=50K
41, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Other, Male,0,0,45, Hong, <=50K
28, Private, Assoc-acdm, Never-married, Sales, Unmarried, Other, Female,0,0,40, Iran, <=50K
21, Local-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,30, El-Salvador, <=50K
35, Self-emp-inc, 11th, Separated, Craft-repair, Husband, Black, Male,0,0,40, Columbia, >50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,4064,0,40, Vietnam, >50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,45, Jamaica, <=50K
26, Local-gov, Some-college, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, Haiti, <=50K
50, Private, Masters, Widowed, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Puerto-Rico, >50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,48, Japan, <=50K
21, Private, Bachelors, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Cuba, <=50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, China, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Thailand, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, Scotland, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,40, Ecuador, <=50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,35, Portugal, >50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Poland, <=50K
36, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,48, Guatemala, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, El-Salvador, <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Philippines, <=50K
55, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, Vietnam, >50K
31, Private, Some-college, Never-married, Prof-specialty, Other-relative, Other, Male,0,0,40, Poland, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, >50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Female,0,0,40, India, <=50K
22, Private, 10th, Divorced, Other-service, Husband, Other, Male,0,0,40, Thailand, <=50K
47, Private, Doctorate, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Scotland, <=50K
28, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,40, Hungary, >50K
18, Private, Assoc-voc, Never-married, Adm-clerical, Other-relative, Other, Female,0,0,20, Guatemala, <=50K
49, Private, HS-grad, Divorced, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Columbia, <=50K
