67, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Dominican-Republic, >50K
38, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, 10th, Never-married, Priv-house-serv, Own-child, White, Female,0,0,30, South, <=50K
30, State-gov, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,35, United-States, >50K
25, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Italy, <=50K
69, Private, HS-grad, Widowed, Farming-fishing, Not-in-family, White, Female,0,0,20, United-States, <=50K
34, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, 11th, Never-married, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,40, United-States, >50K
65, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,4, United-States, <=50K
38, Private, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,30, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,30, United-States, <=50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
24, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Male,0,0,48, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
43, State-gov, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Female,7367,0,40, Poland, >50K
74, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,8, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, France, >50K
45, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
25, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Self-emp-not-inc, HS-grad, Divorced, Sales, Unmarried, Black, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Widowed, Other-service, Wife, White, Male,3103,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,60, Iran, >50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7687,0,45, Canada, >50K
33, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Never-married, Prof-specialty, Unmarried, White, Male,0,0,10, Japan, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Philippines, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
17, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
26, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,4087,0,50, Ireland, <=50K
31, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
36, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
22, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Puerto-Rico, <=50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
46, Local-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,48, United-States, <=50K
54, Private, Some-college, Separated, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Female,0,0,50, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,16, Portugal, <=50K
38, Private, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,99, United-States, <=50K
51, Private, Some-college, Never-married, Craft-repair, Other-relative, White, Female,0,1746,70, Laos, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, >50K
49, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
43, Private, Masters, Never-married, Craft-repair, Unmarried, White, Female,0,0,50, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Some-college, Never-married, Sales, Unmarried, White, Female,5013,0,35, United-States, >50K
25, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
68, Self-emp-inc, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,1776,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
41, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,2124,20, Scotland, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Philippines, <=50K
35, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,30, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,49, India, <=50K
78, Private, Prof-school, Married-civ-spouse, Other-service, Not-in-family, White, Female,2174,0,30, United-States, <=50K
51, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, Columbia, >50K
57, Private, Some-college, Divorced, Exec-managerial, Wife, Black, Male,0,0,40, Cambodia, <=50K
56, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,1977,40, United-States, >50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
61, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,49, United-States, <=50K
53, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Yugoslavia, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
29, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, State-gov, Bachelors, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,3036,0,30, United-States, <=50K
51, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
42, Self-emp-inc, HS-grad, Divorced, Craft-repair, Unmarried, Other, Male,0,0,50, United-States, <=50K
52, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, United-States, >50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
47, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, 9th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, <=50K
35, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,10426,0,45, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Haiti, >50K
45, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-spouse-absent, Sales, Husband, White, Male,0,0,50, United-States, <=50K
29, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
45, Federal-gov, HS-grad, Divorced, Priv-house-serv, Unmarried, White, Female,0,0,35, United-States, <=50K
48, Federal-gov, Prof-school, Married-civ-spouse, Sales, Unmarried, White, Male,0,1975,45, El-Salvador, <=50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, Outlying-US(Guam-USVI-etc), <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, Masters, Divorced, Farming-fishing, Not-in-family, Other, Female,0,0,54, South, <=50K
30, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,1977,40, Trinadad&Tobago, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
20, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,16, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,32, South, <=50K
19, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, Black, Female,0,0,25, United-States, <=50K
51, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,44, Trinadad&Tobago, <=50K
20, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,35, Cuba, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
17, Private, Some-college, Never-married, Other-service, Other-relative, Black, Male,0,0,15, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,15, Cuba, <=50K
32, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,50, South, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,45, United-States, <=50K
36, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
31, Private, 10th, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,2063,40, United-States, <=50K
19, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
47, Private, HS-grad, Separated, Sales, Wife, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
39, Private, HS-grad, Separated, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Hungary, <=50K
33, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, 11th, Never-married, Sales, Wife, White, Female,0,0,15, Portugal, <=50K
17, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
36, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
43, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
27, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,70, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,16, United-States, <=50K
35, Local-gov, HS-grad, Married-spouse-absent, Other-service, Not-in-family, White, Male,0,0,40, Germany, <=50K
42, Private, Some-college, Separated, Adm-clerical, Unmarried, White, Male,0,0,20, United-States, <=50K
58, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
60, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
53, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Holand-Netherlands, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Vietnam, >50K
54, Federal-gov, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
28, Local-gov, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,20, United-States, <=50K
19, State-gov, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, Philippines, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,2156,12, United-States, >50K
40, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
51, Private, Some-college, Separated, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
20, Private, 9th, Never-married, Sales, Other-relative, Black, Female,0,0,30, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,16, United-States, <=50K
38, Private, HS-grad, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,65, Poland, <=50K
47, State-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,15024,0,45, Laos, >50K
38, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Iran, >50K
49, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,60, United-States, >50K
