25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,35, Poland, <=50K
61, Private, 10th, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
30, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,30, United-States, >50K
47, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
38, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1848,70, United-States, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
44, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,60, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1705,50, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
23, Local-gov, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, United-States, <=50K
20, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, 10th, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, Cuba, <=50K
39, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7687,0,40, United-States, <=50K
45, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
18, Local-gov, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,15, United-States, <=50K
46, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,99999,0,32, United-States, >50K
82, Private, 10th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
24, Private, Some-college, Never-married, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
53, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
58, Local-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,45, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,50, Laos, <=50K
41, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Other-relative, White, Female,0,0,40, United-States, <=50K
53, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, United-States, <=50K
43, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,38, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Iran, >50K
38, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,36, United-States, <=50K
69, Self-emp-not-inc, Some-college, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,30, United-States, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K
37, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
30, Local-gov, Masters, Separated, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Doctorate, Never-married, Other-service, Unmarried, Black, Female,0,0,38, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,2434,45, United-States, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
72, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,22013,0,40, United-States, >50K
49, Local-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,4390,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,60, United-States, >50K
45, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, United-States, >50K
40, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
60, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, >50K
21, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,1887,40, United-States, <=50K
37, Self-emp-not-inc, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
44, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,1902,54, United-States, >50K
61, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Some-college, Separated, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, India, >50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, 10th, Married-civ-spouse, Sales, Wife, White, Female,0,0,15, United-States, <=50K
38, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, Mexico, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
61, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
40, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Separated, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
45, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
48, Private, 9th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
63, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, >50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, United-States, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
67, Self-emp-not-inc, 10th, Widowed, Other-service, Not-in-family, White, Female,0,0,24, United-States, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, >50K
56, State-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
49, Private, Assoc-acdm, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Local-gov, 9th, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
68, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,1, United-States, <=50K
63, Self-emp-inc, Bachelors, Widowed, Exec-managerial, Wife, Black, Female,0,0,40, United-States, >50K
57, Private, HS-grad, Divorced, Protective-serv, Wife, White, Female,0,0,40, United-States, <=50K
27, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,39, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,43, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
38, Federal-gov, HS-grad, Separated, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
39, Private, HS-grad, Widowed, Sales, Husband, White, Male,2615,0,40, United-States, <=50K
75, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,16, United-States, <=50K
62, Federal-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,30, United-States, <=50K
23, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, El-Salvador, >50K
50, Private, HS-grad, Widowed, Exec-managerial, Unmarried, Black, Female,0,0,30, United-States, >50K
66, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,40, United-States, >50K
54, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,32, United-States, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, Mexico, >50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, >50K
31, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,48, United-States, <=50K
33, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,15, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
48, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,48, United-States, >50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Philippines, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, United-States, <=50K
41, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,60, South, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,28, Mexico, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,94, United-States, >50K
