42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,1967,60, United-States, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Other-relative, White, Male,0,2192,40, United-States, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,36, United-States, <=50K
24, Local-gov, Some-college, Never-married, Sales, Own-child, White, Male,0,0,38, United-States, <=50K
38, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
37, Federal-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,37, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, >50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,48, Dominican-Republic, >50K
32, Private, Some-college, Never-married, Prof-specialty, Other-relative, White, Female,0,0,40, Scotland, <=50K
29, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
57, Local-gov, Assoc-voc, Divorced, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
52, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,7298,0,16, United-States, >50K
19, Private, Assoc-acdm, Never-married, Transport-moving, Own-child, White, Male,0,0,43, United-States, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
42, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,50, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
49, Private, Masters, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,45, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,8, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,54, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Mexico, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,32, United-States, <=50K
48, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,65, United-States, <=50K
24, State-gov, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
52, Private, Bachelors, Widowed, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
32, Private, 7th-8th, Never-married, Sales, Not-in-family, White, Female,0,0,2, United-States, <=50K
38, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,45, United-States, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,19, United-States, <=50K
67, State-gov, HS-grad, Divorced, Tech-support, Wife, White, Female,0,0,43, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
36, Local-gov, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,54, United-States, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,60, United-States, >50K
57, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
30, Local-gov, Bachelors, Never-married, Farming-fishing, Wife, White, Female,0,0,50, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, >50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, >50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,2411,0,40, Japan, <=50K
69, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Sales, Wife, White, Female,0,0,40, United-States, >50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,45, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,20, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
24, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
19, Private, 12th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
36, State-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
35, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,1, Philippines, <=50K
48, Local-gov, Masters, Divorced, Prof-specialty, Wife, White, Female,0,0,45, Scotland, <=50K
54, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,23, United-States, <=50K
22, Private, 11th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, United-States, <=50K
26, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,44, United-States, <=50K
32, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Thailand, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
66, Private, HS-grad, Widowed, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,7209,0,50, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
49, Private, HS-grad, Divorced, Sales, Unmarried, Black, Male,0,0,40, United-States, <=50K
32, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,2143,0,50, United-States, <=50K
39, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Tech-support, Own-child, Other, Male,0,0,40, United-States, <=50K
72, Federal-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, >50K
33, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
46, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Canada, >50K
46, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
44, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, >50K
51, Self-emp-not-inc, Masters, Never-married, Sales, Not-in-family, White, Male,0,0,19, United-States, <=50K
35, State-gov, Masters, Never-married, Craft-repair, Unmarried, White, Male,0,0,80, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Mexico, <=50K
38, Private, Bachelors, Divorced, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
32, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
41, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Other-relative, White, Male,0,0,40, United-States, <=50K
24, Private, 9th, Never-married, Sales, Not-in-family, White, Male,0,0,40, Italy, <=50K
67, Self-emp-not-inc, 9th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,32, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1750,45, United-States, >50K
42, State-gov, Masters, Never-married, Farming-fishing, Husband, White, Male,0,0,65, United-States, <=50K
44, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,54, United-States, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
21, Private, 10th, Never-married, Sales, Husband, White, Male,0,0,40, Haiti, <=50K
50, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,14704,0,50, United-States, >50K
20, Private, HS-grad, Never-married, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,0,0,45, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,5178,0,36, United-States, >50K
38, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,42, United-States, <=50K
25, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,35, United-States, <=50K
35, State-gov, 11th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Honduras, <=50K
21, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
47, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
53, Private, Masters, Married-civ-spouse, Transport-moving, Wife, White, Male,0,1902,40, United-States, >50K
24, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Divorced, Exec-managerial, Own-child, White, Female,0,0,35, United-States, <=50K
26, Private, Bachelors, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
59, Private, Masters, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, >50K
64, Federal-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1887,50, England, >50K
17, Without-pay, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
30, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Germany, <=50K
62, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Iran, >50K
21, Private, Masters, Never-married, Exec-managerial, Own-child, White, Female,0,1848,30, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Cambodia, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
26, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,60, United-States, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Taiwan, >50K
55, Self-emp-inc, HS-grad, Never-married, Sales, Wife, White, Female,0,0,50, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,9536,0,50, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
38, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Female,0,1670,54, United-States, <=50K
46, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
48, Self-emp-inc, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Mexico, <=50K
26, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
22, Private, Masters, Never-married, Exec-managerial, Own-child, White, Male,0,0,33, United-States, <=50K
22, Private, Bachelors, Divorced, Other-service, Own-child, Other, Female,0,0,30, United-States, <=50K
