43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1977,60, Dominican-Republic, >50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1887,40, Trinadad&Tobago, >50K
40, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, England, <=50K
64, Private, 10th, Widowed, Prof-specialty, Not-in-family, Other, Female,0,0,16, Philippines, <=50K
36, Private, Masters, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,7298,0,60, Greece, <=50K
32, Private, Some-college, Separated, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,37, Ecuador, <=50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Honduras, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,46, Poland, <=50K
47, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Hong, >50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, Scotland, >50K
26, Private, 11th, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,30, Philippines, <=50K
38, Private, Bachelors, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,65, Iran, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
52, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7687,0,40, El-Salvador, >50K
55, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,1706,45, Dominican-Republic, >50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
61, Local-gov, 11th, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Yugoslavia, <=50K
73, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,20, Philippines, <=50K
41, Self-emp-not-inc, HS-grad, Separated, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
51, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Columbia, <=50K
48, Self-emp-not-inc, Some-college, Married-spouse-absent, Protective-serv, Not-in-family, White, Female,0,0,50, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, Vietnam, <=50K
38, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Iran, <=50K
30, Federal-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, China, <=50K
51, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
55, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Poland, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Philippines, <=50K
24, State-gov, 7th-8th, Divorced, Exec-managerial, Own-child, Other, Female,0,0,45, Ireland, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Laos, <=50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
40, Local-gov, HS-grad, Never-married, Adm-clerical, Wife, White, Female,0,0,60, Philippines, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,35, Dominican-Republic, >50K
47, Federal-gov, 7th-8th, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,30, Hong, <=50K
57, State-gov, Some-college, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0,0,50, Ireland, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Italy, <=50K
36, Local-gov, Some-college, Married-spouse-absent, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,14283,0,60, Germany, >50K
31, Private, Assoc-acdm, Never-married, Craft-repair, Unmarried, Other, Female,0,0,40, Germany, <=50K
31, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, China, <=50K
39, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
22, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
22, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,0,20, Italy, <=50K
34, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,30, Ecuador, <=50K
35, Self-emp-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,45, Dominican-Republic, >50K
40, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,14694,0,45, Puerto-Rico, <=50K
69, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,15, Canada, >50K
20, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,4289,0,30, Portugal, <=50K
52, Private, Bachelors, Widowed, Sales, Husband, Black, Female,0,0,45, South, >50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
56, Private, Masters, Divorced, Prof-specialty, Not-in-family, Black, Female,3874,0,40, El-Salvador, <=50K
71, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,4, England, <=50K
37, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
43, Private, HS-grad, Married-spouse-absent, Farming-fishing, Not-in-family, Black, Male,0,0,40, Cambodia, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Cuba, <=50K
42, Local-gov, Masters, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,60, Thailand, <=50K
68, Private, 9th, Separated, Prof-specialty, Not-in-family, White, Female,0,0,25, Portugal, <=50K
28, Private, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Haiti, <=50K
22, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,4, China, >50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
47, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Columbia, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Cuba, >50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,60, Honduras, <=50K
52, Private, Assoc-acdm, Separated, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,0,37, Nicaragua, <=50K
62, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, Columbia, >50K
20, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, Other, Female,0,0,35, Mexico, <=50K
40, Local-gov, Masters, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,30, Nicaragua, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,15, Poland, <=50K
63, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,40, Germany, >50K
19, Private, 11th, Never-married, Sales, Not-in-family, White, Female,0,0,30, Portugal, <=50K
49, Federal-gov, Bachelors, Married-spouse-absent, Prof-specialty, Unmarried, Black, Male,8445,0,40, Germany, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,3895,0,40, Hong, <=50K
55, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Vietnam, <=50K
41, Local-gov, Some-college, Never-married, Exec-managerial, Wife, White, Female,0,0,50, Cambodia, <=50K
33, Self-emp-not-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Canada, >50K
47, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,7298,0,40, Cambodia, >50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, Dominican-Republic, <=50K
51, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,1902,36, Japan, >50K
43, Private, Assoc-acdm, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,1858,40, South, >50K
46, Private, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Yugoslavia, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,10, Canada, <=50K
36, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
29, Private, 11th, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,40, Nicaragua, <=50K
52, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Laos, <=50K
27, Private, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
42, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,38, Outlying-US(Guam-USVI-etc), <=50K
49, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,35, Outlying-US(Guam-USVI-etc), >50K
22, Private, Masters, Divorced, Sales, Not-in-family, Black, Female,0,0,60, Cambodia, <=50K
50, Private, Masters, Never-married, Sales, Not-in-family, White, Female,0,0,59, Peru, <=50K
56, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Columbia, >50K
28, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Nicaragua, <=50K
36, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,65, Laos, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
57, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,40, Yugoslavia, <=50K
49, Private, Bachelors, Married-civ-spouse, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Iran, >50K
60, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1977,45, Dominican-Republic, >50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, Ireland, >50K
44, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Other, Male,0,0,40, Dominican-Republic, >50K
78, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, Haiti, >50K
29, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
60, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
26, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, Laos, <=50K
46, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
26, Private, Masters, Never-married, Other-service, Not-in-family, Other, Female,0,0,54, Thailand, <=50K
53, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
51, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, France, >50K
36, Self-emp-not-inc, HS-grad, Divorced, Protective-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, Jamaica, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,54, Greece, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1887,45, Poland, >50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
40, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,60, South, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,25, Hungary, <=50K
18, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,35, Portugal, <=50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Nicaragua, <=50K
26, Private, Masters, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Vietnam, <=50K
51, State-gov, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, <=50K
59, Private, HS-grad, Never-married, Sales, Wife, Asian-Pac-Islander, Female,0,0,45, Nicaragua, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Cuba, <=50K
38, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,26, Japan, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,36, Germany, <=50K
63, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Black, Female,0,0,40, Canada, <=50K
43, Private, Some-college, Divorced, Protective-serv, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
34, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Male,7298,0,45, China, >50K
37, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
43, Private, 10th, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Iran, <=50K
49, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,45, Haiti, <=50K
39, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,45, Germany, <=50K
27, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
43, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,60, Puerto-Rico, >50K
28, Federal-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,1585,40, Canada, <=50K
35, Private, Bachelors, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Jamaica, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Nicaragua, <=50K
54, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Italy, <=50K
30, Private, Assoc-acdm, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Vietnam, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Italy, >50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, Black, Female,0,0,10, Cambodia, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Peru, >50K
66, Self-emp-inc, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,1740,40, Greece, >50K
64, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Cuba, >50K
33, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1605,40, Ireland, >50K
52, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,35, Laos, <=50K
37, Private, Doctorate, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, Nicaragua, <=50K
53, Federal-gov, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,40, Hong, <=50K
28, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, Scotland, <=50K
23, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Black, Female,0,0,40, Japan, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Peru, >50K
29, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
66, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,24, Mexico, <=50K
43, Private, HS-grad, Separated, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
31, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,65, Canada, >50K
44, Private, 9th, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Greece, >50K
44, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
49, Private, Assoc-acdm, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,54, India, <=50K
27, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,25, El-Salvador, <=50K
43, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Haiti, <=50K
45, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,54, Puerto-Rico, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,35, Jamaica, >50K
35, Private, Some-college, Separated, Transport-moving, Own-child, Other, Male,0,0,61, England, >50K
22, Private, Masters, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Thailand, <=50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,54, Puerto-Rico, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,64, Poland, >50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Jamaica, >50K
44, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, >50K
18, Private, 11th, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,15, Hong, <=50K
57, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, South, <=50K
