47, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,35, Dominican-Republic, <=50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,8, Italy, <=50K
54, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,38, Ireland, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,60, Canada, <=50K
28, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,60, Ecuador, <=50K
48, Federal-gov, Some-college, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Columbia, <=50K
30, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,99, Portugal, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, India, >50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,99, Philippines, <=50K
25, Private, Some-college, Separated, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
46, Federal-gov, 7th-8th, Divorced, Sales, Own-child, White, Male,26695,0,40, Nicaragua, <=50K
39, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1887,48, Taiwan, <=50K
27, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,48, Outlying-US(Guam-USVI-etc), <=50K
49, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Haiti, >50K
21, Local-gov, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,35, Laos, <=50K
53, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Poland, <=50K
58, Local-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, Guatemala, <=50K
38, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,7687,0,40, Trinadad&Tobago, >50K
45, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, Black, Male,0,0,40, Ecuador, >50K
31, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1882,40, Poland, <=50K
20, State-gov, 11th, Never-married, Prof-specialty, Own-child, Black, Female,0,0,30, Honduras, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,43, Cambodia, <=50K
68, Private, 7th-8th, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,35, Philippines, >50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7687,0,50, Laos, >50K
61, Private, Some-college, Separated, Sales, Wife, Asian-Pac-Islander, Male,0,0,18, Germany, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,1685,44, United-States, <=50K
30, State-gov, HS-grad, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,45, Greece, <=50K
62, Self-emp-inc, 9th, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,40, Canada, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,54, Trinadad&Tobago, >50K
41, Local-gov, Some-college, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
40, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Hungary, >50K
48, Local-gov, Bachelors, Divorced, Adm-clerical, Wife, White, Female,0,0,40, Vietnam, >50K
40, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Hong, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, India, <=50K
48, Self-emp-inc, 7th-8th, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
41, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,45, Poland, >50K
32, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
28, Federal-gov, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,50, Japan, >50K
28, State-gov, Bachelors, Never-married, Sales, Not-in-family, Other, Female,0,0,10, Outlying-US(Guam-USVI-etc), <=50K
39, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, France, >50K
43, Private, HS-grad, Never-married, Sales, Husband, Black, Male,4004,0,40, Thailand, >50K
22, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Ireland, <=50K
25, Local-gov, 10th, Separated, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
35, Private, Masters, Divorced, Tech-support, Unmarried, Black, Female,0,0,38, Laos, >50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
31, Private, 12th, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,45, Japan, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Greece, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, Guatemala, <=50K
35, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,3078,0,40, Puerto-Rico, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Greece, <=50K
41, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,1671,50, El-Salvador, <=50K
56, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,40, Iran, <=50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,50, Laos, <=50K
28, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
25, Local-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Ireland, <=50K
36, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
43, Self-emp-not-inc, Prof-school, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,99999,0,40, Ireland, >50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,20, Scotland, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
19, Private, 10th, Never-married, Other-service, Not-in-family, Black, Female,0,0,25, Canada, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, India, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,939,0,40, Dominican-Republic, <=50K
68, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,12, Portugal, <=50K
59, Federal-gov, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Italy, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Vietnam, <=50K
22, Federal-gov, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
56, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
48, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Poland, >50K
43, Local-gov, Bachelors, Divorced, Handlers-cleaners, Unmarried, Other, Female,0,0,40, Scotland, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, India, <=50K
51, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,38, Poland, <=50K
38, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,43, China, <=50K
39, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Italy, <=50K
41, Private, Masters, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, United-States, <=50K
28, Private, Masters, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,32, India, <=50K
49, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Iran, <=50K
29, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
38, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Hungary, <=50K
36, Private, Some-college, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,48, Italy, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
55, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,54, Peru, >50K
58, Self-emp-not-inc, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,1887,2, Ecuador, <=50K
33, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,40, Ecuador, <=50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, Other, Female,0,0,40, Poland, >50K
51, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, >50K
33, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, France, >50K
29, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
37, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
35, Self-emp-inc, HS-grad, Divorced, Sales, Not-in-family, White, Male,7298,0,40, Taiwan, <=50K
39, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,48, Guatemala, >50K
43, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,39, Trinadad&Tobago, <=50K
38, Private, Masters, Divorced, Transport-moving, Unmarried, Black, Male,0,0,54, Philippines, >50K
25, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Mexico, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,7298,0,40, Hong, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,7687,0,43, Columbia, >50K
58, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Portugal, >50K
48, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
58, Local-gov, 7th-8th, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
30, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,10, El-Salvador, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,96, Taiwan, <=50K
23, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Taiwan, >50K
21, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, >50K
34, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
57, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,15024,0,60, Columbia, >50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1695,45, El-Salvador, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,20, Haiti, <=50K
27, Private, 11th, Divorced, Sales, Unmarried, Black, Female,0,0,45, South, <=50K
27, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Cuba, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
45, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,45, Hungary, <=50K
48, Self-emp-not-inc, Some-college, Never-married, Tech-support, Not-in-family, Other, Male,0,0,30, Guatemala, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, Puerto-Rico, <=50K
46, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, South, >50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Ireland, >50K
57, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Laos, >50K
38, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,44, Guatemala, <=50K
35, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,40, France, >50K
33, Local-gov, 1st-4th, Never-married, Sales, Not-in-family, White, Female,0,0,40, Thailand, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,35, United-States, >50K
58, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,40, Nicaragua, >50K
49, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,45, South, >50K
34, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,50, Columbia, >50K
45, Private, Bachelors, Divorced, Other-service, Unmarried, Black, Female,0,0,30, India, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,54, Hungary, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Nicaragua, <=50K
34, Self-emp-not-inc, 11th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Mexico, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,60, Haiti, >50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, >50K
35, Private, Assoc-acdm, Divorced, Sales, Not-in-family, White, Male,0,0,72, Haiti, <=50K
31, Federal-gov, Assoc-acdm, Divorced, Other-service, Unmarried, White, Female,0,0,40, Poland, >50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,25, Italy, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Black, Male,15024,0,70, Germany, <=50K
27, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,3204,0,40, Hong, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,54, Poland, <=50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,60, El-Salvador, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,7687,0,20, United-States, >50K
44, Federal-gov, Bachelors, Widowed, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1876,50, Hungary, <=50K
23, Private, 12th, Never-married, Transport-moving, Own-child, Black, Male,0,0,24, Haiti, <=50K
26, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,50, Honduras, <=50K
60, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,35, Vietnam, <=50K
19, Private, Bachelors, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Vietnam, <=50K
48, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Taiwan, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
27, Private, Some-college, Separated, Sales, Not-in-family, White, Female,0,0,25, Honduras, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Hungary, >50K
21, Local-gov, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,15, Italy, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,60, Trinadad&Tobago, <=50K
34, Self-emp-inc, HS-grad, Separated, Machine-op-inspct, Husband, Other, Male,0,0,40, Guatemala, <=50K
48, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,38, Canada, <=50K
39, Private, HS-grad, Separated, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
43, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,1897,50, Honduras, >50K
45, Self-emp-not-inc, Bachelors, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,2184,0,50, India, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,48, Japan, <=50K
37, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,14300,0,35, Iran, >50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
