19, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Ecuador, <=50K
40, Private, Masters, Divorced, Prof-specialty, Wife, White, Male,0,0,36, Japan, >50K
36, Private, Some-college, Divorced, Adm-clerical, Own-child, Other, Female,0,0,40, England, <=50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
18, Private, 12th, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,25, Cambodia, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,54, Thailand, >50K
52, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Thailand, <=50K
25, Private, HS-grad, Never-married, Other-service, Husband, Other, Male,0,0,40, Italy, <=50K
37, Self-emp-not-inc, 9th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Columbia, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, Ireland, <=50K
38, Private, Bachelors, Married-civ-spouse, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,10, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,5013,0,50, United-States, >50K
58, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Trinadad&Tobago, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
19, Private, Prof-school, Separated, Other-service, Own-child, Black, Female,0,0,20, Puerto-Rico, <=50K
34, Private, Assoc-acdm, Separated, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,25, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,99, Germany, >50K
37, Local-gov, HS-grad, Never-married, Sales, Wife, White, Male,0,0,84, Haiti, >50K
52, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, Hong, >50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,13016,0,60, Mexico, >50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Scotland, <=50K
54, Private, Bachelors, Separated, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
25, Private, HS-grad, Separated, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,65, England, <=50K
33, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
30, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,40, Hong, <=50K
49, Private, 12th, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, Japan, <=50K
62, Self-emp-inc, 10th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,7015,0,15, United-States, >50K
27, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
41, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
46, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,15024,0,40, Ireland, >50K
30, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,25, South, <=50K
51, Local-gov, HS-grad, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Poland, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Vietnam, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,50, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,48, Dominican-Republic, >50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Haiti, <=50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,20, Nicaragua, <=50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,54, Cuba, <=50K
22, Private, 7th-8th, Never-married, Other-service, Unmarried, Black, Female,0,0,30, Trinadad&Tobago, <=50K
33, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Mexico, <=50K
33, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, Ecuador, <=50K
32, Federal-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, England, <=50K
46, Local-gov, Bachelors, Widowed, Other-service, Husband, White, Female,0,0,60, United-States, >50K
21, Private, HS-grad, Never-married, Other-service, Unmarried, Other, Female,0,0,16, Columbia, <=50K
25, Private, Some-college, Never-married, Priv-house-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Other-relative, White, Female,0,0,25, Dominican-Republic, <=50K
38, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, Black, Male,7687,0,40, England, <=50K
40, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
27, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,54, Ecuador, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Thailand, <=50K
30, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
48, Private, Assoc-voc, Divorced, Prof-specialty, Husband, White, Male,0,0,40, England, <=50K
33, Private, 10th, Never-married, Craft-repair, Own-child, Black, Male,0,0,50, Iran, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,99, Philippines, >50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Canada, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, Vietnam, <=50K
23, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,45, Hungary, >50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
33, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Female,0,0,54, Scotland, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Ecuador, >50K
40, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, France, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, Yugoslavia, <=50K
43, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Columbia, <=50K
26, Private, Some-college, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,30, India, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,37, Honduras, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,70, Philippines, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,8, Yugoslavia, <=50K
33, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,80, Vietnam, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, Mexico, <=50K
56, Private, Prof-school, Married-civ-spouse, Tech-support, Wife, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
34, State-gov, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,40, Ireland, <=50K
33, Local-gov, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Other-relative, Other, Male,0,0,40, Thailand, <=50K
51, Local-gov, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, China, <=50K
36, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
54, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Black, Male,0,0,50, South, <=50K
47, Private, Prof-school, Married-civ-spouse, Transport-moving, Unmarried, Other, Male,0,0,40, Poland, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,24, Hong, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,47, Jamaica, >50K
36, Without-pay, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, United-States, >50K
24, Private, Prof-school, Never-married, Prof-specialty, Husband, White, Female,0,0,50, England, >50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,50, Vietnam, <=50K
45, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, >50K
68, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,30, United-States, <=50K
25, Private, 11th, Never-married, Other-service, Wife, Asian-Pac-Islander, Male,0,1902,35, United-States, >50K
40, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,60, United-States, <=50K
44, Private, 11th, Married-civ-spouse, Tech-support, Unmarried, Black, Female,0,0,40, Portugal, >50K
41, Private, HS-grad, Separated, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
29, Private, Some-college, Never-married, Exec-managerial, Unmarried, Other, Male,0,0,40, El-Salvador, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Other, Female,0,0,40, Iran, <=50K
59, Private, 10th, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
32, Private, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,45, Thailand, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
24, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, Ireland, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
22, Private, HS-grad, Divorced, Other-service, Own-child, Black, Female,0,0,40, Ireland, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,30, Columbia, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
30, Private, 12th, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Haiti, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,27, Puerto-Rico, <=50K
45, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, Black, Male,0,0,40, South, >50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,45, Honduras, <=50K
28, Local-gov, Assoc-acdm, Separated, Craft-repair, Not-in-family, Other, Male,0,0,40, Jamaica, <=50K
48, Local-gov, Masters, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,24, Dominican-Republic, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,8, Yugoslavia, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,1976,40, South, >50K
38, State-gov, Bachelors, Separated, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,35, Portugal, <=50K
55, Private, Bachelors, Divorced, Other-service, Husband, Other, Female,0,0,40, El-Salvador, <=50K
56, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, Germany, <=50K
49, Self-emp-inc, Some-college, Divorced, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,7298,0,40, Germany, <=50K
27, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
71, Self-emp-not-inc, 9th, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,48, Yugoslavia, >50K
43, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, France, <=50K
44, State-gov, Some-college, Married-spouse-absent, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,38, South, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Own-child, Other, Female,0,0,40, Taiwan, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Iran, <=50K
40, Private, HS-grad, Separated, Craft-repair, Husband, Black, Male,0,0,40, France, <=50K
45, Self-emp-not-inc, Assoc-voc, Separated, Other-service, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
53, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Vietnam, <=50K
28, Private, Assoc-acdm, Never-married, Farming-fishing, Husband, White, Male,0,0,50, Cuba, <=50K
31, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Nicaragua, <=50K
52, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,50, Guatemala, >50K
55, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Canada, <=50K
33, Private, 11th, Never-married, Prof-specialty, Husband, White, Female,0,0,50, Vietnam, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,0,0,60, Germany, <=50K
42, Private, 7th-8th, Never-married, Prof-specialty, Husband, Other, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
42, Private, Assoc-voc, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
46, State-gov, Bachelors, Divorced, Other-service, Husband, Black, Male,0,0,40, Hungary, <=50K
27, Private, Masters, Never-married, Adm-clerical, Wife, White, Male,7298,0,8, El-Salvador, <=50K
65, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7298,0,40, South, >50K
29, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, South, <=50K
25, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,60, Columbia, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,3672,0,40, Poland, >50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Laos, <=50K
27, Self-emp-not-inc, HS-grad, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,45, Hungary, <=50K
51, Self-emp-not-inc, Some-college, Widowed, Craft-repair, Unmarried, Black, Female,0,0,20, Nicaragua, <=50K
45, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, France, >50K
31, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Peru, <=50K
25, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,40, South, >50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, Philippines, <=50K
47, Self-emp-inc, 9th, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, Guatemala, >50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,7899,0,40, Italy, >50K
35, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Other, Female,0,0,54, Cambodia, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Portugal, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Other-relative, Black, Male,0,0,20, Dominican-Republic, <=50K
46, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Local-gov, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,45, Vietnam, >50K
17, Private, 11th, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,20, China, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,54, Ecuador, >50K
19, Private, 12th, Never-married, Other-service, Other-relative, White, Female,0,0,22, Yugoslavia, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, >50K
30, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Other-relative, Other, Female,0,0,70, Laos, <=50K
25, Private, Some-college, Separated, Other-service, Not-in-family, White, Female,0,0,25, Yugoslavia, <=50K
31, Private, Prof-school, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
