39, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, >50K
21, Private, 9th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Peru, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,2358,40, Vietnam, >50K
35, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
43, Private, Doctorate, Divorced, Prof-specialty, Husband, Other, Male,0,0,45, United-States, <=50K
34, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, France, <=50K
45, Private, Doctorate, Divorced, Craft-repair, Husband, Other, Male,15024,0,40, Cuba, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, Peru, >50K
20, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, Nicaragua, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,15, Nicaragua, <=50K
36, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, France, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1671,50, Outlying-US(Guam-USVI-etc), >50K
46, Private, Some-college, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,46, China, <=50K
44, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
37, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,54, India, >50K
25, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,50, Peru, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,3103,0,54, Ireland, >50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
62, Private, 1st-4th, Widowed, Sales, Husband, White, Male,0,0,40, Cuba, <=50K
36, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
53, Private, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,0,40, Laos, <=50K
28, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
42, Local-gov, Some-college, Never-married, Sales, Husband, White, Female,0,0,40, Italy, <=50K
26, Private, Some-college, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
50, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,40, Iran, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, >50K
45, Private, Some-college, Widowed, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, <=50K
59, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,3654,0,40, Scotland, >50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Haiti, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Husband, Black, Male,0,0,30, Ecuador, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Jamaica, >50K
24, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,45, United-States, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, France, <=50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Cuba, <=50K
27, Private, Some-college, Never-married, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
22, Private, Masters, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
31, Private, Bachelors, Never-married, Transport-moving, Husband, White, Female,0,0,45, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, Italy, <=50K
22, Private, 12th, Married-spouse-absent, Prof-specialty, Own-child, White, Female,0,0,20, England, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,65, Scotland, <=50K
25, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, <=50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,77, Poland, <=50K
28, Private, HS-grad, Married-spouse-absent, Farming-fishing, Husband, Other, Female,0,0,60, Guatemala, <=50K
67, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Peru, <=50K
46, Self-emp-inc, Masters, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,60, Cambodia, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Poland, <=50K
43, Private, Bachelors, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,50, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, South, <=50K
43, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,32, Cambodia, <=50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, Jamaica, <=50K
21, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, Haiti, <=50K
22, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
32, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Italy, <=50K
58, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Hungary, <=50K
57, Private, HS-grad, Separated, Prof-specialty, Husband, White, Female,0,0,40, Vietnam, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Portugal, <=50K
50, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,60, Mexico, >50K
40, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,3103,0,40, Outlying-US(Guam-USVI-etc), <=50K
30, Private, Assoc-acdm, Never-married, Transport-moving, Husband, Black, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, Honduras, <=50K
29, Private, Bachelors, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Scotland, >50K
62, Federal-gov, Assoc-voc, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Haiti, <=50K
24, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
60, Self-emp-inc, Some-college, Divorced, Craft-repair, Husband, Other, Male,0,0,40, Japan, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
52, Private, Masters, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, China, >50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, Poland, <=50K
34, Private, Bachelors, Never-married, Transport-moving, Wife, White, Male,0,0,40, Dominican-Republic, <=50K
32, State-gov, HS-grad, Never-married, Adm-clerical, Wife, White, Female,0,0,32, Greece, <=50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,40, Hungary, <=50K
21, Private, 10th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
49, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Laos, <=50K
35, Private, Prof-school, Never-married, Prof-specialty, Husband, Other, Female,0,0,50, Peru, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Scotland, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,5261,0,40, Italy, <=50K
57, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,25, Portugal, <=50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,45, United-States, <=50K
63, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,27794,0,50, France, >50K
39, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Guatemala, <=50K
43, Private, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,50, Nicaragua, >50K
30, Private, Assoc-voc, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, Germany, <=50K
24, Private, Bachelors, Never-married, Tech-support, Own-child, White, Female,0,0,40, Peru, <=50K
50, Private, 10th, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, India, <=50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, >50K
57, Private, HS-grad, Married-civ-spouse, Sales, Wife, Black, Male,0,0,40, Japan, <=50K
49, Self-emp-not-inc, 9th, Married-civ-spouse, Protective-serv, Unmarried, Black, Male,0,0,46, Yugoslavia, <=50K
27, Private, Bachelors, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
50, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, Haiti, >50K
24, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, Holand-Netherlands, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Hungary, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,15024,0,50, United-States, >50K
31, State-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,30, Mexico, <=50K
57, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, Other, Female,0,0,40, Ecuador, <=50K
55, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
36, Private, Bachelors, Divorced, Transport-moving, Own-child, Asian-Pac-Islander, Male,3117,0,40, Yugoslavia, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Holand-Netherlands, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,30, Yugoslavia, <=50K
61, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,40, South, >50K
32, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, Other, Male,0,0,40, Philippines, <=50K
39, Private, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,10, Germany, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,48, Yugoslavia, >50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Japan, >50K
34, Self-emp-inc, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,40, Germany, <=50K
36, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
56, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,40, Cambodia, <=50K
49, Local-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
56, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,54, Ireland, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
19, Private, 12th, Never-married, Sales, Own-child, Black, Male,0,0,20, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,30, Mexico, <=50K
49, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Dominican-Republic, >50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, Columbia, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, France, >50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, Cambodia, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, >50K
23, Private, 10th, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,40, Hong, <=50K
39, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,32, Vietnam, <=50K
34, Private, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,83480,0,60, England, >50K
26, Private, Assoc-voc, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, Guatemala, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,3103,0,40, Nicaragua, >50K
19, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, Honduras, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, Germany, >50K
21, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Haiti, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1902,40, Poland, <=50K
65, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,16, Trinadad&Tobago, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,7298,0,40, United-States, >50K
64, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Yugoslavia, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, India, <=50K
30, Private, Prof-school, Married-civ-spouse, Exec-managerial, Wife, Black, Female,99999,0,54, Greece, >50K
42, Private, Prof-school, Married-civ-spouse, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,2326,45, India, <=50K
29, Private, Some-college, Separated, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
43, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,20, El-Salvador, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,99999,0,40, Portugal, >50K
55, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Mexico, <=50K
37, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Vietnam, <=50K
23, Private, Bachelors, Separated, Exec-managerial, Own-child, Other, Male,0,0,25, India, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
56, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Thailand, >50K
32, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Canada, <=50K
26, Local-gov, HS-grad, Divorced, Tech-support, Own-child, White, Male,0,0,40, France, <=50K
35, Private, HS-grad, Never-married, Tech-support, Husband, Other, Male,0,0,40, France, <=50K
22, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,40, Guatemala, <=50K
25, Private, Some-college, Divorced, Adm-clerical, Wife, Black, Female,0,0,20, Jamaica, <=50K
19, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Japan, <=50K
