21, Private, HS-grad, Married-spouse-absent, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,24, Dominican-Republic, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Japan, <=50K
66, Self-emp-not-inc, Assoc-acdm, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,35, Yugoslavia, >50K
17, Private, 10th, Never-married, Sales, Own-child, Other, Female,0,0,17, Haiti, <=50K
31, Private, Assoc-voc, Never-married, Adm-clerical, Wife, Other, Male,0,0,40, Guatemala, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,38, Iran, <=50K
23, Private, Masters, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,52, Haiti, <=50K
30, Private, Some-college, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,35, El-Salvador, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, India, <=50K
57, Private, 5th-6th, Widowed, Adm-clerical, Husband, Other, Female,0,0,35, Ireland, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, South, <=50K
44, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, >50K
39, Private, Assoc-acdm, Divorced, Other-service, Husband, Other, Female,0,0,30, Philippines, <=50K
32, Self-emp-not-inc, HS-grad, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,32, Columbia, <=50K
59, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,54, United-States, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Holand-Netherlands, <=50K
45, State-gov, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,3356,0,40, Portugal, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,48, Jamaica, <=50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,15, Trinadad&Tobago, <=50K
53, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
26, Private, Some-college, Married-spouse-absent, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
34, Private, 12th, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Yugoslavia, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Portugal, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,35, Hungary, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Columbia, <=50K
25, Private, Assoc-voc, Never-married, Other-service, Own-child, Other, Male,0,0,25, Honduras, <=50K
53, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, El-Salvador, <=50K
47, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, Honduras, >50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Black, Female,0,0,20, Honduras, <=50K
53, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, Philippines, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,40, Holand-Netherlands, >50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,45, Italy, >50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, South, <=50K
59, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Wife, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, France, <=50K
22, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Female,0,0,35, Mexico, <=50K
23, Private, Masters, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,20, Peru, <=50K
31, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Canada, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,40, Ecuador, <=50K
50, Private, Bachelors, Divorced, Adm-clerical, Own-child, Black, Male,0,0,40, Nicaragua, <=50K
27, Self-emp-not-inc, 11th, Never-married, Sales, Own-child, Black, Female,0,0,40, Honduras, <=50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,16, France, <=50K
59, Local-gov, Assoc-acdm, Divorced, Tech-support, Husband, Other, Male,0,1977,40, Italy, >50K
31, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Japan, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,70, Haiti, <=50K
30, Federal-gov, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, Nicaragua, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
25, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Trinadad&Tobago, <=50K
47, Private, Masters, Divorced, Prof-specialty, Husband, Other, Male,0,0,40, Cuba, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Peru, >50K
51, Local-gov, Assoc-voc, Divorced, Transport-moving, Unmarried, Black, Female,0,0,45, China, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
26, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,25, Cambodia, <=50K
33, Private, Some-college, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
38, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,37, Italy, <=50K
31, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, <=50K
23, Private, Assoc-voc, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
48, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,50, France, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Ireland, >50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,1977,40, El-Salvador, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, Haiti, <=50K
46, Private, Assoc-acdm, Divorced, Prof-specialty, Husband, Other, Male,0,0,40, Greece, >50K
27, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Male,0,0,40, Peru, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Other, Female,0,0,40, Ecuador, >50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Philippines, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Other-relative, Black, Male,0,0,40, Scotland, <=50K
26, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Hungary, <=50K
60, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Yugoslavia, <=50K
52, Self-emp-not-inc, Doctorate, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,54, Ireland, >50K
39, Local-gov, HS-grad, Divorced, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Ecuador, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,38, South, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
63, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,45, Vietnam, >50K
32, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Ecuador, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Scotland, >50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Black, Female,3558,0,25, South, <=50K
49, Federal-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Ireland, <=50K
47, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,30, Laos, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,50, Cambodia, >50K
32, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, Hong, <=50K
27, Without-pay, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,1897,40, Yugoslavia, <=50K
37, Private, Assoc-voc, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
24, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
40, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,50, South, >50K
44, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
41, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, Outlying-US(Guam-USVI-etc), >50K
40, Self-emp-not-inc, HS-grad, Widowed, Sales, Unmarried, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Canada, <=50K
28, Private, Prof-school, Divorced, Prof-specialty, Husband, Black, Male,0,0,45, Ireland, <=50K
45, Private, HS-grad, Divorced, Protective-serv, Unmarried, Asian-Pac-Islander, Male,0,0,80, Taiwan, >50K
45, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,40, Italy, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, >50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, India, >50K
46, Private, 10th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,30, Vietnam, <=50K
23, Local-gov, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
53, Local-gov, Assoc-acdm, Widowed, Sales, Husband, Other, Male,0,0,50, Columbia, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Wife, Amer-Indian-Eskimo, Female,0,0,35, Vietnam, <=50K
64, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,45, France, <=50K
36, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,43, Cambodia, >50K
40, Private, Assoc-voc, Widowed, Other-service, Husband, White, Male,0,0,60, United-States, >50K
37, Private, Some-college, Divorced, Other-service, Husband, Other, Female,0,0,45, Taiwan, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,54, El-Salvador, <=50K
48, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,15024,0,65, Ireland, >50K
41, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,50, Honduras, <=50K
48, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Scotland, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Yugoslavia, >50K
50, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,0,40, France, <=50K
18, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, France, >50K
58, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, Other, Female,0,1977,40, India, <=50K
61, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
31, State-gov, 10th, Married-civ-spouse, Other-service, Husband, Black, Male,0,1821,34, Portugal, >50K
30, Private, Some-college, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, Poland, <=50K
48, State-gov, 7th-8th, Widowed, Other-service, Not-in-family, White, Female,0,0,7, Iran, <=50K
31, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, >50K
38, Private, Doctorate, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,52, England, <=50K
43, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, Black, Male,0,0,70, Scotland, >50K
40, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,65, Holand-Netherlands, >50K
47, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Male,7298,0,40, Puerto-Rico, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,10, Poland, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,15, Cuba, >50K
46, Local-gov, HS-grad, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,25, Honduras, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,50, Jamaica, >50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,50, Hong, <=50K
21, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,50, Poland, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Male,0,0,40, Holand-Netherlands, <=50K
17, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Hungary, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Honduras, <=50K
65, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Trinadad&Tobago, <=50K
25, Self-emp-not-inc, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
56, Federal-gov, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Iran, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, >50K
32, Private, Assoc-acdm, Divorced, Craft-repair, Husband, Other, Male,0,0,50, China, <=50K
37, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,3330,0,40, Greece, >50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,38, Puerto-Rico, <=50K
61, State-gov, Some-college, Married-civ-spouse, Craft-repair, Wife, Other, Female,0,0,40, Thailand, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, 10th, Divorced, Adm-clerical, Husband, White, Male,0,0,60, France, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,30, Hungary, <=50K
53, Federal-gov, HS-grad, Widowed, Handlers-cleaners, Not-in-family, White, Female,2915,0,40, Cambodia, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, France, <=50K
31, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,54, Portugal, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,30, Yugoslavia, <=50K
29, State-gov, Some-college, Divorced, Sales, Husband, White, Female,0,0,40, Laos, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,48, Philippines, <=50K
24, Federal-gov, 10th, Never-married, Other-service, Husband, Black, Male,0,0,40, Guatemala, <=50K
21, Private, 1st-4th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Hong, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, El-Salvador, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,5036,0,50, United-States, >50K
59, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, Iran, <=50K
50, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Not-in-family, Other, Male,0,0,40, India, <=50K
28, Private, 9th, Married-civ-spouse, Machine-op-inspct, Wife, Other, Male,0,0,45, Puerto-Rico, <=50K
34, Private, 5th-6th, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, Hong, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,10, Greece, <=50K
57, Local-gov, 7th-8th, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Laos, <=50K
57, Self-emp-inc, Bachelors, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,54, Cuba, >50K
70, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,16, Yugoslavia, <=50K
38, Private, 5th-6th, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, Canada, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,70, South, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Portugal, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,35, Cuba, >50K
55, Self-emp-inc, Bachelors, Widowed, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, Dominican-Republic, >50K
41, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Columbia, <=50K
49, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Japan, >50K
29, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,65, Japan, <=50K
20, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Holand-Netherlands, <=50K
72, Self-emp-not-inc, Some-college, Divorced, Other-service, Husband, White, Female,0,0,40, Thailand, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,35, England, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
