47, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,35, Hungary, <=50K
47, Private, HS-grad, Widowed, Adm-clerical, Wife, Black, Male,0,0,32, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,52, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,34, United-States, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,45, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
35, Private, Some-college, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, Peru, <=50K
21, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,20, United-States, <=50K
45, Private, Assoc-acdm, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,50, Taiwan, <=50K
35, Private, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,60, Peru, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
38, Local-gov, Bachelors, Divorced, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,52, Puerto-Rico, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Columbia, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
27, State-gov, Some-college, Never-married, Other-service, Wife, White, Female,0,0,40, India, >50K
31, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,50, France, >50K
64, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
33, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,7298,0,40, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,74, Nicaragua, >50K
69, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
21, Local-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
33, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,32, United-States, >50K
36, Federal-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Scotland, >50K
49, State-gov, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Other, Male,2511,0,40, United-States, >50K
31, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, Philippines, <=50K
37, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Male,4586,0,40, Dominican-Republic, <=50K
49, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Peru, <=50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, England, <=50K
41, Private, 7th-8th, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
64, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,20, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1902,40, China, >50K
40, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,45, Portugal, >50K
21, Self-emp-not-inc, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,10, Laos, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
20, Self-emp-not-inc, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,32, United-States, <=50K
50, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
28, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, Cambodia, <=50K
28, Private, Some-college, Divorced, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
52, Private, Assoc-voc, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
68, Private, 7th-8th, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,30, United-States, <=50K
37, Private, 11th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
31, Private, 11th, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Sales, Wife, Black, Male,7298,0,40, Puerto-Rico, >50K
46, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,32, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,45, United-States, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
46, Private, 11th, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,50, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
34, Private, 11th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,28, United-States, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Female,0,0,45, United-States, <=50K
21, Private, 11th, Never-married, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,12, China, <=50K
48, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, Vietnam, >50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Female,0,0,40, Hungary, >50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Mexico, <=50K
29, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
32, Private, HS-grad, Never-married, Sales, Other-relative, Asian-Pac-Islander, Female,0,0,20, Greece, <=50K
38, Local-gov, Bachelors, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,3103,0,50, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Thailand, >50K
70, Private, Bachelors, Widowed, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2339,45, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Portugal, <=50K
41, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,4124,0,80, United-States, >50K
19, Private, Some-college, Never-married, Tech-support, Own-child, Black, Female,0,0,14, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
66, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,15024,0,40, United-States, <=50K
46, Private, Masters, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Vietnam, >50K
26, Self-emp-not-inc, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,5068,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, Yugoslavia, >50K
39, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,0,2231,45, United-States, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
27, Private, Bachelors, Divorced, Protective-serv, Own-child, White, Female,0,0,50, United-States, <=50K
40, Private, 9th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Yugoslavia, >50K
57, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
23, Private, 11th, Never-married, Exec-managerial, Other-relative, Black, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,21, United-States, <=50K
36, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,10, United-States, <=50K
56, Local-gov, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,2258,60, South, <=50K
21, Local-gov, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Puerto-Rico, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,15, United-States, <=50K
51, Federal-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,7258,0,50, United-States, <=50K
41, Private, Masters, Divorced, Prof-specialty, Wife, White, Female,0,0,60, United-States, >50K
21, Federal-gov, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, Honduras, <=50K
34, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,65, United-States, <=50K
61, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, 11th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
32, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, Mexico, >50K
36, Self-emp-inc, Prof-school, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,1977,40, United-States, >50K
24, Federal-gov, Assoc-voc, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,52, Laos, <=50K
38, Private, 10th, Never-married, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
37, Private, Bachelors, Widowed, Adm-clerical, Unmarried, White, Female,0,0,32, United-States, <=50K
32, Federal-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Doctorate, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,45, United-States, >50K
60, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Iran, <=50K
41, Private, 11th, Divorced, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Peru, >50K
31, Private, Some-college, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,50, Germany, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Other, Female,7298,0,40, Philippines, <=50K
65, Federal-gov, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,45, United-States, <=50K
39, Private, 5th-6th, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Machine-op-inspct, Husband, Black, Male,0,0,60, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Peru, >50K
25, Private, Assoc-voc, Divorced, Other-service, Own-child, White, Male,0,0,50, Puerto-Rico, <=50K
47, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,50, Canada, <=50K
46, Self-emp-not-inc, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,63, United-States, <=50K
30, Local-gov, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Columbia, <=50K
40, Private, HS-grad, Married-spouse-absent, Farming-fishing, Wife, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
23, State-gov, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,34, Peru, <=50K
22, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
60, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Poland, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, Japan, <=50K
31, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
35, Private, Some-college, Married-spouse-absent, Other-service, Wife, White, Male,0,0,45, United-States, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, Haiti, <=50K
32, Federal-gov, 11th, Never-married, Farming-fishing, Own-child, Black, Male,0,0,40, United-States, <=50K
47, Federal-gov, Assoc-voc, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, England, <=50K
38, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,76, United-States, <=50K
