25, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
50, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,35, Mexico, <=50K
35, Self-emp-not-inc, Doctorate, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,99, Taiwan, <=50K
22, Private, Assoc-acdm, Never-married, Tech-support, Not-in-family, White, Male,0,0,15, Nicaragua, <=50K
29, Federal-gov, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Assoc-voc, Separated, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
63, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
49, Private, 9th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Jamaica, <=50K
46, Private, 5th-6th, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,30, Mexico, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7687,0,50, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
33, Local-gov, HS-grad, Divorced, Protective-serv, Not-in-family, Other, Male,7298,0,50, United-States, >50K
40, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, Canada, <=50K
43, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
38, Private, 1st-4th, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, Thailand, <=50K
51, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,40, Iran, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,50, Trinadad&Tobago, <=50K
60, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, United-States, >50K
24, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Canada, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,15024,0,40, United-States, >50K
36, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,47, United-States, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, <=50K
40, Private, 5th-6th, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
44, State-gov, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
33, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, <=50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Vietnam, <=50K
43, Private, Some-college, Separated, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,30, Canada, <=50K
50, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,65, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Greece, <=50K
38, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,37, United-States, >50K
73, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,19312,0,60, South, >50K
48, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,35, Yugoslavia, <=50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
58, Private, Some-college, Separated, Sales, Wife, Black, Female,0,0,20, United-States, <=50K
45, Local-gov, 10th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,15, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, England, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,50, Taiwan, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,20, Iran, <=50K
21, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,4610,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, England, <=50K
23, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,30, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Female,0,0,48, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,2435,40, United-States, >50K
61, Private, Masters, Never-married, Sales, Wife, Black, Female,2201,0,50, United-States, >50K
48, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
43, Private, Doctorate, Never-married, Craft-repair, Not-in-family, White, Male,0,0,84, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,30, Japan, <=50K
33, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, >50K
48, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, >50K
48, Private, HS-grad, Divorced, Machine-op-inspct, Other-relative, Other, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Jamaica, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Other-service, Own-child, Other, Female,0,0,30, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Wife, Black, Female,0,0,40, Jamaica, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
23, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Honduras, >50K
54, Private, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,25, United-States, <=50K
33, Private, Bachelors, Separated, Sales, Not-in-family, Other, Male,0,0,40, United-States, >50K
49, Federal-gov, Masters, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Mexico, >50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Honduras, <=50K
63, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,25, United-States, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,15, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,35, El-Salvador, <=50K
50, Private, Bachelors, Separated, Exec-managerial, Unmarried, White, Female,0,0,38, United-States, <=50K
27, Private, Bachelors, Never-married, Craft-repair, Other-relative, Black, Male,0,0,50, Scotland, <=50K
40, Private, Bachelors, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, South, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
64, Private, Masters, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,30, Portugal, <=50K
57, Local-gov, 1st-4th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, Assoc-acdm, Never-married, Tech-support, Husband, White, Female,0,0,40, Cuba, >50K
24, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,42, United-States, >50K
28, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
62, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,60, United-States, <=50K
17, Private, 12th, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
40, Private, HS-grad, Married-spouse-absent, Transport-moving, Not-in-family, Other, Female,0,0,41, United-States, <=50K
26, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,15, Ecuador, <=50K
37, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
36, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,8788,0,40, Haiti, <=50K
24, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Female,0,0,45, Taiwan, <=50K
29, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
63, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,13941,0,45, United-States, >50K
39, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,20, United-States, >50K
45, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,13602,0,40, Italy, >50K
60, Private, 5th-6th, Never-married, Tech-support, Husband, White, Female,0,0,35, United-States, <=50K
56, Local-gov, HS-grad, Separated, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Scotland, >50K
41, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, >50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States, >50K
61, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
57, Self-emp-inc, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, Black, Male,0,0,35, United-States, <=50K
37, Private, 7th-8th, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Cambodia, <=50K
34, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,45, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,60, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, Scotland, <=50K
49, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,7687,0,50, El-Salvador, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,8, United-States, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Peru, >50K
60, Local-gov, 12th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Ecuador, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,45, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Cambodia, <=50K
28, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
28, Private, Masters, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,60, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Philippines, >50K
43, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,50, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,5, Cambodia, <=50K
28, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,8614,0,48, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
63, State-gov, 7th-8th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
65, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Husband, White, Male,0,0,10, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,50, United-States, >50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,16, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Germany, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,7298,0,40, Hungary, >50K
59, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, Haiti, >50K
65, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Female,4611,0,40, United-States, >50K
32, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, England, <=50K
32, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Hungary, >50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,24, United-States, <=50K
50, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,50, Guatemala, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,4099,0,50, Greece, >50K
41, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,5178,0,50, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, >50K
29, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,54, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, <=50K
39, Federal-gov, HS-grad, Never-married, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,50, Cuba, <=50K
66, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, >50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Male,0,0,40, Japan, <=50K
50, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Federal-gov, 10th, Widowed, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
