25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,35, Ecuador, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,20, Portugal, <=50K
28, Federal-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,30, India, <=50K
36, Private, Bachelors, Married-civ-spouse, Farming-fishing, Wife, Black, Male,0,0,45, Honduras, <=50K
43, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, >50K
17, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Italy, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,50, Peru, <=50K
38, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,40, Thailand, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,15, Vietnam, >50K
40, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Ecuador, >50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Guatemala, >50K
21, Private, Bachelors, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,0,0,27, Mexico, <=50K
22, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,30, Cambodia, <=50K
48, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Separated, Sales, Own-child, White, Male,0,0,40, England, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, Peru, >50K
39, Private, Some-college, Separated, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
44, Self-emp-not-inc, 10th, Widowed, Farming-fishing, Not-in-family, Other, Male,0,0,99, Nicaragua, <=50K
38, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, Dominican-Republic, >50K
46, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Trinadad&Tobago, <=50K
40, Private, Bachelors, Separated, Tech-support, Wife, Other, Female,0,2300,40, India, >50K
39, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
56, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,54, United-States, >50K
31, Private, HS-grad, Divorced, Tech-support, Unmarried, Other, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
36, Private, Assoc-acdm, Divorced, Tech-support, Not-in-family, Black, Female,0,0,40, Ireland, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, United-States, >50K
54, Local-gov, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,54, Portugal, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
29, Local-gov, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Hungary, <=50K
32, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1902,35, Columbia, >50K
50, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, >50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,60, Cuba, >50K
37, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Honduras, <=50K
26, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, France, >50K
30, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Wife, Other, Male,0,0,44, Hong, >50K
50, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
33, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,20, Hungary, <=50K
23, Private, 11th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,27, England, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,3595,0,48, Mexico, >50K
45, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Vietnam, >50K
31, State-gov, 10th, Divorced, Other-service, Wife, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
29, Local-gov, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, Italy, <=50K
49, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,45, Thailand, <=50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,3894,0,40, Taiwan, >50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,3186,0,40, China, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
37, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,5013,0,32, Cuba, <=50K
29, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
51, Federal-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,45, United-States, <=50K
42, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, Ecuador, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, Honduras, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,2, Thailand, <=50K
64, Private, Bachelors, Separated, Craft-repair, Husband, White, Male,0,0,40, Hong, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
36, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Haiti, >50K
61, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, Ireland, >50K
54, Private, Some-college, Separated, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, El-Salvador, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
79, Private, Prof-school, Widowed, Farming-fishing, Not-in-family, White, Female,0,0,40, Philippines, <=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1977,50, United-States, >50K
43, Local-gov, 9th, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Hungary, <=50K
33, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,25, Trinadad&Tobago, <=50K
19, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,30, Vietnam, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Greece, <=50K
38, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,39, Hungary, <=50K
22, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
46, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,72, Scotland, >50K
32, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Guatemala, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,45, Haiti, <=50K
26, Private, Assoc-acdm, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Japan, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,30, United-States, <=50K
35, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,70, Portugal, >50K
33, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
40, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
24, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Scotland, >50K
37, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,38, Ireland, <=50K
23, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,0,0,45, Greece, <=50K
22, Private, 5th-6th, Never-married, Other-service, Own-child, Other, Male,0,0,40, South, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,80, Germany, <=50K
40, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Female,7298,0,50, Ireland, >50K
36, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,65, United-States, <=50K
27, Private, 10th, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,2, United-States, <=50K
27, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,65, Portugal, <=50K
55, Local-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Dominican-Republic, >50K
31, Federal-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Haiti, >50K
47, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,2597,0,40, Dominican-Republic, >50K
42, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, >50K
55, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Female,0,0,60, Germany, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,4093,0,30, Cuba, <=50K
54, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,50, Japan, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,70, Ecuador, <=50K
28, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,30, Canada, <=50K
31, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,7687,0,40, Mexico, >50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Haiti, >50K
35, Private, Some-college, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,0,25, Philippines, <=50K
51, Private, HS-grad, Never-married, Armed-Forces, Unmarried, Other, Female,0,0,40, Japan, <=50K
29, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Puerto-Rico, >50K
43, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,7687,0,44, Poland, >50K
35, Private, Masters, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,50, Taiwan, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,35, China, <=50K
22, Private, Bachelors, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, England, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,24, United-States, >50K
57, Local-gov, HS-grad, Separated, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
26, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,40, Canada, <=50K
29, Private, HS-grad, Never-married, Tech-support, Unmarried, White, Male,0,0,40, Haiti, <=50K
51, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, Philippines, >50K
24, Local-gov, Prof-school, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,16, Cuba, <=50K
21, Private, Some-college, Never-married, Transport-moving, Own-child, Black, Male,0,0,10, France, <=50K
33, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Columbia, <=50K
43, Self-emp-not-inc, 9th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,52, Hong, <=50K
38, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
63, Private, 7th-8th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Cambodia, <=50K
25, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,4064,0,40, United-States, <=50K
25, Self-emp-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, State-gov, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, Poland, <=50K
39, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
55, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Cuba, >50K
65, Local-gov, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,40, Laos, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Scotland, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,4711,0,32, Honduras, >50K
28, Private, HS-grad, Widowed, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,0,35, Ireland, <=50K
45, Self-emp-inc, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,81, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, Mexico, <=50K
44, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,54, United-States, <=50K
53, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, United-States, >50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,72, Germany, >50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,32, Vietnam, <=50K
57, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,2846,0,40, South, <=50K
48, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,50, Japan, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, England, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Guatemala, >50K
18, Private, 10th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Italy, <=50K
52, Private, Assoc-voc, Married-spouse-absent, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
30, State-gov, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, Cuba, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Guatemala, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,50, United-States, >50K
40, Private, Doctorate, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,60, Hungary, <=50K
40, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Laos, >50K
65, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,5, Outlying-US(Guam-USVI-etc), >50K
