41, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
35, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,40, Jamaica, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,54, Ecuador, >50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, El-Salvador, <=50K
55, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Peru, <=50K
63, Private, 9th, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,32, Iran, <=50K
38, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,40, Taiwan, <=50K
41, Private, Assoc-voc, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, South, <=50K
49, Private, Masters, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
43, Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,52, Taiwan, >50K
39, Local-gov, 7th-8th, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
43, Private, 5th-6th, Divorced, Prof-specialty, Husband, Other, Male,0,0,45, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, >50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
25, Private, 10th, Divorced, Exec-managerial, Husband, White, Female,0,0,45, Ireland, >50K
26, Private, Masters, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, >50K
66, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Ecuador, >50K
75, State-gov, Masters, Divorced, Sales, Husband, Other, Female,0,0,50, Dominican-Republic, >50K
64, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
37, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
20, Private, 10th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,24, Jamaica, <=50K
63, Private, 1st-4th, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,0,0,34, Iran, <=50K
30, Local-gov, Masters, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
32, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, Guatemala, >50K
40, Federal-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,4979,0,45, England, >50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,7298,0,60, Italy, >50K
26, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Ireland, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
37, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,45, Taiwan, <=50K
33, Self-emp-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,54, El-Salvador, <=50K
72, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Germany, <=50K
21, Private, HS-grad, Never-married, Other-service, Other-relative, Black, Male,0,0,35, Iran, <=50K
29, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,15, Taiwan, >50K
18, Private, 11th, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,4, Italy, <=50K
55, Private, Masters, Widowed, Tech-support, Husband, White, Female,0,0,40, El-Salvador, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,50, China, <=50K
37, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,2883,0,40, Jamaica, >50K
58, Local-gov, 10th, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, Scotland, <=50K
48, State-gov, Assoc-voc, Divorced, Other-service, Wife, Black, Male,0,0,35, Scotland, <=50K
44, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Holand-Netherlands, <=50K
38, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,60, Japan, <=50K
22, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,24, Outlying-US(Guam-USVI-etc), <=50K
50, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,35, Nicaragua, <=50K
55, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, >50K
40, Private, 10th, Divorced, Adm-clerical, Husband, White, Female,0,0,24, Portugal, <=50K
59, Local-gov, HS-grad, Widowed, Craft-repair, Not-in-family, Black, Female,0,0,45, Canada, <=50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,4386,0,40, Columbia, <=50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
64, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,60, South, >50K
26, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
40, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
47, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Other, Female,0,0,70, Portugal, >50K
17, Private, 11th, Separated, Other-service, Own-child, White, Male,0,0,25, South, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,40, Scotland, <=50K
44, Private, Some-college, Divorced, Machine-op-inspct, Own-child, Black, Female,0,0,40, El-Salvador, <=50K
70, Local-gov, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,26089,0,50, Holand-Netherlands, >50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Cambodia, <=50K
33, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, Scotland, <=50K
63, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Thailand, >50K
54, Private, Some-college, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
23, Federal-gov, Masters, Never-married, Other-service, Not-in-family, White, Female,0,0,28, Greece, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Nicaragua, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
45, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Japan, <=50K
45, Local-gov, Bachelors, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Greece, >50K
37, Self-emp-inc, 10th, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,60, Cambodia, >50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1978,45, Jamaica, >50K
22, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,40, Laos, <=50K
59, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,50, Cuba, >50K
25, Private, Some-college, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Taiwan, >50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, France, >50K
32, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,3516,0,40, United-States, <=50K
64, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Jamaica, <=50K
48, Private, Bachelors, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, South, <=50K
72, Self-emp-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, Other, Male,6535,0,45, England, >50K
84, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,10, England, <=50K
31, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,45, Laos, <=50K
53, Private, HS-grad, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,54, Dominican-Republic, >50K
49, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
67, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,48, Poland, <=50K
35, Federal-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,1977,45, Hong, >50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, Vietnam, >50K
32, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, Guatemala, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Portugal, >50K
55, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Germany, <=50K
35, Self-emp-not-inc, 11th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,7687,0,35, Greece, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Male,0,1740,20, Mexico, <=50K
47, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Columbia, >50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,50, Yugoslavia, <=50K
25, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,20, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Columbia, <=50K
39, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,24, France, <=50K
30, Private, Bachelors, Never-married, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
25, Private, Assoc-voc, Never-married, Sales, Husband, Asian-Pac-Islander, Female,2868,0,45, Ecuador, <=50K
50, Private, 10th, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,30, Outlying-US(Guam-USVI-etc), >50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Other, Male,0,0,35, Trinadad&Tobago, <=50K
22, Private, 5th-6th, Never-married, Prof-specialty, Husband, Other, Female,0,0,15, Dominican-Republic, <=50K
41, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Scotland, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, Holand-Netherlands, >50K
48, Private, 7th-8th, Divorced, Protective-serv, Unmarried, White, Female,0,0,40, Portugal, <=50K
22, Private, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
25, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,36, Outlying-US(Guam-USVI-etc), <=50K
56, Private, Some-college, Separated, Tech-support, Unmarried, Other, Female,0,0,35, Trinadad&Tobago, <=50K
47, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
42, Private, Bachelors, Divorced, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
40, Self-emp-not-inc, Prof-school, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,99999,0,50, Honduras, >50K
22, Local-gov, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Cuba, <=50K
37, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,54, Hong, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Trinadad&Tobago, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, Other, Male,0,0,45, Thailand, <=50K
30, Local-gov, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Cambodia, <=50K
45, Self-emp-not-inc, 10th, Never-married, Protective-serv, Not-in-family, Other, Male,0,0,99, Jamaica, <=50K
20, Private, 11th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,10, Ireland, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1902,50, Outlying-US(Guam-USVI-etc), <=50K
36, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,9, India, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Italy, <=50K
51, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,60, Laos, >50K
29, Private, Masters, Never-married, Craft-repair, Own-child, Other, Male,0,0,50, Poland, >50K
26, Private, Some-college, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,27, Haiti, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,0,0,40, Haiti, <=50K
26, Private, 7th-8th, Never-married, Craft-repair, Husband, White, Female,0,0,60, England, <=50K
46, Self-emp-not-inc, Bachelors, Never-married, Sales, Husband, Asian-Pac-Islander, Male,99999,0,40, Thailand, >50K
58, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,4386,0,40, Hong, >50K
67, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
24, Private, Bachelors, Never-married, Tech-support, Own-child, Black, Male,0,0,20, Trinadad&Tobago, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
26, Private, 10th, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,15, Trinadad&Tobago, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, Columbia, <=50K
28, Private, HS-grad, Never-married, Other-service, Wife, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
43, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,0,65, Nicaragua, <=50K
41, Local-gov, Doctorate, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
66, Private, 10th, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,20, Portugal, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Cuba, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,15024,0,50, Dominican-Republic, >50K
40, Federal-gov, 10th, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,45, England, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,27, Portugal, <=50K
80, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,6, Taiwan, <=50K
51, Private, HS-grad, Widowed, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,35, Taiwan, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
57, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Holand-Netherlands, <=50K
29, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
42, Private, Assoc-acdm, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hong, >50K
28, Private, Doctorate, Divorced, Other-service, Own-child, White, Male,0,0,40, Vietnam, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,50, Hong, >50K
40, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, El-Salvador, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
25, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Hong, <=50K
55, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7687,0,40, Ireland, <=50K
27, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,35, Cambodia, >50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,60, Greece, >50K
49, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,42, Holand-Netherlands, <=50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Laos, >50K
24, Private, HS-grad, Never-married, Other-service, Husband, Other, Male,0,0,40, Philippines, <=50K
57, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, El-Salvador, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Greece, >50K
42, Private, Masters, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, Japan, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Hungary, <=50K
44, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,3973,0,42, Peru, >50K
