46, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
20, Local-gov, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
24, State-gov, Some-college, Never-married, Farming-fishing, Own-child, White, Female,0,0,30, Japan, <=50K
24, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,40, Haiti, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,45, England, <=50K
35, Private, Bachelors, Divorced, Other-service, Own-child, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
45, Private, HS-grad, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
50, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,1887,40, Philippines, <=50K
45, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Greece, <=50K
42, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,1887,40, Greece, >50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,48, China, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Male,15024,0,32, Puerto-Rico, >50K
57, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, India, >50K
46, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,99999,0,50, Ireland, >50K
52, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,35, Mexico, <=50K
39, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
47, Self-emp-inc, Some-college, Separated, Other-service, Not-in-family, White, Female,0,0,40, Hungary, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
24, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Hong, <=50K
29, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Greece, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,90, Guatemala, <=50K
39, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Nicaragua, <=50K
60, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,70, Cuba, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Nicaragua, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,65, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
44, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,65, Iran, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Haiti, <=50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, El-Salvador, <=50K
60, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Husband, Other, Male,0,0,40, Guatemala, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
43, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
22, Private, Some-college, Never-married, Tech-support, Own-child, Other, Female,0,0,12, England, <=50K
37, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Male,9280,0,50, Columbia, <=50K
35, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,20, South, <=50K
46, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,25, Mexico, <=50K
39, Local-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,35, Ecuador, <=50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,32, Cuba, <=50K
30, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, Nicaragua, <=50K
51, Private, Bachelors, Divorced, Sales, Wife, White, Female,0,1784,45, Guatemala, >50K
36, State-gov, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,30, Nicaragua, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Dominican-Republic, <=50K
41, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
26, Private, Bachelors, Never-married, Sales, Wife, White, Female,0,0,40, Greece, <=50K
35, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, South, <=50K
38, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,60, Taiwan, <=50K
27, Private, Some-college, Divorced, Other-service, Wife, Asian-Pac-Islander, Female,0,0,30, Cambodia, <=50K
33, Private, Bachelors, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,65, Germany, <=50K
44, Private, Some-college, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,59, Hungary, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,60, England, >50K
18, Private, Some-college, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Female,0,0,25, Thailand, <=50K
40, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Vietnam, <=50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,50, Trinadad&Tobago, <=50K
23, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,27, Cuba, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Cambodia, <=50K
40, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,35, France, <=50K
57, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
34, Private, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Thailand, <=50K
41, Self-emp-not-inc, Prof-school, Never-married, Craft-repair, Husband, Other, Female,0,0,40, India, >50K
57, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Italy, >50K
28, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Jamaica, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, England, <=50K
38, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,15024,0,50, Philippines, >50K
46, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Iran, <=50K
39, Private, 7th-8th, Married-civ-spouse, Other-service, Other-relative, Asian-Pac-Islander, Male,0,0,35, Vietnam, >50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,12, South, <=50K
36, Private, Some-college, Divorced, Sales, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
31, Private, 10th, Never-married, Handlers-cleaners, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,25, France, <=50K
33, Self-emp-inc, Some-college, Separated, Transport-moving, Not-in-family, Black, Female,0,0,45, Scotland, <=50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,48, Ireland, <=50K
44, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,7687,0,50, Ireland, >50K
37, Private, 9th, Widowed, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Ecuador, >50K
59, Private, Prof-school, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,45, China, <=50K
50, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,80, Haiti, >50K
50, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
51, Private, HS-grad, Widowed, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
41, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,15024,0,45, Columbia, <=50K
67, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Wife, Other, Male,7298,0,60, Portugal, >50K
64, Self-emp-not-inc, Bachelors, Married-civ-spouse, Priv-house-serv, Husband, Amer-Indian-Eskimo, Female,0,0,20, Hungary, <=50K
25, Private, HS-grad, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,45, India, <=50K
41, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Cambodia, <=50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,99999,0,72, Vietnam, >50K
51, Federal-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, China, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,70, Ecuador, >50K
28, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, South, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Germany, <=50K
60, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Female,4064,0,40, United-States, <=50K
56, Private, Masters, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,48, Germany, <=50K
36, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,65, Japan, <=50K
46, Private, Some-college, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,35, India, <=50K
40, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, South, >50K
41, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Male,3103,0,40, Ireland, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, Yugoslavia, <=50K
66, Private, Prof-school, Separated, Sales, Not-in-family, Black, Female,0,0,30, Scotland, <=50K
37, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Taiwan, <=50K
41, Private, Bachelors, Married-civ-spouse, Priv-house-serv, Husband, White, Female,5178,0,40, Dominican-Republic, >50K
45, Private, Some-college, Widowed, Other-service, Unmarried, White, Female,0,0,35, Canada, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1887,40, Greece, >50K
63, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,55, France, <=50K
48, Private, Masters, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
27, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, South, >50K
32, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,1633,40, Vietnam, >50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Vietnam, >50K
43, Federal-gov, Bachelors, Separated, Sales, Own-child, Asian-Pac-Islander, Female,0,0,8, Haiti, <=50K
50, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Trinadad&Tobago, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,54, Honduras, <=50K
36, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,40, Portugal, <=50K
23, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
26, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,60, Iran, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,0,1902,54, Jamaica, >50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,0,0,45, Poland, <=50K
23, Private, Masters, Married-civ-spouse, Sales, Husband, Other, Male,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
42, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, Columbia, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,50, Philippines, <=50K
43, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,1902,60, Thailand, <=50K
53, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,40, South, <=50K
74, Private, Some-college, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,17, Puerto-Rico, <=50K
37, Private, Bachelors, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
43, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,3, El-Salvador, <=50K
51, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, India, <=50K
36, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Cambodia, >50K
28, Federal-gov, HS-grad, Never-married, Tech-support, Unmarried, Black, Male,0,0,20, Laos, <=50K
33, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, Hong, <=50K
49, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Male,3325,0,59, Cuba, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,35, India, <=50K
24, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Cuba, >50K
36, State-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,48, Columbia, <=50K
18, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Other, Female,2214,0,27, Taiwan, <=50K
56, Local-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, Peru, <=50K
56, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,50, Japan, >50K
61, Private, HS-grad, Widowed, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, Poland, <=50K
25, State-gov, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
41, Local-gov, HS-grad, Separated, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Cambodia, >50K
35, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,48, Greece, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,24, Scotland, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,50, England, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,40, Peru, <=50K
34, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, Hungary, >50K
49, Self-emp-not-inc, Some-college, Separated, Adm-clerical, Not-in-family, White, Male,0,0,45, Germany, <=50K
36, Private, Bachelors, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Iran, <=50K
63, Private, Some-college, Widowed, Other-service, Unmarried, Other, Female,0,0,20, Scotland, <=50K
35, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
32, Private, Bachelors, Never-married, Craft-repair, Unmarried, Black, Female,13586,0,50, Scotland, >50K
59, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, Greece, >50K
36, Private, Bachelors, Never-married, Tech-support, Husband, Black, Female,0,0,40, Jamaica, <=50K
36, Private, Masters, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, Italy, <=50K
42, Private, Prof-school, Widowed, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
51, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,5143,0,40, Cambodia, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Ireland, >50K
